d0_date,v2_r1_cell,v2_r1_light,v2_r1_score,v2_r1_case_key,v2_r1_reason,v2_r2_cell,v2_r2_light,v2_r2_score,v2_r2_case_key,v2_r2_reason,v2_r3_cell,v2_r3_light,v2_r3_score,v2_r3_case_key,v2_r3_reason,hybrid_r1_cell,hybrid_r1_light,hybrid_r1_score,hybrid_r1_case_key,hybrid_r1_reason,hybrid_r2_cell,hybrid_r2_light,hybrid_r2_score,hybrid_r2_case_key,hybrid_r2_reason,hybrid_r3_cell,hybrid_r3_light,hybrid_r3_score,hybrid_r3_case_key,hybrid_r3_reason,v2_green,v2_red,hybrid_green,hybrid_red,v2_avg_down,hybrid_avg_down,date_verdict,current_v2_count,hybrid_count,overlap_count,current_only_count,hybrid_only_count,overlap_codes,current_only_codes,hybrid_only_codes
2025-10-29,🔴 삼성중공업 (010140),RED,2.0,V2|2025-10-29|R1|010140,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 파미셀 (005690),RED,-14.0,V2|2025-10-29|R2|005690,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 파미셀 (005690),RED,-14.0,V2|2025-10-29|R3|005690,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 삼양식품 (003230),GREEN,7,HYBRID_D0_RISK_FILTER|2025-10-29|R1|003230,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 삼성중공업 (010140),RED,2,HYBRID_D0_RISK_FILTER|2025-10-29|R2|010140,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 일동제약 (249420),RED,-3,HYBRID_D0_RISK_FILTER|2025-10-29|R3|249420,+1 먼저 / -3 먼저 / +5 도달,0.0,3.0,1.0,2.0,-10.868601455477018,-5.532645450624692,HYBRID 방어 우세,2,3,1,1,2,010140,005690,003230|249420
2025-10-30,🟢 파미셀 (005690),GREEN,2.0,V2|2025-10-30|R1|005690,+3 먼저 / -2 먼저 / +5 도달,🔴 쏠리드 (050890),RED,-14.0,V2|2025-10-30|R2|050890,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 대원전선 (006340),GREEN,7.0,V2|2025-10-30|R3|006340,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 두산에너빌리티 (034020),RED,-9,HYBRID_D0_RISK_FILTER|2025-10-30|R1|034020,+1 먼저 / -3 먼저 / -5 도달 / -10 도달,🟢 파미셀 (005690),GREEN,2,HYBRID_D0_RISK_FILTER|2025-10-30|R2|005690,+3 먼저 / -2 먼저 / +5 도달,🟢 일동제약 (249420),GREEN,7,HYBRID_D0_RISK_FILTER|2025-10-30|R3|249420,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,2.0,1.0,-5.025221893193618,-4.935125657510231,둘 다 양호,3,3,1,2,2,005690,006340|050890,034020|249420
2025-10-31,🟢 파미셀 (005690),GREEN,7.0,V2|2025-10-31|R1|005690,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 쏠리드 (050890),RED,4.0,V2|2025-10-31|R2|050890,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 대원전선 (006340),GREEN,7.0,V2|2025-10-31|R3|006340,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 두산에너빌리티 (034020),RED,1,HYBRID_D0_RISK_FILTER|2025-10-31|R1|034020,+3 먼저 / -5 도달 / -10 도달 / D1 종가 양호 / 점심 양호,🟢 파미셀 (005690),GREEN,7,HYBRID_D0_RISK_FILTER|2025-10-31|R2|005690,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 일동제약 (249420),GREEN,7,HYBRID_D0_RISK_FILTER|2025-10-31|R3|249420,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,2.0,1.0,-0.8342337372038857,-2.2772570405025525,둘 다 양호,3,3,1,2,2,005690,006340|050890,034020|249420
2025-11-03,🟢 재영솔루텍 (049630),GREEN,7.0,V2|2025-11-03|R1|049630,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 대한전선 (001440),RED,4.0,V2|2025-11-03|R2|001440,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 한국화장품 (123690),RED,-12.0,V2|2025-11-03|R3|123690,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 카카오 (035720),RED,-3,HYBRID_D0_RISK_FILTER|2025-11-03|R1|035720,+2 먼저 / -3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 두산에너빌리티 (034020),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-03|R2|034020,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 양호,🔴 대한전선 (001440),RED,4,HYBRID_D0_RISK_FILTER|2025-11-03|R3|001440,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,0.0,3.0,-5.854367680975336,-9.395950833618878,V2 공격 우세,3,3,1,2,2,001440,049630|123690,034020|035720
2025-11-04,🔴 뉴로핏 (380550),RED,-13.0,V2|2025-11-04|R1|380550,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 재영솔루텍 (049630),RED,-6.0,V2|2025-11-04|R2|049630,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🔴 한국비엔씨 (256840),RED,-14.0,V2|2025-11-04|R3|256840,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 두산에너빌리티 (034020),RED,-14,HYBRID_D0_RISK_FILTER|2025-11-04|R1|034020,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 뉴로핏 (380550),RED,-13,HYBRID_D0_RISK_FILTER|2025-11-04|R2|380550,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 재영솔루텍 (049630),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-04|R3|049630,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,0.0,3.0,0.0,3.0,-12.045123922402054,-11.874233617791965,둘 다 위험,3,3,2,1,1,049630|380550,256840,034020
2025-11-05,🔴 뉴로핏 (380550),RED,3.0,V2|2025-11-05|R1|380550,+3 먼저 / +5 도달 / -5 도달 / 점심 양호,🔴 재영솔루텍 (049630),RED,3.0,V2|2025-11-05|R2|049630,+3 먼저 / +5 도달 / -5 도달 / 점심 양호,🔴 한국비엔씨 (256840),RED,-9.0,V2|2025-11-05|R3|256840,+1 먼저 / -3 먼저 / -5 도달 / 점심 -3 이하,🔴 두산에너빌리티 (034020),RED,0,HYBRID_D0_RISK_FILTER|2025-11-05|R1|034020,+3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 F&F (383220),GREEN,7,HYBRID_D0_RISK_FILTER|2025-11-05|R2|383220,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 뉴로핏 (380550),RED,3,HYBRID_D0_RISK_FILTER|2025-11-05|R3|380550,+3 먼저 / +5 도달 / -5 도달 / 점심 양호,0.0,3.0,1.0,2.0,-8.37480209435797,-5.4850669223918525,HYBRID 방어 우세,3,3,1,2,2,380550,049630|256840,034020|383220
2025-11-06,🔴 뉴로핏 (380550),RED,-7.0,V2|2025-11-06|R1|380550,-3 먼저 / +5 도달 / -5 도달,🔴 한국비엔씨 (256840),RED,-12.0,V2|2025-11-06|R2|256840,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 대덕전자 (353200),RED,-11.0,V2|2025-11-06|R3|353200,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 두산에너빌리티 (034020),RED,-7,HYBRID_D0_RISK_FILTER|2025-11-06|R1|034020,-3 먼저 / 점심 -3 이하,🔴 뉴로핏 (380550),RED,-7,HYBRID_D0_RISK_FILTER|2025-11-06|R2|380550,-3 먼저 / +5 도달 / -5 도달,🔴 한국비엔씨 (256840),RED,-12,HYBRID_D0_RISK_FILTER|2025-11-06|R3|256840,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,3.0,-7.42655238673698,-6.093207748284125,둘 다 위험,3,3,2,1,1,256840|380550,353200,034020
2025-11-07,🔴 대덕전자 (353200),RED,-2.0,V2|2025-11-07|R1|353200,-3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 피아이이 (452450),RED,-7.0,V2|2025-11-07|R2|452450,+2 먼저 / -3 먼저 / -5 도달 / -10 도달,🟢 한국전력 (015760),GREEN,7.0,V2|2025-11-07|R3|015760,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화시스템 (272210),GREEN,5,HYBRID_D0_RISK_FILTER|2025-11-07|R1|272210,+3 먼저 / -1 먼저 / D1 종가 양호 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,6,HYBRID_D0_RISK_FILTER|2025-11-07|R2|329180,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 HD현대마린솔루션 (443060),RED,4,HYBRID_D0_RISK_FILTER|2025-11-07|R3|443060,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,2.0,1.0,-5.3332472937835895,-2.766061908538394,HYBRID 방어 우세,3,3,0,3,3,,015760|353200|452450,272210|329180|443060
2025-11-10,🔴 피아이이 (452450),RED,0.0,V2|2025-11-10|R1|452450,+3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 한국전력 (015760),GREEN,7.0,V2|2025-11-10|R2|015760,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 고영 (098460),RED,-2.0,V2|2025-11-10|R3|098460,+3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 고려아연 (010130),GREEN,7,HYBRID_D0_RISK_FILTER|2025-11-10|R1|010130,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 크래프톤 (259960),GREEN,3,HYBRID_D0_RISK_FILTER|2025-11-10|R2|259960,+3 먼저 / -1 먼저,🔴 한국콜마 (161890),RED,-9,HYBRID_D0_RISK_FILTER|2025-11-10|R3|161890,-3 먼저 / D1 종가 -3 이하 / 점심 -3 이하,1.0,2.0,2.0,1.0,-6.573227148729185,-2.3304780828067195,HYBRID 방어 우세,3,3,0,3,3,,015760|098460|452450,010130|161890|259960
2025-11-11,🔴 한국전력 (015760),RED,-10.0,V2|2025-11-11|R1|015760,-3 먼저 / -5 도달 / D1 종가 -3 이하,🔴 싸이닉솔루션 (234030),RED,2.0,V2|2025-11-11|R2|234030,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🟢 그린생명과학 (114450),GREEN,7.0,V2|2025-11-11|R3|114450,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 현대로템 (064350),RED,1,HYBRID_D0_RISK_FILTER|2025-11-11|R1|064350,+3 먼저 / -5 도달,🟢 한국콜마 (161890),GREEN,6,HYBRID_D0_RISK_FILTER|2025-11-11|R2|161890,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 코스맥스 (192820),GREEN,6,HYBRID_D0_RISK_FILTER|2025-11-11|R3|192820,+3 먼저 / D1 종가 양호 / 점심 양호,1.0,2.0,2.0,1.0,-5.63592126560778,-2.40975252621181,HYBRID 방어 우세,3,3,0,3,3,,015760|114450|234030,064350|161890|192820
2025-11-12,🟢 한국전력 (015760),GREEN,3.0,V2|2025-11-12|R1|015760,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호,🔴 재영솔루텍 (049630),RED,-1.0,V2|2025-11-12|R2|049630,+3 먼저 / -1 먼저 / +5 도달 / -5 도달 / 점심 -3 이하,🔴 그린생명과학 (114450),RED,-4.0,V2|2025-11-12|R3|114450,+2 먼저 / -3 먼저 / +5 도달 / -5 도달,🔴 현대로템 (064350),RED,0,HYBRID_D0_RISK_FILTER|2025-11-12|R1|064350,+3 먼저 / -2 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 달바글로벌 (483650),GREEN,7,HYBRID_D0_RISK_FILTER|2025-11-12|R2|483650,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한국카본 (017960),RED,-8,HYBRID_D0_RISK_FILTER|2025-11-12|R3|017960,-3 먼저 / -5 도달 / -10 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,1.0,2.0,-4.9086271249122495,-7.658416583258041,둘 다 위험,3,3,0,3,3,,015760|049630|114450,017960|064350|483650
2025-11-13,🔴 한국전력 (015760),RED,-9.0,V2|2025-11-13|R1|015760,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 재영솔루텍 (049630),GREEN,6.0,V2|2025-11-13|R2|049630,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 제닉스로보틱스 (381620),RED,-14.0,V2|2025-11-13|R3|381620,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 현대로템 (064350),RED,-1,HYBRID_D0_RISK_FILTER|2025-11-13|R1|064350,+3 먼저 / -2 먼저 / -5 도달 / 점심 양호,🟢 에이피알 (278470),GREEN,4,HYBRID_D0_RISK_FILTER|2025-11-13|R2|278470,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 달바글로벌 (483650),GREEN,5,HYBRID_D0_RISK_FILTER|2025-11-13|R3|483650,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호,1.0,2.0,2.0,1.0,-9.14915305159679,-4.1195864521379795,HYBRID 방어 우세,3,3,0,3,3,,015760|049630|381620,064350|278470|483650
2025-11-14,🟢 재영솔루텍 (049630),GREEN,7.0,V2|2025-11-14|R1|049630,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 제닉스로보틱스 (381620),RED,-5.0,V2|2025-11-14|R2|381620,+3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 동일스틸럭스 (023790),RED,-14.0,V2|2025-11-14|R3|023790,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 현대로템 (064350),RED,-7,HYBRID_D0_RISK_FILTER|2025-11-14|R1|064350,+1 먼저 / -3 먼저 / -5 도달,🔴 에이피알 (278470),RED,-1,HYBRID_D0_RISK_FILTER|2025-11-14|R2|278470,+2 먼저 / -3 먼저 / +5 도달,🔴 HD현대마린솔루션 (443060),RED,-4,HYBRID_D0_RISK_FILTER|2025-11-14|R3|443060,+2 먼저 / -3 먼저 / -5 도달 / 점심 양호,1.0,2.0,0.0,3.0,-16.41421830927122,-6.937046629220152,V2 공격 우세,3,3,0,3,3,,023790|049630|381620,064350|278470|443060
2025-11-17,🟢 이뮨온시아 (424870),GREEN,4.0,V2|2025-11-17|R1|424870,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 제닉스로보틱스 (381620),RED,-14.0,V2|2025-11-17|R2|381620,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 동일스틸럭스 (023790),RED,-7.0,V2|2025-11-17|R3|023790,+3 먼저 / -2 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 현대로템 (064350),RED,-13,HYBRID_D0_RISK_FILTER|2025-11-17|R1|064350,+1 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 에이피알 (278470),RED,-4,HYBRID_D0_RISK_FILTER|2025-11-17|R2|278470,-3 먼저 / +5 도달,🔴 한국카본 (017960),RED,-10,HYBRID_D0_RISK_FILTER|2025-11-17|R3|017960,-3 먼저 / -5 도달 / 점심 -3 이하,1.0,2.0,0.0,3.0,-11.94104854405978,-9.294259780915068,V2 공격 우세,3,3,0,3,3,,023790|381620|424870,017960|064350|278470
2025-11-18,🔴 이뮨온시아 (424870),RED,-9.0,V2|2025-11-18|R1|424870,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🔴 동일스틸럭스 (023790),RED,-14.0,V2|2025-11-18|R2|023790,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 삼영엠텍 (054540),RED,-11.0,V2|2025-11-18|R3|054540,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 현대로템 (064350),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-18|R1|064350,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,🔴 한화에어로스페이스 (012450),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-18|R2|012450,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,🔴 한화시스템 (272210),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-18|R3|272210,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,0.0,3.0,0.0,3.0,-16.418324808081227,-11.498824394878383,둘 다 위험,3,3,0,3,3,,023790|054540|424870,012450|064350|272210
2025-11-19,🟢 이뮨온시아 (424870),GREEN,6.0,V2|2025-11-19|R1|424870,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 디아이씨 (092200),RED,3.0,V2|2025-11-19|R2|092200,+3 먼저 / -1 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🟢 이뮨온시아 (424870),GREEN,6.0,V2|2025-11-19|R3|424870,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화오션 (042660),RED,3,HYBRID_D0_RISK_FILTER|2025-11-19|R1|042660,+3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 에이피알 (278470),GREEN,6,HYBRID_D0_RISK_FILTER|2025-11-19|R2|278470,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화에어로스페이스 (012450),RED,3,HYBRID_D0_RISK_FILTER|2025-11-19|R3|012450,+3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,1.0,2.0,-3.603481819579405,-7.069488763211233,V2 공격 우세,2,3,0,2,3,,092200|424870,012450|042660|278470
2025-11-20,🔴 글로벌텍스프리 (204620),RED,0.0,V2|2025-11-20|R1|204620,+3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 디아이씨 (092200),RED,-9.0,V2|2025-11-20|R2|092200,-3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 대원전선 (006340),RED,-12.0,V2|2025-11-20|R3|006340,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 현대로템 (064350),RED,-14,HYBRID_D0_RISK_FILTER|2025-11-20|R1|064350,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 한화에어로스페이스 (012450),RED,-14,HYBRID_D0_RISK_FILTER|2025-11-20|R2|012450,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 두산에너빌리티 (034020),RED,-12,HYBRID_D0_RISK_FILTER|2025-11-20|R3|034020,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,3.0,-10.466828051873238,-11.22832808612492,둘 다 위험,3,3,0,3,3,,006340|092200|204620,012450|034020|064350
2025-11-21,🔴 글로벌텍스프리 (204620),RED,-8.0,V2|2025-11-21|R1|204620,+1 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,🔴 디아이씨 (092200),RED,1.0,V2|2025-11-21|R2|092200,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🔴 대원전선 (006340),RED,-9.0,V2|2025-11-21|R3|006340,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 두산에너빌리티 (034020),GREEN,3,HYBRID_D0_RISK_FILTER|2025-11-21|R1|034020,+3 먼저 / -2 먼저 / +5 도달 / 점심 양호,🔴 한화오션 (042660),RED,-10,HYBRID_D0_RISK_FILTER|2025-11-21|R2|042660,-3 먼저 / -5 도달 / -10 도달,🔴 한화에어로스페이스 (012450),RED,-6,HYBRID_D0_RISK_FILTER|2025-11-21|R3|012450,+1 먼저 / -3 먼저 / -5 도달 / 점심 양호,0.0,3.0,1.0,2.0,-8.928080324494692,-6.450301488599963,HYBRID 방어 우세,3,3,0,3,3,,006340|092200|204620,012450|034020|042660
2025-11-24,🔴 글로벌텍스프리 (204620),RED,-9.0,V2|2025-11-24|R1|204620,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 한라캐스트 (125490),GREEN,7.0,V2|2025-11-24|R2|125490,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 대원전선 (006340),GREEN,6.0,V2|2025-11-24|R3|006340,+3 먼저 / +5 도달 / 점심 양호,🟢 두산에너빌리티 (034020),GREEN,7,HYBRID_D0_RISK_FILTER|2025-11-24|R1|034020,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화오션 (042660),RED,-3,HYBRID_D0_RISK_FILTER|2025-11-24|R2|042660,+3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한화에어로스페이스 (012450),RED,2,HYBRID_D0_RISK_FILTER|2025-11-24|R3|012450,+3 먼저 / -5 도달 / 점심 양호,2.0,1.0,1.0,2.0,-6.780968952439718,-5.599455486550959,V2 공격 우세,3,3,0,3,3,,006340|125490|204620,012450|034020|042660
2025-11-25,🔴 한라캐스트 (125490),RED,-2.0,V2|2025-11-25|R1|125490,+3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 쎄크 (081180),RED,3.0,V2|2025-11-25|R2|081180,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🔴 스맥 (099440),RED,-13.0,V2|2025-11-25|R3|099440,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 두산에너빌리티 (034020),GREEN,7,HYBRID_D0_RISK_FILTER|2025-11-25|R1|034020,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화오션 (042660),RED,-5,HYBRID_D0_RISK_FILTER|2025-11-25|R2|042660,+1 먼저 / -3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 HD현대일렉트릭 (267260),RED,3,HYBRID_D0_RISK_FILTER|2025-11-25|R3|267260,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,0.0,3.0,1.0,2.0,-8.223448200375083,-4.566091679133478,HYBRID 방어 우세,3,3,0,3,3,,081180|099440|125490,034020|042660|267260
2025-11-26,🟢 이뮨온시아 (424870),GREEN,7.0,V2|2025-11-26|R1|424870,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한라캐스트 (125490),GREEN,7.0,V2|2025-11-26|R2|125490,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 쎄크 (081180),RED,2.0,V2|2025-11-26|R3|081180,+3 먼저 / +5 도달 / -5 도달,🔴 한화오션 (042660),RED,-8,HYBRID_D0_RISK_FILTER|2025-11-26|R1|042660,-3 먼저 / -5 도달,🔴 한화에어로스페이스 (012450),RED,1,HYBRID_D0_RISK_FILTER|2025-11-26|R2|012450,+3 먼저 / -5 도달,🔴 효성중공업 (298040),RED,3,HYBRID_D0_RISK_FILTER|2025-11-26|R3|298040,+3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,0.0,3.0,-2.014421796771637,-8.92218795050959,V2 공격 우세,3,3,0,3,3,,081180|125490|424870,012450|042660|298040
2025-11-27,🔴 이뮨온시아 (424870),RED,-7.0,V2|2025-11-27|R1|424870,-3 먼저 / +5 도달 / -5 도달,🟢 온코닉테라퓨틱스 (476060),GREEN,7.0,V2|2025-11-27|R2|476060,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 이뮨온시아 (424870),RED,-7.0,V2|2025-11-27|R3|424870,-3 먼저 / +5 도달 / -5 도달,🔴 한화에어로스페이스 (012450),RED,-8,HYBRID_D0_RISK_FILTER|2025-11-27|R1|012450,-3 먼저 / -5 도달,🔴 현대로템 (064350),RED,-8,HYBRID_D0_RISK_FILTER|2025-11-27|R2|064350,-3 먼저 / -5 도달,🔴 효성중공업 (298040),RED,-14,HYBRID_D0_RISK_FILTER|2025-11-27|R3|298040,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,1.0,2.0,0.0,3.0,-7.6063964290525234,-9.179988496764713,V2 공격 우세,2,3,0,2,3,,424870|476060,012450|064350|298040
2025-11-28,🟢 고영 (098460),GREEN,7.0,V2|2025-11-28|R1|098460,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한라캐스트 (125490),GREEN,7.0,V2|2025-11-28|R2|125490,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 이뮨온시아 (424870),RED,-11.0,V2|2025-11-28|R3|424870,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 현대로템 (064350),RED,-8,HYBRID_D0_RISK_FILTER|2025-11-28|R1|064350,-3 먼저 / -5 도달,🔴 한화에어로스페이스 (012450),RED,-11,HYBRID_D0_RISK_FILTER|2025-11-28|R2|012450,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 효성중공업 (298040),RED,-11,HYBRID_D0_RISK_FILTER|2025-11-28|R3|298040,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,2.0,1.0,0.0,3.0,-2.09703017393477,-5.989859554454313,V2 공격 우세,3,3,0,3,3,,098460|125490|424870,012450|064350|298040
2025-12-01,🟢 고영 (098460),GREEN,7.0,V2|2025-12-01|R1|098460,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한라캐스트 (125490),GREEN,5.0,V2|2025-12-01|R2|125490,+3 먼저 / +5 도달,🔴 온코닉테라퓨틱스 (476060),RED,-8.0,V2|2025-12-01|R3|476060,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🟢 HD현대일렉트릭 (267260),GREEN,7,HYBRID_D0_RISK_FILTER|2025-12-01|R1|267260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 효성중공업 (298040),GREEN,7,HYBRID_D0_RISK_FILTER|2025-12-01|R2|298040,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화에어로스페이스 (012450),GREEN,5,HYBRID_D0_RISK_FILTER|2025-12-01|R3|012450,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호,2.0,1.0,3.0,0.0,-7.57416900230993,-0.6158996767488285,HYBRID 방어 우세,3,3,0,3,3,,098460|125490|476060,012450|267260|298040
