case_key,d0_date,d1_date,version_key,version_label_ko,compare_group,candidate_group_dashboard,raw_rank,rank_label,code,name,stock_label,market,sector,industry,regime,candidate_source,source_score,entry_time_1500,entry_price_1500,traffic_light,traffic_icon,traffic_score,traffic_reason,plus1_touch,plus2_touch,plus3_touch,plus5_touch,plus10_touch,minus1_touch,minus2_touch,minus3_touch,minus5_touch,minus10_touch,plus1_first,plus2_first,plus3_first,minus1_first,minus2_first,minus3_first,first_touch_1v1,first_touch_time_1v1,first_touch_2v2,first_touch_time_2v2,first_touch_3v3,first_touch_time_3v3,max_gain_d1d5_from_1500,max_loss_d1d5_from_1500,d5_last_price_return_from_1500,d5_last_time,d1_close_return_pct,lunch_1200_return_pct,tp2_sl3_return_pct,tp3_sl3_return_pct,tp3_sl2_return_pct,recommended_exit_condition_mode,recommended_exit_lunch_mode,d0_ret_pct,d0_gap_pct,d0_upper_shadow_pct,d0_range_pct,d0_trading_value_eok,d0_value_vs_20d,d0_close_vs_ma20_pct,overheat_score,health_score,regime_score,event_risk_note,research_note,d1d5_dates,d1d5_minute_ready,price_scale_anomaly_flag,display_name,rank
V2|2025-12-18|R3|006800,2025-12-18,2025-12-19,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,006800,미래에셋증권,미래에셋증권 (006800),KOSPI,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",correction,BASE_V2,79.2137,2025-12-18 15:00:00,22105.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-19 09:00:00,PROFIT_FIRST,2025-12-19 09:01:00,PROFIT_FIRST,2025-12-19 09:01:00,11.707758425695536,-0.6785795068988909,3.153132775390177,2025-12-26 15:30:00,2.248360099525004,1.8004976249717197,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,8.068951969354687,-2.2001767999214272,1.3587820949784168,12.84593979256261,2565.8657388,3.3990106112580443,1.9843026206327607,0.2840239749422598,1.0,0.62,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-19|2025-12-22|2025-12-23|2025-12-24|2025-12-26,True,False,기존 V2 기록후보,3
V2|2025-12-19|R1|319400,2025-12-19,2025-12-22,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,319400,현대무벡스,현대무벡스 (319400),KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",rebound,BASE_V2,81.7835,2025-12-19 15:00:00,13660.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-22 09:00:00,PROFIT_FIRST,2025-12-22 09:00:00,PROFIT_FIRST,2025-12-22 09:00:00,52.26939970717424,-0.8052708638360162,48.975109809663245,2025-12-29 15:30:00,18.081991215226935,15.446559297218165,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,0.0,1.6176470588235237,2.677279305354552,8.569242540168332,3369.589992,1.9026269618997391,29.23457024754121,0.1441167422656471,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-22|2025-12-23|2025-12-24|2025-12-26|2025-12-29,True,False,기존 V2 기록후보,1
V2|2025-12-19|R2|464490,2025-12-19,2025-12-22,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,464490,쿼드메디슨,쿼드메디슨 (464490),KOSDAQ,기초 의약물질 제조업,마이크로니들 의약품,rebound,BASE_V2,79.7293,2025-12-19 15:00:00,19550.0,RED,🔴,-2,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,PROFIT_FIRST,2025-12-22 09:00:00,PROFIT_FIRST,2025-12-22 09:00:00,PROFIT_FIRST,2025-12-22 09:02:00,6.13810741687979,-22.864450127877237,-22.608695652173918,2025-12-29 15:30:00,-5.166240409207157,-1.7391304347826098,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-8.525345622119819,1.382488479262678,3.1818181818181746,16.41025641025642,642.526238,,,0.1088461538461538,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-22|2025-12-23|2025-12-24|2025-12-26|2025-12-29,True,False,기존 V2 기록후보,2
V2|2025-12-19|R3|006800,2025-12-19,2025-12-22,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,006800,미래에셋증권,미래에셋증권 (006800),KOSPI,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",bull,BASE_V2,79.2137,2025-12-19 15:00:00,22553.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-22 09:00:00,PROFIT_FIRST,2025-12-22 09:02:00,PROFIT_FIRST,2025-12-22 09:12:00,9.488759810224812,-0.4433999911319985,4.633529907329392,2025-12-29 15:30:00,1.5430319691393635,4.194563916108729,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,2.713019768234481,1.3587820949784168,6.831253871338827,9.979503529947632,4408.40392572,4.669388413868997,4.377944028816838,0.3321486128611065,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-22|2025-12-23|2025-12-24|2025-12-26|2025-12-29,True,False,기존 V2 기록후보,3
V2|2025-12-22|R1|319400,2025-12-22,2025-12-23,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,319400,현대무벡스,현대무벡스 (319400),KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",rebound,BASE_V2,81.7835,2025-12-22 15:00:00,16020.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:01:00,29.83770287141074,0.4993757802746579,17.290886392009995,2025-12-30 15:30:00,5.493133583021215,5.805243445692887,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,18.602941176470587,0.2941176470588225,5.207687538747674,25.239852398523976,10126.8909641,4.461269868666576,47.940933687975786,0.5229421444466374,0.85,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-23|2025-12-24|2025-12-26|2025-12-29|2025-12-30,True,False,기존 V2 기록후보,1
V2|2025-12-22|R2|006800,2025-12-22,2025-12-23,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,006800,미래에셋증권,미래에셋증권 (006800),KOSPI,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",bull,BASE_V2,79.2137,2025-12-22 15:00:00,22851.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:00:00,8.060916371274773,-1.7417180867358106,1.7460942628331422,2025-12-30 15:30:00,4.139862588070553,2.616953306201042,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,1.3228917794885442,1.1016724183700477,4.130823981485521,5.737595885248092,1965.48313421,1.9981947431911085,5.322945602384155,0.1635330249494945,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-23|2025-12-24|2025-12-26|2025-12-29|2025-12-30,True,False,기존 V2 기록후보,2
V2|2025-12-22|R3|319400,2025-12-22,2025-12-23,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,319400,현대무벡스,현대무벡스 (319400),KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",rebound,BASE_V2,78.921,2025-12-22 15:00:00,16020.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:00:00,PROFIT_FIRST,2025-12-23 09:01:00,29.83770287141074,0.4993757802746579,17.290886392009995,2025-12-30 15:30:00,5.493133583021215,5.805243445692887,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,18.602941176470587,0.2941176470588225,5.207687538747674,25.239852398523976,10126.8909641,4.461269868666576,47.940933687975786,0.5229421444466374,0.85,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-23|2025-12-24|2025-12-26|2025-12-29|2025-12-30,True,False,기존 V2 기록후보,3
V2|2025-12-23|R1|319400,2025-12-23,2025-12-24,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,319400,현대무벡스,현대무벡스 (319400),KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",rebound,BASE_V2,78.921,2025-12-23 15:00:00,16860.0,GREEN,🟢,4,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,LOSS_FIRST,2025-12-24 09:00:00,LOSS_FIRST,2025-12-24 09:00:00,PROFIT_FIRST,2025-12-24 09:02:00,42.79359430604983,-2.6690391459074703,40.5693950177936,2026-01-02 15:30:00,10.201660735468554,11.743772241992879,2.0000000000000018,3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,4.773713577185368,0.4339739615623061,3.1360946745562224,8.260869565217387,5082.970581,2.018538239515121,49.174684438167525,0.1969671440979316,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-24|2025-12-26|2025-12-29|2025-12-30|2026-01-02,True,False,기존 V2 기록후보,1
V2|2025-12-23|R2|006800,2025-12-23,2025-12-24,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,006800,미래에셋증권,미래에셋증권 (006800),KOSPI,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",bull,BASE_V2,75.7695,2025-12-23 15:00:00,23797.0,RED,🔴,-7,+2 먼저 / -3 먼저 / -5 도달 / D1 종가 -3 이하,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,LOSS_FIRST,2025-12-24 09:01:00,PROFIT_FIRST,2025-12-24 09:10:00,LOSS_FIRST,2025-12-24 09:41:00,3.5592721771651847,-5.647770727402612,3.1390511409001176,2026-01-02 15:30:00,-3.1390511409001176,-2.7188301046350394,2.0000000000000018,-3.0000000000000027,-1.9999999999999907,TP3_SL3_FB1200,LUNCH_1200,3.912492904239984,7.824985808479989,0.0,7.127982646420827,4179.58704688,3.5964144224071046,8.721922336262633,0.2124490992447511,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-24|2025-12-26|2025-12-29|2025-12-30|2026-01-02,True,False,기존 V2 기록후보,2
V2|2025-12-23|R3|100790,2025-12-23,2025-12-24,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,100790,미래에셋벤처투자,미래에셋벤처투자 (100790),KOSDAQ,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,rebound,BASE_V2,74.0698,2025-12-23 15:00:00,15550.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-12-24 09:00:00,LOSS_FIRST,2025-12-24 09:00:00,LOSS_FIRST,2025-12-24 09:00:00,-1.028938906752408,-21.157556270096467,-12.604501607717044,2026-01-02 15:30:00,-8.36012861736335,-9.839228295819936,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,-29.95495495495496,-5.405405405405405,0.0,35.04823151125402,2750.9061825,4.4215930637930585,37.94021112392443,0.3345807643523654,0.85,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-24|2025-12-26|2025-12-29|2025-12-30|2026-01-02,True,False,기존 V2 기록후보,3
V2|2025-12-24|R1|298830,2025-12-24,2025-12-26,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,298830,슈어소프트테크,슈어소프트테크 (298830),KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 자동화 검증 플랫폼,rebound,BASE_V2,82.728,2025-12-24 15:00:00,7910.0,RED,🔴,4,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-26 09:00:00,PROFIT_FIRST,2025-12-26 09:00:00,PROFIT_FIRST,2025-12-26 09:00:00,13.780025284450058,-5.815423514538553,2.9077117572692712,2026-01-05 15:30:00,7.2060682680151755,5.689001264222493,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,10.909090909090914,4.615384615384621,2.522068095838592,11.21751025991793,825.803238,4.055623322503525,23.203604443408675,0.3422646599421781,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-26|2025-12-29|2025-12-30|2026-01-02|2026-01-05,True,False,기존 V2 기록후보,1
V2|2025-12-24|R2|319400,2025-12-24,2025-12-26,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,319400,현대무벡스,현대무벡스 (319400),KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",rebound,BASE_V2,78.921,2025-12-24 15:00:00,18880.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-26 09:00:00,PROFIT_FIRST,2025-12-26 09:00:00,PROFIT_FIRST,2025-12-26 09:01:00,37.97669491525424,-2.966101694915257,27.118644067796605,2026-01-05 15:30:00,2.0127118644067687,4.713983050847448,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,9.940828402366876,-0.4142011834319503,7.212055974165765,21.389396709323584,8551.4836464,2.907176090467346,56.96544732618063,0.3846530096152309,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-26|2025-12-29|2025-12-30|2026-01-02|2026-01-05,True,False,기존 V2 기록후보,2
V2|2025-12-24|R3|274090,2025-12-24,2025-12-26,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,274090,켄코아에어로스페이스,켄코아에어로스페이스 (274090),KOSDAQ,"항공기,우주선 및 부품 제조업",항공가공품 및 조립품,rebound,BASE_V2,78.5866,2025-12-24 15:00:00,19050.0,RED,🔴,-13,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-12-26 09:00:00,LOSS_FIRST,2025-12-26 09:00:00,LOSS_FIRST,2025-12-26 09:00:00,20.20997375328084,-13.175853018372708,7.349081364829391,2026-01-05 15:30:00,-7.926509186351705,-8.661417322834641,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,26.917900403768517,1.0094212651413192,2.3860021208907733,33.44851416724257,2653.365307,10.664625825127544,66.96175637393769,0.6279980741842296,0.85,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-26|2025-12-29|2025-12-30|2026-01-02|2026-01-05,True,False,기존 V2 기록후보,3
V2|2025-12-26|R1|476060,2025-12-26,2025-12-29,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,476060,온코닉테라퓨틱스,온코닉테라퓨틱스 (476060),KOSDAQ,자연과학 및 공학 연구개발업,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",rebound,BASE_V2,85.0903,2025-12-26 15:00:00,21650.0,RED,🔴,2,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,PROFIT_FIRST,2025-12-29 09:00:00,PROFIT_FIRST,2025-12-29 09:00:00,PROFIT_FIRST,2025-12-29 09:00:00,9.468822170900705,-11.732101616628176,-7.159353348729791,2026-01-06 15:30:00,3.23325635103926,0.6928406466512715,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,15.100316789862722,0.9503695881731832,1.146788990825698,15.32426778242677,3315.977726,3.699585663942319,15.705111193673371,0.3704936005164146,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-29|2025-12-30|2026-01-02|2026-01-05|2026-01-06,True,False,기존 V2 기록후보,1
V2|2025-12-26|R2|049630,2025-12-26,2025-12-29,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,049630,재영솔루텍,재영솔루텍 (049630),KOSDAQ,사진장비 및 광학기기 제조업,플라스틱 사출금형,rebound,BASE_V2,84.8671,2025-12-26 15:00:00,4110.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2025-12-29 09:00:00,PROFIT_FIRST,2025-12-29 09:00:00,PROFIT_FIRST,2025-12-29 09:00:00,24.08759124087592,2.311435523114347,19.58637469586375,2026-01-06 15:30:00,13.625304136253046,11.313868613138677,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,21.994134897360706,1.319648093841641,3.966346153846145,26.46198830409357,2363.001056,4.178842943464999,50.73282968277262,0.5351410651746952,0.85,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-29|2025-12-30|2026-01-02|2026-01-05|2026-01-06,True,False,기존 V2 기록후보,2
V2|2025-12-26|R3|298830,2025-12-26,2025-12-29,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,298830,슈어소프트테크,슈어소프트테크 (298830),KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 자동화 검증 플랫폼,rebound,BASE_V2,82.728,2025-12-26 15:00:00,8410.0,RED,🔴,-7,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-12-29 09:00:00,LOSS_FIRST,2025-12-29 09:00:00,LOSS_FIRST,2025-12-29 09:02:00,5.70749108204518,-11.41498216409037,-4.637336504161715,2026-01-06 15:30:00,1.189060642092743,0.9512485136742077,-3.0000000000000027,-3.0000000000000027,-2.000000000000013,TP3_SL3_FB1200,LUNCH_1200,6.935687263556112,7.566204287515754,5.509964830011715,7.784431137724557,989.9239936,3.918914092576319,28.41674869387445,0.3171291980794658,1.0,0.58,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-29|2025-12-30|2026-01-02|2026-01-05|2026-01-06,True,False,기존 V2 기록후보,3
V2|2025-12-29|R1|476060,2025-12-29,2025-12-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,476060,온코닉테라퓨틱스,온코닉테라퓨틱스 (476060),KOSDAQ,자연과학 및 공학 연구개발업,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",bull,BASE_V2,85.0903,2025-12-29 15:00:00,22050.0,RED,🔴,-14,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:01:00,0.0,-13.33333333333333,-6.349206349206349,2026-01-07 15:30:00,-11.337868480725621,-10.385487528344672,-3.0000000000000027,-3.0000000000000027,-2.0000000000000018,TP3_SL3_FB1200,LUNCH_1200,2.522935779816504,0.917431192660545,6.040268456375841,12.857142857142856,1763.862447,2.050105439738511,18.12272078642778,0.2298517140784382,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-30|2026-01-02|2026-01-05|2026-01-06|2026-01-07,True,False,기존 V2 기록후보,1
V2|2025-12-29|R2|049630,2025-12-29,2025-12-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,049630,재영솔루텍,재영솔루텍 (049630),KOSDAQ,사진장비 및 광학기기 제조업,플라스틱 사출금형,bull,BASE_V2,84.8671,2025-12-29 15:00:00,4670.0,RED,🔴,-11,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:00:00,9.20770877944326,-9.957173447537471,5.888650963597431,2026-01-07 15:30:00,-3.426124197002145,-7.6017130620985025,-3.0000000000000027,-3.0000000000000027,-1.9999999999999907,TP3_SL3_FB1200,LUNCH_1200,12.259615384615374,4.086538461538458,1.8201284796573791,11.0981308411215,1931.391047,2.955925247276588,60.96510124946144,0.3026230888754183,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-30|2026-01-02|2026-01-05|2026-01-06|2026-01-07,True,False,기존 V2 기록후보,2
V2|2025-12-29|R3|298830,2025-12-29,2025-12-30,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,298830,슈어소프트테크,슈어소프트테크 (298830),KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 자동화 검증 플랫폼,bull,BASE_V2,82.728,2025-12-29 15:00:00,8410.0,RED,🔴,-13,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:00:00,LOSS_FIRST,2025-12-30 09:02:00,17.717003567181933,-11.41498216409037,10.582639714625452,2026-01-07 15:30:00,-4.399524375743158,-4.756242568370983,-3.0000000000000027,-3.0000000000000027,-2.000000000000013,TP3_SL3_FB1200,LUNCH_1200,0.35377358490567,-2.240566037735847,2.232667450058745,7.940446650124078,293.3959511,1.1019265091398227,25.785233907323924,0.1076702990342503,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2025-12-30|2026-01-02|2026-01-05|2026-01-06|2026-01-07,True,False,기존 V2 기록후보,3
V2|2025-12-30|R1|476060,2025-12-30,2026-01-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,1,R1,476060,온코닉테라퓨틱스,온코닉테라퓨틱스 (476060),KOSDAQ,자연과학 및 공학 연구개발업,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",bull,BASE_V2,85.0903,2025-12-30 15:00:00,19710.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,PROFIT_FIRST,2026-01-02 10:04:00,PROFIT_FIRST,2026-01-02 10:06:00,PROFIT_FIRST,2026-01-02 10:08:00,17.45306950786403,-3.0441400304414,14.155251141552515,2026-01-08 15:30:00,0.7610350076103556,2.486047691527138,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-12.527964205816556,-3.3557046979865723,2.083333333333326,12.78772378516624,697.3006025,0.8099897093320623,3.409060855306656,0.1128610120731971,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2026-01-02|2026-01-05|2026-01-06|2026-01-07|2026-01-08,True,False,기존 V2 기록후보,1
V2|2025-12-30|R2|049630,2025-12-30,2026-01-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,2,R2,049630,재영솔루텍,재영솔루텍 (049630),KOSDAQ,사진장비 및 광학기기 제조업,플라스틱 사출금형,bull,BASE_V2,84.8671,2025-12-30 15:00:00,4517.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2026-01-02 10:00:00,PROFIT_FIRST,2026-01-02 10:00:00,PROFIT_FIRST,2026-01-02 10:00:00,12.906796546380338,0.8412663272083343,9.475315474872705,2026-01-08 15:30:00,10.028780163825557,8.700464910338713,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,-3.426124197002145,0.0,0.1070663811563177,11.177170035671825,694.0436745,1.0332866364457671,49.103231672039,0.0928064608110733,1.0,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2026-01-02|2026-01-05|2026-01-06|2026-01-07|2026-01-08,True,False,기존 V2 기록후보,2
V2|2025-12-30|R3|080220,2025-12-30,2026-01-02,V2,기존 V2 기록후보,CURRENT_WEBHOOK_V2_TOP3,BASE_V2_TOP3,3,R3,080220,제주반도체,제주반도체 (080220),KOSDAQ,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM",bull,BASE_V2,81.338,2025-12-30 15:00:00,26450.0,GREEN,🟢,7,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,PROFIT_FIRST,2026-01-02 10:00:00,PROFIT_FIRST,2026-01-02 10:00:00,PROFIT_FIRST,2026-01-02 10:02:00,32.70321361058601,0.945179584120992,24.763705103969748,2026-01-08 15:30:00,15.87901701323251,15.311909262759915,2.0000000000000018,3.0000000000000027,3.0000000000000027,TP3_SL3_FB1200,LUNCH_1200,17.897091722595082,-2.0134228187919434,4.36432637571158,25.570776255707763,5892.424417,14.00769730251311,34.09669211195929,0.5301156060277331,0.85,0.55,,현행 V2 비교 기준. 운영 산식 변경 없음.,2026-01-02|2026-01-05|2026-01-06|2026-01-07|2026-01-08,True,False,기존 V2 기록후보,3
