effective_as_of_date,model_name,EXPANDING_cum_d5_plus13_touch_rate,MTD_cum_d5_plus13_touch_rate,ROLLING_10TD_cum_d5_plus13_touch_rate,ROLLING_120TD_cum_d5_plus13_touch_rate,ROLLING_20TD_cum_d5_plus13_touch_rate,ROLLING_60TD_cum_d5_plus13_touch_rate,YTD_cum_d5_plus13_touch_rate,EXPANDING_cum_d5_minus2_touch_rate,MTD_cum_d5_minus2_touch_rate,ROLLING_10TD_cum_d5_minus2_touch_rate,ROLLING_120TD_cum_d5_minus2_touch_rate,ROLLING_20TD_cum_d5_minus2_touch_rate,ROLLING_60TD_cum_d5_minus2_touch_rate,YTD_cum_d5_minus2_touch_rate,EXPANDING_cum_d5_plus13_before_minus2_rate,MTD_cum_d5_plus13_before_minus2_rate,ROLLING_10TD_cum_d5_plus13_before_minus2_rate,ROLLING_120TD_cum_d5_plus13_before_minus2_rate,ROLLING_20TD_cum_d5_plus13_before_minus2_rate,ROLLING_60TD_cum_d5_plus13_before_minus2_rate,YTD_cum_d5_plus13_before_minus2_rate,EXPANDING_avg_ret_d5_close,MTD_avg_ret_d5_close,ROLLING_10TD_avg_ret_d5_close,ROLLING_120TD_avg_ret_d5_close,ROLLING_20TD_avg_ret_d5_close,ROLLING_60TD_avg_ret_d5_close,YTD_avg_ret_d5_close,EXPANDING_n_d5_eligible_rows,MTD_n_d5_eligible_rows,ROLLING_10TD_n_d5_eligible_rows,ROLLING_120TD_n_d5_eligible_rows,ROLLING_20TD_n_d5_eligible_rows,ROLLING_5TD_n_d5_eligible_rows,ROLLING_60TD_n_d5_eligible_rows,YTD_n_d5_eligible_rows,EXPANDING_sample_status,MTD_sample_status,ROLLING_10TD_sample_status,ROLLING_120TD_sample_status,ROLLING_20TD_sample_status,ROLLING_5TD_sample_status,ROLLING_60TD_sample_status,YTD_sample_status
2025-12-17,EOD_FUNDAMENTAL_TOP3,89.2156862745098,91.66666666666666,86.66666666666667,88.69565217391305,95.55555555555556,92.72727272727272,89.2156862745098,81.17647058823529,75.0,80.0,79.71014492753623,77.77777777777779,82.42424242424242,81.17647058823529,36.666666666666664,50.0,46.666666666666664,40.0,46.666666666666664,38.18181818181819,36.666666666666664,0.9776517373608083,11.84106138416312,4.395386892426005,1.3342317809216833,9.275780368887107,2.645716012959259,0.9776517373608083,510.0,24.0,15.0,345.0,45.0,0.0,165.0,510.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-17,EOD_PRICE_VOLUME_TOP3,88.62745098039215,95.83333333333334,93.33333333333333,88.40579710144928,95.55555555555556,93.93939393939394,88.62745098039215,76.27450980392156,70.83333333333334,80.0,74.78260869565217,73.33333333333333,76.96969696969697,76.27450980392156,42.94117647058823,54.166666666666664,53.333333333333336,45.79710144927536,46.666666666666664,44.24242424242424,42.94117647058823,0.9787665901766377,5.579192579901497,0.15106329616347763,1.230397700924937,5.956126959182415,2.154038895488566,0.9787665901766377,510.0,24.0,15.0,345.0,45.0,0.0,165.0,510.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-17,EOD_SECTOR_REGIME_TOP3,89.41176470588236,91.66666666666666,86.66666666666667,89.27536231884058,95.55555555555556,93.93939393939394,89.41176470588236,81.37254901960785,75.0,80.0,80.28985507246377,73.33333333333333,81.21212121212122,81.37254901960785,36.27450980392157,37.5,33.33333333333333,37.68115942028986,42.22222222222222,35.15151515151515,36.27450980392157,0.9253999771377505,6.874542815512375,0.4818473033207667,1.309618553699964,8.479897283878179,2.1245137258053384,0.9253999771377505,510.0,24.0,15.0,345.0,45.0,0.0,165.0,510.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-17,EOD_SUPPLY_DEMAND_TOP3,88.23529411764706,95.83333333333334,93.33333333333333,87.53623188405797,97.77777777777777,91.51515151515152,88.23529411764706,78.82352941176471,70.83333333333334,73.33333333333333,76.81159420289855,73.33333333333333,80.60606060606061,78.82352941176471,37.64705882352941,50.0,53.333333333333336,41.15942028985507,48.888888888888886,36.36363636363637,37.64705882352941,0.8055657113992795,9.472344220429276,9.063071363052394,1.0249709162007807,8.046573865152274,1.5230661544928756,0.8055657113992795,510.0,24.0,15.0,345.0,45.0,0.0,165.0,510.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-17,EOD_TECHNICAL_TOP3,88.8235294117647,95.83333333333334,93.33333333333333,88.40579710144928,97.77777777777777,93.33333333333333,88.8235294117647,79.2156862745098,83.33333333333334,86.66666666666667,79.42028985507247,80.0,80.60606060606061,79.2156862745098,36.470588235294116,37.5,33.33333333333333,38.550724637681164,35.55555555555556,35.15151515151515,36.470588235294116,1.697992422669037,12.749530698431101,6.04838644389065,1.515765469104779,9.52068546768468,2.8940726735558293,1.697992422669037,510.0,24.0,15.0,345.0,45.0,0.0,165.0,510.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,BASELINE_EOD_VALUE_TOP3,88.30409356725146,96.29629629629629,93.33333333333333,88.69565217391305,97.77777777777777,90.9090909090909,88.30409356725146,66.8615984405458,70.37037037037037,80.0,66.08695652173913,71.11111111111111,72.12121212121212,66.8615984405458,53.41130604288499,48.148148148148145,46.666666666666664,54.492753623188406,51.11111111111111,50.303030303030305,53.41130604288499,0.9144889289856146,2.939740029008567,2.534313080013672,0.845628199409516,3.0868683941748265,1.2332078930102264,0.9144889289856146,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_ALL_FEATURES_TOP3,88.30409356725146,92.5925925925926,86.66666666666667,88.40579710144928,95.55555555555556,95.15151515151516,88.30409356725146,84.60038986354775,85.18518518518519,93.33333333333333,84.63768115942028,80.0,84.84848484848484,84.60038986354775,33.13840155945419,48.148148148148145,53.333333333333336,33.6231884057971,53.333333333333336,33.33333333333333,33.13840155945419,0.8441530560746159,15.37709119247113,3.8352244899857966,1.4777382350040629,13.876254153358635,3.7404562027051793,0.8441530560746159,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_CONSERVATIVE_TOP1_TOP3,87.71929824561403,96.29629629629629,93.33333333333333,87.82608695652175,97.77777777777777,94.54545454545455,87.71929824561403,73.2943469785575,74.07407407407408,80.0,71.8840579710145,73.33333333333333,74.54545454545455,73.2943469785575,43.46978557504873,55.55555555555556,66.66666666666666,46.3768115942029,48.888888888888886,46.06060606060606,43.46978557504873,2.1937232710098113,9.627334783820302,4.659000572727393,2.261937684757741,7.731310731635574,3.317059566705922,2.1937232710098113,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_DART_TOP3,89.47368421052632,92.5925925925926,86.66666666666667,89.27536231884058,95.55555555555556,94.54545454545455,89.47368421052632,76.99805068226121,74.07407407407408,80.0,74.4927536231884,75.55555555555556,78.78787878787878,76.99805068226121,41.13060428849902,55.55555555555556,60.0,45.507246376811594,51.11111111111111,42.42424242424242,41.13060428849902,1.25790243158925,10.115057580549925,4.97224704569409,1.5995320290514061,8.238966618343293,2.261627529463051,1.25790243158925,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_FUNDAMENTAL_TOP3,89.27875243664717,92.5925925925926,86.66666666666667,89.27536231884058,95.55555555555556,93.33333333333333,89.27875243664717,81.0916179337232,74.07407407407408,80.0,79.42028985507247,75.55555555555556,82.42424242424242,81.0916179337232,37.03703703703704,55.55555555555556,60.0,40.869565217391305,53.333333333333336,39.39393939393939,37.03703703703704,1.0961463055245027,12.885412662961933,4.97224704569409,1.5925854706110227,10.759775952503057,3.174957431341249,1.0961463055245027,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_PRICE_VOLUME_TOP3,88.69395711500975,96.29629629629629,93.33333333333333,88.98550724637681,97.77777777777777,94.54545454545455,88.69395711500975,76.21832358674465,70.37037037037037,80.0,74.4927536231884,71.11111111111111,76.96969696969697,76.21832358674465,43.27485380116959,59.25925925925925,66.66666666666666,46.666666666666664,53.333333333333336,45.45454545454545,43.27485380116959,1.097254638733221,7.319307059173822,5.714562597773176,1.488751390614276,7.4855475964566605,2.6115892905107603,1.097254638733221,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_SECTOR_REGIME_TOP3,89.47368421052632,92.5925925925926,86.66666666666667,89.56521739130436,95.55555555555556,94.54545454545455,89.47368421052632,81.28654970760235,74.07407407407408,80.0,80.0,71.11111111111111,81.21212121212122,81.28654970760235,36.64717348927875,44.44444444444444,46.666666666666664,38.550724637681164,48.888888888888886,36.36363636363637,36.64717348927875,1.030463700535741,8.209737689143683,5.004290782298398,1.57981007393313,9.807297786483579,2.6008655113470227,1.030463700535741,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_SUPPLY_DEMAND_TOP3,88.30409356725146,96.29629629629629,93.33333333333333,88.1159420289855,97.77777777777777,91.51515151515152,88.30409356725146,78.75243664717348,70.37037037037037,80.0,76.52173913043478,71.11111111111111,80.0,78.75243664717348,38.01169590643275,55.55555555555556,60.0,42.028985507246375,55.55555555555556,38.18181818181819,38.01169590643275,0.9250666305919879,10.779886295198514,8.358191492722186,1.270262460998045,8.730982218338943,2.0416127756641367,0.9250666305919879,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-18,EOD_TECHNICAL_TOP3,88.69395711500975,92.5925925925926,86.66666666666667,88.69565217391305,95.55555555555556,92.72727272727272,88.69395711500975,79.14230019493176,81.48148148148148,86.66666666666667,79.13043478260869,77.77777777777779,80.60606060606061,79.14230019493176,36.64717348927875,40.74074074074074,40.0,39.130434782608695,40.0,35.75757575757576,36.64717348927875,1.6727791183921226,11.042529219862827,0.8838601757750498,1.6156794525086509,9.547485829027645,2.949742113293076,1.6727791183921226,513.0,27.0,15.0,345.0,45.0,0.0,165.0,513.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,BASELINE_EOD_VALUE_TOP3,88.37209302325581,96.66666666666667,93.33333333333333,88.69565217391305,97.77777777777777,90.9090909090909,88.37209302325581,67.05426356589147,73.33333333333333,93.33333333333333,66.3768115942029,73.33333333333333,73.33333333333333,67.05426356589147,53.100775193798455,43.333333333333336,26.666666666666668,53.91304347826087,48.888888888888886,48.484848484848484,53.100775193798455,0.8152744376487423,1.0307256680120696,-1.2687199495661692,0.7146016837966961,1.1679413492949255,0.9536287420860958,0.8152744376487423,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_ALL_FEATURES_TOP3,88.37209302325581,93.33333333333333,93.33333333333333,88.69565217391305,95.55555555555556,95.15151515151516,88.37209302325581,84.68992248062015,86.66666666666667,100.0,84.63768115942028,80.0,85.45454545454545,84.68992248062015,32.945736434108525,43.333333333333336,40.0,33.6231884057971,53.333333333333336,32.121212121212125,32.945736434108525,0.8590041376952746,14.17923598270681,2.685364882000409,1.5747438466666293,14.312560568714037,3.652812059745252,0.8590041376952746,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_CONSERVATIVE_TOP1_TOP3,87.79069767441861,96.66666666666667,100.0,88.40579710144928,97.77777777777777,95.15151515151516,87.79069767441861,73.44961240310077,76.66666666666667,93.33333333333333,72.17391304347827,73.33333333333333,75.75757575757575,73.44961240310077,43.21705426356589,50.0,53.333333333333336,46.08695652173913,48.888888888888886,44.84848484848485,43.21705426356589,2.1193763451550502,7.605206507837366,2.290637867356376,2.223819224562955,7.234784675601845,3.1116935984688947,2.1193763451550502,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_DART_TOP3,89.53488372093024,93.33333333333333,93.33333333333333,89.85507246376811,95.55555555555556,95.15151515151516,89.53488372093024,77.13178294573643,76.66666666666667,93.33333333333333,74.78260869565217,75.55555555555556,80.0,77.13178294573643,40.89147286821706,50.0,46.666666666666664,45.21739130434783,51.11111111111111,41.21212121212121,40.89147286821706,1.1889963245683297,8.044157024894027,2.6038843403230714,1.56141356885662,7.742440562309564,2.0562615612260235,1.1889963245683297,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_FUNDAMENTAL_TOP3,89.34108527131784,93.33333333333333,93.33333333333333,89.85507246376811,95.55555555555556,94.54545454545455,89.34108527131784,81.2015503875969,76.66666666666667,93.33333333333333,79.71014492753623,77.77777777777779,83.03030303030303,81.2015503875969,36.82170542635659,50.0,46.666666666666664,40.57971014492754,51.11111111111111,38.78787878787879,36.82170542635659,1.0281806410969818,10.537476599064833,2.6038843403230714,1.5544670104162366,9.204312172197213,3.0261881315429946,1.0281806410969818,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_PRICE_VOLUME_TOP3,88.75968992248062,96.66666666666667,100.0,89.56521739130436,97.77777777777777,95.15151515151516,88.75968992248062,76.35658914728683,73.33333333333333,93.33333333333333,74.78260869565217,71.11111111111111,77.57575757575758,76.35658914728683,43.02325581395349,53.333333333333336,53.333333333333336,46.3768115942029,53.333333333333336,44.84848484848485,43.02325581395349,1.0292825305079754,5.527981555655533,3.3461998924021565,1.4506329304194898,6.989021540422934,2.320924848817365,1.0292825305079754,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_SECTOR_REGIME_TOP3,89.53488372093024,93.33333333333333,93.33333333333333,90.14492753623189,95.55555555555556,95.15151515151516,89.53488372093024,81.3953488372093,76.66666666666667,93.33333333333333,80.0,73.33333333333333,81.21212121212122,81.3953488372093,36.434108527131784,40.0,33.33333333333333,38.550724637681164,46.666666666666664,36.36363636363637,36.434108527131784,1.0442315807351144,7.728617829712106,3.7982411446823607,1.5740698473403552,9.153694578129185,2.636396448426645,1.0442315807351144,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_SUPPLY_DEMAND_TOP3,88.37209302325581,96.66666666666667,100.0,88.69565217391305,97.77777777777777,92.72727272727272,88.37209302325581,78.87596899224806,73.33333333333333,93.33333333333333,76.81159420289855,71.11111111111111,80.60606060606061,78.87596899224806,37.7906976744186,50.0,46.666666666666664,41.73913043478261,55.55555555555556,37.57575757575757,37.7906976744186,0.8580956154373307,8.642502868077758,5.989828787351168,1.2321440008032587,8.234456162305214,1.892843475865883,0.8580956154373307,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-19,EOD_TECHNICAL_TOP3,88.75968992248062,93.33333333333333,93.33333333333333,88.98550724637681,95.55555555555556,92.72727272727272,88.75968992248062,79.26356589147287,83.33333333333334,93.33333333333333,79.13043478260869,77.77777777777779,81.21212121212122,79.26356589147287,36.434108527131784,36.666666666666664,33.33333333333333,39.130434782608695,40.0,34.54545454545455,36.434108527131784,1.6828126066272144,10.278130207359336,1.04330100824946,1.5981340927738674,9.98379224438305,2.933444583314134,1.6828126066272144,516.0,30.0,15.0,345.0,45.0,0.0,165.0,516.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-22,BASELINE_EOD_VALUE_TOP3,88.0539499036609,90.9090909090909,80.0,88.40579710144928,93.33333333333333,89.6969696969697,88.0539499036609,67.2447013487476,75.75757575757575,93.33333333333333,66.66666666666666,75.55555555555556,73.93939393939394,67.2447013487476,52.79383429672448,39.39393939393939,20.0,53.333333333333336,44.44444444444444,47.878787878787875,52.79383429672448,0.756000533380595,0.07892233448908592,-5.390033470038089,0.6635605160952482,-0.41043245694370795,0.8759939435144172,0.756000533380595,519.0,33.0,15.0,345.0,45.0,0.0,165.0,519.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-22,EOD_ALL_FEATURES_TOP3,88.0539499036609,87.87878787878788,80.0,88.1159420289855,91.11111111111111,93.93939393939394,88.0539499036609,84.77842003853564,87.87878787878788,100.0,84.63768115942028,84.44444444444444,85.45454545454545,84.77842003853564,32.75529865125241,39.39393939393939,20.0,33.04347826086956,46.666666666666664,32.121212121212125,32.75529865125241,0.8187359587712245,12.334997182809335,2.0819141094844675,1.5100942492579055,12.122966894364213,3.5337293597654553,0.8187359587712245,519.0,33.0,15.0,345.0,45.0,0.0,165.0,519.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-22,EOD_CONSERVATIVE_TOP1_TOP3,87.66859344894027,93.93939393939394,93.33333333333333,88.1159420289855,95.55555555555556,95.15151515151516,87.66859344894027,73.60308285163777,78.78787878787878,93.33333333333333,72.46376811594203,77.77777777777779,76.36363636363637,73.60308285163777,42.96724470134875,45.45454545454545,33.33333333333333,45.79710144927536,44.44444444444444,44.24242424242424,42.96724470134875,2.166427494164728,7.846480927473003,4.638352741430512,2.283084409134331,7.262068776290944,3.3626832418501187,2.166427494164728,519.0,33.0,15.0,345.0,45.0,0.0,165.0,519.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-22,EOD_DART_TOP3,89.40269749518305,90.9090909090909,93.33333333333333,89.56521739130436,93.33333333333333,94.54545454545455,89.40269749518305,77.26396917148362,78.78787878787878,93.33333333333333,75.07246376811594,80.0,80.60606060606061,77.26396917148362,40.655105973025044,45.45454545454545,33.33333333333333,44.927536231884055,44.44444444444444,40.60606060606061,40.655105973025044,1.1498627059196167,6.805495504298297,2.5258458013786185,1.482936624510706,5.587931628926832,2.035661072038028,1.1498627059196167,519.0,33.0,15.0,345.0,45.0,0.0,165.0,519.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
2025-12-22,EOD_FUNDAMENTAL_TOP3,89.21001926782274,90.9090909090909,93.33333333333333,89.56521739130436,93.33333333333333,93.93939393939394,89.21001926782274,81.31021194605009,78.78787878787878,93.33333333333333,80.0,82.22222222222221,83.63636363636363,81.31021194605009,36.60886319845857,45.45454545454545,33.33333333333333,40.28985507246377,44.44444444444444,38.18181818181819,36.60886319845857,0.9899765928729586,9.072149662635393,2.5258458013786185,1.4899839038647282,7.049803238814481,2.8601205085714083,0.9899765928729586,519.0,33.0,15.0,345.0,45.0,0.0,165.0,519.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,OK
