model_name,signal_date,selected_count,d1_plus13_success_count,d5_plus13_touch_count,d5_minus2_touch_count,avg_ret_d5_close,avg_cum_d5_mfe_pct,avg_cum_d5_mae_pct,d1_plus13_touch_count,cum_d1_plus13_touch_count,d2_plus13_touch_count,cum_d2_plus13_touch_count,d3_plus13_touch_count,cum_d3_plus13_touch_count,d4_plus13_touch_count,cum_d4_plus13_touch_count,cum_d5_plus13_touch_count
EOD_FUNDAMENTAL_TOP3,2026-01-15,3,1,2,2,-1.1392441299674985,6.5191450617332265,-4.642926288280228,2,2,2,2,2,2,2,2,2
EOD_FUNDAMENTAL_TOP3,2026-01-16,3,1,1,2,-2.717210620674386,12.426167476325212,-6.511838076101436,3,3,3,3,2,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-19,3,1,3,2,8.906688594428395,45.768368384519476,-7.523726502591306,2,2,3,3,3,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-20,3,1,3,3,4.680180299666026,15.176080004205287,-7.78345582212539,2,2,3,3,2,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-21,3,0,2,3,-3.202500466307464,11.987549774371857,-12.229297308086734,2,2,1,2,2,2,2,2,2
EOD_FUNDAMENTAL_TOP3,2026-01-22,3,2,2,2,-3.913159478015124,10.27528938716707,-9.51423417946978,3,3,2,3,2,3,2,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-23,3,1,1,3,-0.9026181460172681,6.618071691607923,-4.858978653856952,2,2,3,3,0,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-26,3,0,1,3,-2.587286740784142,12.15692614145373,-9.162771643445263,3,3,2,3,1,3,1,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-27,3,0,2,3,0.9172195850275067,6.322835928338361,-8.67373288725594,3,3,1,3,1,3,1,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-28,3,0,3,3,1.5921778310352463,10.23347518105991,-8.412892128457854,2,2,1,2,2,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-29,3,1,2,3,6.48791392953116,14.935181695443484,-4.591177770188662,2,2,3,3,3,3,3,3,3
EOD_FUNDAMENTAL_TOP3,2026-01-30,3,1,2,2,44.36116625330924,67.38565574724531,-7.525447581999718,1,1,2,2,2,2,2,2,2
