period_type,period_key,period_start,period_end,v3_variant,rows,complete_d1_rows,complete_d5_rows,signal_days,avg_d1_close_return_pct,avg_d5_close_return_pct,median_d5_close_return_pct,d5_close_win_rate_pct,avg_mfe_d1_d5_pct,avg_mae_d1_d5_pct,plus13_touch_d1_rate_pct,plus13_touch_d2_rate_pct,plus13_touch_d3_rate_pct,plus13_touch_d4_rate_pct,plus13_touch_d5_rate_pct,cumulative_plus13_touch_d5_rate_pct,plus20_touch_d5_rate_pct,minus20_touch_d5_rate_pct,plus13_before_minus2_d1_rate_pct,plus13_before_minus2_d5_rate_pct,minus2_before_plus13_d5_rate_pct,same_day_ambiguous_d5_rate_pct,sample_status
week,2025-W19,2025-05-07,2025-05-09,V3_C_RISK_CONTROL,9,9,9,3,-0.938703930309744,-6.245674673337941,-3.539019963702361,33.33333333333333,4.49256667587024,-9.174271481160476,66.66666666666666,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,88.88888888888889,77.77777777777779,66.66666666666666,44.44444444444444,55.55555555555556,11.11111111111111,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W20,2025-05-12,2025-05-16,V3_C_RISK_CONTROL,15,15,15,5,0.7227533644261406,-0.13692675613474675,-2.622377622377625,33.33333333333333,8.222791422697606,-5.824544697271917,73.33333333333333,40.0,40.0,40.0,40.0,80.0,80.0,73.33333333333333,53.333333333333336,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W21,2025-05-19,2025-05-23,V3_C_RISK_CONTROL,15,15,15,5,0.9785770634644549,3.2802601922676304,2.051282051282044,60.0,7.219601240371302,-2.9590580008763983,53.333333333333336,60.0,53.333333333333336,60.0,66.66666666666666,80.0,66.66666666666666,60.0,33.33333333333333,46.666666666666664,33.33333333333333,20.0,VERY_LOW_SAMPLE
week,2025-W22,2025-05-26,2025-05-30,V3_C_RISK_CONTROL,15,15,15,5,0.5907716481476388,4.424691181819488,4.147743771415291,86.66666666666667,7.152073323277078,-2.187350089757016,93.33333333333333,73.33333333333333,80.0,73.33333333333333,93.33333333333333,100.0,100.0,40.0,73.33333333333333,80.0,0.0,20.0,VERY_LOW_SAMPLE
week,2025-W23,2025-06-02,2025-06-05,V3_C_RISK_CONTROL,9,9,9,3,2.592483700258555,11.210825136454135,5.457746478873249,88.88888888888889,14.323550033686217,-0.7506059354250614,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,88.88888888888889,88.88888888888889,11.11111111111111,0.0,VERY_LOW_SAMPLE
week,2025-W24,2025-06-09,2025-06-13,V3_C_RISK_CONTROL,15,15,15,5,1.1448132361913967,6.777405180545659,5.476190476190479,60.0,11.99737973288223,-3.674739955281414,73.33333333333333,73.33333333333333,73.33333333333333,60.0,66.66666666666666,86.66666666666667,73.33333333333333,66.66666666666666,53.333333333333336,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W25,2025-06-16,2025-06-20,V3_C_RISK_CONTROL,15,15,15,5,1.564820627722335,2.329780930818921,2.5295109612141653,73.33333333333333,8.740413465498658,-4.173448502827649,80.0,66.66666666666666,73.33333333333333,73.33333333333333,73.33333333333333,93.33333333333333,93.33333333333333,66.66666666666666,60.0,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W26,2025-06-23,2025-06-27,V3_C_RISK_CONTROL,15,15,15,5,-0.5358330881436165,-2.798370776587455,-0.7346938775510181,46.666666666666664,5.671429745740822,-7.0019404034298995,66.66666666666666,60.0,40.0,46.666666666666664,46.666666666666664,86.66666666666667,80.0,60.0,40.0,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W27,2025-06-30,2025-07-04,V3_C_RISK_CONTROL,15,15,15,5,0.7877070585835182,4.289160142037593,1.033591731266159,60.0,11.157998045548476,-4.129525510080051,73.33333333333333,53.333333333333336,60.0,60.0,53.333333333333336,86.66666666666667,73.33333333333333,73.33333333333333,46.666666666666664,53.333333333333336,20.0,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W28,2025-07-07,2025-07-11,V3_C_RISK_CONTROL,15,15,15,5,0.42200241675357,3.452305975854345,3.2345013477088846,93.33333333333333,5.223496863752814,-1.7169955518089384,46.666666666666664,60.0,80.0,80.0,93.33333333333333,100.0,93.33333333333333,33.33333333333333,46.666666666666664,80.0,20.0,0.0,VERY_LOW_SAMPLE
week,2025-W29,2025-07-14,2025-07-18,V3_C_RISK_CONTROL,15,15,15,5,2.0578985995295764,2.0977300452818723,1.1142061281337101,66.66666666666666,6.547719733489478,-2.3576823024557845,93.33333333333333,86.66666666666667,73.33333333333333,66.66666666666666,66.66666666666666,100.0,100.0,40.0,93.33333333333333,93.33333333333333,6.666666666666667,0.0,VERY_LOW_SAMPLE
week,2025-W30,2025-07-21,2025-07-25,V3_C_RISK_CONTROL,15,15,15,5,-0.3479278211433553,0.025066110762130774,0.4623513870541718,53.333333333333336,6.031291419561668,-4.167640196472566,53.333333333333336,60.0,46.666666666666664,60.0,53.333333333333336,93.33333333333333,93.33333333333333,60.0,46.666666666666664,66.66666666666666,26.666666666666668,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W31,2025-07-28,2025-08-01,V3_C_RISK_CONTROL,15,15,15,5,-0.23815163839676784,-1.2851333955698088,-0.9652509652509633,20.0,3.424165822053384,-4.444515880304224,53.333333333333336,66.66666666666666,40.0,33.33333333333333,26.666666666666668,73.33333333333333,66.66666666666666,80.0,46.666666666666664,53.333333333333336,40.0,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W32,2025-08-04,2025-08-08,V3_C_RISK_CONTROL,15,15,15,5,0.552763620659075,1.6990260756578115,1.7191977077363862,73.33333333333333,4.842228861745546,-2.4107934642764546,80.0,60.0,80.0,80.0,73.33333333333333,93.33333333333333,86.66666666666667,53.333333333333336,73.33333333333333,80.0,13.333333333333334,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W33,2025-08-11,2025-08-14,V3_C_RISK_CONTROL,12,12,12,4,0.26523081896115513,-0.5742205756592585,-0.5615031036379337,41.66666666666667,4.69529734691054,-3.581530060333137,50.0,58.333333333333336,50.0,58.333333333333336,41.66666666666667,75.0,66.66666666666666,66.66666666666666,33.33333333333333,41.66666666666667,41.66666666666667,16.666666666666664,VERY_LOW_SAMPLE
week,2025-W34,2025-08-18,2025-08-22,V3_C_RISK_CONTROL,15,15,15,5,1.1972893853079765,2.171918952246266,1.6346837242359635,66.66666666666666,5.533785135214555,-1.8993524307948693,46.666666666666664,53.333333333333336,66.66666666666666,66.66666666666666,66.66666666666666,80.0,73.33333333333333,33.33333333333333,46.666666666666664,66.66666666666666,26.666666666666668,0.0,VERY_LOW_SAMPLE
week,2025-W35,2025-08-25,2025-08-29,V3_C_RISK_CONTROL,15,15,15,5,-0.9897349767828492,-1.9843418188315296,-1.1709601873536313,20.0,1.3301519453601998,-4.398871923660635,33.33333333333333,26.666666666666668,20.0,20.0,20.0,46.666666666666664,40.0,80.0,26.666666666666668,33.33333333333333,60.0,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W36,2025-09-01,2025-09-05,V3_C_RISK_CONTROL,15,15,15,5,3.0253687161202993,10.40369822030058,3.698224852071008,80.0,13.861924674673386,-1.443913964518017,53.333333333333336,66.66666666666666,80.0,66.66666666666666,73.33333333333333,93.33333333333333,86.66666666666667,33.33333333333333,40.0,80.0,6.666666666666667,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W37,2025-09-08,2025-09-12,V3_C_RISK_CONTROL,15,15,15,5,1.518988282654045,3.3154731883472617,5.39586485123551,73.33333333333333,8.62346311864812,-4.599173526636358,66.66666666666666,73.33333333333333,80.0,93.33333333333333,80.0,100.0,93.33333333333333,46.666666666666664,46.666666666666664,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W38,2025-09-15,2025-09-19,V3_C_RISK_CONTROL,15,15,15,5,0.6874795856006012,2.2396517411944403,4.385964912280693,66.66666666666666,7.46164782389279,-3.0271167918378596,86.66666666666667,86.66666666666667,80.0,86.66666666666667,80.0,100.0,100.0,33.33333333333333,73.33333333333333,80.0,6.666666666666667,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W39,2025-09-22,2025-09-26,V3_C_RISK_CONTROL,15,15,15,5,-0.18833043815498218,1.6862870743069143,0.9592326139088669,53.333333333333336,6.057958948441583,-3.1561751061801875,60.0,53.333333333333336,53.333333333333336,60.0,66.66666666666666,93.33333333333333,80.0,73.33333333333333,46.666666666666664,60.0,26.666666666666668,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W40,2025-09-29,2025-10-02,V3_C_RISK_CONTROL,12,12,12,4,2.1334981014699337,12.0719508880605,10.569368658585699,91.66666666666666,15.509549315369654,-0.5739388738974783,83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,16.666666666666664,75.0,91.66666666666666,0.0,8.333333333333332,VERY_LOW_SAMPLE
week,2025-W41,2025-10-10,2025-10-10,V3_C_RISK_CONTROL,3,3,3,1,2.214734447984109,7.602628583634022,7.362784471218209,100.0,10.92293940065059,-2.405206696432442,66.66666666666666,100.0,66.66666666666666,100.0,100.0,100.0,100.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,0.0,VERY_LOW_SAMPLE
week,2025-W42,2025-10-13,2025-10-17,V3_C_RISK_CONTROL,15,15,15,5,1.1417130277156209,1.8725056355519247,1.0273972602739656,60.0,7.2931954272113355,-3.293320552244315,80.0,73.33333333333333,60.0,66.66666666666666,60.0,86.66666666666667,86.66666666666667,66.66666666666666,60.0,66.66666666666666,13.333333333333334,20.0,VERY_LOW_SAMPLE
week,2025-W43,2025-10-20,2025-10-24,V3_C_RISK_CONTROL,15,15,15,5,0.3706107408550937,4.615260225791713,4.187946884576088,86.66666666666667,8.535460811862306,-2.4412725875077568,53.333333333333336,46.666666666666664,60.0,66.66666666666666,86.66666666666667,100.0,93.33333333333333,53.333333333333336,53.333333333333336,66.66666666666666,33.33333333333333,0.0,VERY_LOW_SAMPLE
week,2025-W44,2025-10-27,2025-10-31,V3_C_RISK_CONTROL,15,15,15,5,2.7282700431498603,2.1652387621821427,0.4995004995004937,53.333333333333336,11.515838342931831,-4.832636521993574,93.33333333333333,73.33333333333333,73.33333333333333,66.66666666666666,53.333333333333336,100.0,100.0,66.66666666666666,86.66666666666667,86.66666666666667,6.666666666666667,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W45,2025-11-03,2025-11-07,V3_C_RISK_CONTROL,15,15,15,5,26.242195658500613,27.50397801178905,-1.0183299389002087,46.666666666666664,41.85590948410357,15.302299623002305,80.0,66.66666666666666,66.66666666666666,66.66666666666666,60.0,86.66666666666667,80.0,66.66666666666666,46.666666666666664,46.666666666666664,20.0,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W46,2025-11-10,2025-11-14,V3_C_RISK_CONTROL,15,15,15,5,-1.4472574700084528,-2.76244796514976,-3.455284552845528,33.33333333333333,5.982147858087483,-7.8038168153836,73.33333333333333,66.66666666666666,73.33333333333333,60.0,46.666666666666664,86.66666666666667,80.0,73.33333333333333,46.666666666666664,46.666666666666664,20.0,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W47,2025-11-17,2025-11-21,V3_C_RISK_CONTROL,15,15,15,5,-0.9938475614308178,0.4733771370646994,-0.8849557522123908,46.666666666666664,6.469290323021468,-7.319008560279276,80.0,46.666666666666664,46.666666666666664,46.666666666666664,53.333333333333336,93.33333333333333,86.66666666666667,93.33333333333333,20.0,20.0,20.0,60.0,VERY_LOW_SAMPLE
week,2025-W48,2025-11-24,2025-11-28,V3_C_RISK_CONTROL,15,15,15,5,-0.2807495904433351,-0.7492308343419503,1.5458937198067568,60.0,6.204887220866575,-6.334918861717336,66.66666666666666,60.0,53.333333333333336,53.333333333333336,66.66666666666666,93.33333333333333,80.0,66.66666666666666,60.0,60.0,33.33333333333333,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W49,2025-12-01,2025-12-05,V3_C_RISK_CONTROL,15,15,15,5,2.196897042835941,5.109582796810852,3.1283138918345665,86.66666666666667,9.975488062963592,-1.9223838413441194,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,86.66666666666667,100.0,100.0,33.33333333333333,66.66666666666666,73.33333333333333,0.0,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W50,2025-12-08,2025-12-12,V3_C_RISK_CONTROL,15,15,15,5,2.715021887727585,6.298534341465924,0.7633587786259444,60.0,14.362741383902486,-4.6969531839584056,80.0,73.33333333333333,73.33333333333333,60.0,53.333333333333336,100.0,93.33333333333333,60.0,46.666666666666664,60.0,6.666666666666667,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W51,2025-12-15,2025-12-19,V3_C_RISK_CONTROL,15,15,15,5,1.2004519599278656,8.198916038005631,3.281249999999991,80.0,15.72375286061815,-4.326076136546182,73.33333333333333,73.33333333333333,86.66666666666667,80.0,73.33333333333333,93.33333333333333,93.33333333333333,73.33333333333333,33.33333333333333,40.0,20.0,40.0,VERY_LOW_SAMPLE
week,2025-W52,2025-12-22,2025-12-26,V3_C_RISK_CONTROL,12,12,12,4,3.1182642079788696,11.032014711989577,6.334896340204665,75.0,19.15806511693062,-3.720803425514974,91.66666666666666,75.0,75.0,66.66666666666666,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,8.333333333333332,25.0,VERY_LOW_SAMPLE
week,2026-W01,2025-12-29,2026-01-02,V3_C_RISK_CONTROL,9,9,9,3,0.805062947992452,-4.201834616822849,-1.2150668286755817,22.22222222222222,6.588198111133803,-8.26179397308656,66.66666666666666,55.55555555555556,55.55555555555556,55.55555555555556,33.33333333333333,88.88888888888889,77.77777777777779,88.88888888888889,22.22222222222222,33.33333333333333,22.22222222222222,44.44444444444444,VERY_LOW_SAMPLE
week,2026-W02,2026-01-05,2026-01-09,V3_C_RISK_CONTROL,15,15,15,5,1.6111508581791623,9.86458517933713,10.026385224274414,86.66666666666667,12.991833866166324,-2.2172803920142345,86.66666666666667,66.66666666666666,86.66666666666667,93.33333333333333,86.66666666666667,100.0,100.0,53.333333333333336,66.66666666666666,66.66666666666666,13.333333333333334,20.0,VERY_LOW_SAMPLE
week,2026-W03,2026-01-12,2026-01-16,V3_C_RISK_CONTROL,15,15,15,5,2.4161202570234463,5.084973197042757,2.6501766784452263,80.0,12.287556095166213,-2.917012608777271,73.33333333333333,86.66666666666667,80.0,86.66666666666667,86.66666666666667,93.33333333333333,93.33333333333333,46.666666666666664,60.0,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2026-W04,2026-01-19,2026-01-23,V3_C_RISK_CONTROL,15,15,15,5,0.5691140521804136,1.4367109232508084,2.6556776556776462,60.0,6.392923123276793,-3.9905548886366002,66.66666666666666,66.66666666666666,53.333333333333336,66.66666666666666,60.0,80.0,80.0,60.0,46.666666666666664,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2026-W05,2026-01-26,2026-01-30,V3_C_RISK_CONTROL,15,15,15,5,-0.3356149384420207,7.351492675995531,-1.9199999999999995,40.0,13.38861049040932,-6.112112952679011,53.333333333333336,60.0,60.0,73.33333333333333,53.333333333333336,100.0,93.33333333333333,86.66666666666667,33.33333333333333,40.0,40.0,20.0,VERY_LOW_SAMPLE
week,2026-W06,2026-02-02,2026-02-06,V3_C_RISK_CONTROL,15,15,15,5,2.6293706759055318,5.505802985845232,1.1173184357541999,73.33333333333333,10.531223646539635,-6.171353115820917,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,80.0,93.33333333333333,93.33333333333333,80.0,60.0,60.0,33.33333333333333,6.666666666666667,VERY_LOW_SAMPLE
week,2026-W07,2026-02-09,2026-02-13,V3_C_RISK_CONTROL,15,15,15,5,0.7075431756888532,9.670348753456905,9.28764652840397,93.33333333333333,13.784878313932186,-2.3102362599537187,80.0,60.0,73.33333333333333,86.66666666666667,93.33333333333333,100.0,93.33333333333333,53.333333333333336,66.66666666666666,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2026-W08,2026-02-19,2026-02-20,V3_C_RISK_CONTROL,6,6,6,2,-0.13654262852517882,4.401959985743297,4.488112442415759,100.0,8.355370073250546,-4.843451700482864,50.0,50.0,66.66666666666666,83.33333333333334,100.0,100.0,100.0,50.0,33.33333333333333,50.0,33.33333333333333,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W09,2026-02-23,2026-02-27,V3_C_RISK_CONTROL,15,15,15,5,-0.6271300665034762,-11.497885275115152,-12.221144519883609,6.666666666666667,7.014574703064822,-18.209726185372872,60.0,53.333333333333336,46.666666666666664,40.0,26.666666666666668,66.66666666666666,66.66666666666666,93.33333333333333,53.333333333333336,53.333333333333336,40.0,6.666666666666667,VERY_LOW_SAMPLE
week,2026-W10,2026-03-03,2026-03-06,V3_C_RISK_CONTROL,12,12,12,4,-3.7596562894129026,-3.9253110443617456,-0.4980378096159588,41.66666666666667,3.862719560638928,-9.953726392741624,41.66666666666667,50.0,58.333333333333336,50.0,50.0,75.0,75.0,75.0,25.0,25.0,58.333333333333336,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W11,2026-03-09,2026-03-13,V3_C_RISK_CONTROL,15,15,15,5,1.6447105495455818,7.247325302943085,4.008016032064132,73.33333333333333,13.283519883910959,-3.658379114976455,80.0,80.0,73.33333333333333,73.33333333333333,73.33333333333333,100.0,100.0,66.66666666666666,46.666666666666664,46.666666666666664,20.0,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W12,2026-03-16,2026-03-20,V3_C_RISK_CONTROL,15,15,15,5,2.3095175053139863,-1.562998234993347,-0.9350649350649332,40.0,10.684841326207055,-7.800799431920556,86.66666666666667,73.33333333333333,66.66666666666666,46.666666666666664,46.666666666666664,100.0,86.66666666666667,73.33333333333333,60.0,60.0,6.666666666666667,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W13,2026-03-23,2026-03-27,V3_C_RISK_CONTROL,15,15,15,5,-0.8196515392112074,-1.67698590773946,-0.9988901220865709,40.0,6.988625756384024,-8.731876900450564,53.333333333333336,53.333333333333336,40.0,60.0,53.333333333333336,80.0,80.0,73.33333333333333,46.666666666666664,46.666666666666664,46.666666666666664,6.666666666666667,VERY_LOW_SAMPLE
week,2026-W14,2026-03-30,2026-04-03,V3_C_RISK_CONTROL,15,15,15,5,1.6214859840797358,5.511748047371454,5.945303210463737,66.66666666666666,15.59674268166117,-5.728067903579173,80.0,93.33333333333333,86.66666666666667,73.33333333333333,73.33333333333333,100.0,100.0,53.333333333333336,40.0,53.333333333333336,6.666666666666667,40.0,VERY_LOW_SAMPLE
week,2026-W15,2026-04-06,2026-04-10,V3_C_RISK_CONTROL,15,15,15,5,3.486409238032962,16.122830570058547,12.56038647342994,93.33333333333333,25.910629064451914,-3.019191461462231,86.66666666666667,80.0,93.33333333333333,93.33333333333333,93.33333333333333,100.0,100.0,60.0,60.0,60.0,13.333333333333334,26.666666666666668,VERY_LOW_SAMPLE
week,2026-W16,2026-04-13,2026-04-17,V3_C_RISK_CONTROL,15,15,15,5,52.91292592713386,81.1439460630049,14.010507880910673,66.66666666666666,108.31504724392042,42.54431236969011,86.66666666666667,86.66666666666667,73.33333333333333,73.33333333333333,73.33333333333333,100.0,100.0,66.66666666666666,46.666666666666664,46.666666666666664,13.333333333333334,40.0,VERY_LOW_SAMPLE
week,2026-W17,2026-04-20,2026-04-24,V3_C_RISK_CONTROL,15,15,15,5,3.7403671066835416,12.762796904782371,4.79041916167664,53.333333333333336,24.843513683219197,-4.066920761010604,86.66666666666667,80.0,86.66666666666667,93.33333333333333,86.66666666666667,93.33333333333333,93.33333333333333,73.33333333333333,40.0,40.0,13.333333333333334,46.666666666666664,VERY_LOW_SAMPLE
week,2026-W18,2026-04-27,2026-04-30,V3_C_RISK_CONTROL,12,12,12,4,1.8027284982017509,16.53282631486221,7.250169210403157,58.333333333333336,26.18461027549434,-3.785209797150427,66.66666666666666,75.0,66.66666666666666,83.33333333333334,75.0,100.0,100.0,66.66666666666666,50.0,50.0,33.33333333333333,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W19,2026-05-04,2026-05-08,V3_C_RISK_CONTROL,12,12,12,4,2.9483549702614855,-0.12321194772481266,-1.8827244377323804,33.33333333333333,13.025091513199774,-6.40936780776941,75.0,66.66666666666666,75.0,66.66666666666666,50.0,100.0,100.0,83.33333333333334,58.333333333333336,58.333333333333336,25.0,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W20,2026-05-11,2026-05-15,V3_C_RISK_CONTROL,15,15,15,5,0.6687819936935487,-1.7206863383578843,-3.4055727554179516,33.33333333333333,10.31998940088735,-10.981751153251265,86.66666666666667,60.0,46.666666666666664,46.666666666666664,46.666666666666664,93.33333333333333,93.33333333333333,93.33333333333333,33.33333333333333,33.33333333333333,13.333333333333334,53.333333333333336,VERY_LOW_SAMPLE
week,2026-W21,2026-05-18,2026-05-22,V3_C_RISK_CONTROL,15,15,9,5,0.5912529246607643,4.364446131602572,1.1419249592169667,77.77777777777779,16.838435502140175,-7.180243189815974,80.0,73.33333333333333,80.0,75.0,88.88888888888889,100.0,100.0,88.88888888888889,46.666666666666664,44.44444444444444,33.33333333333333,22.22222222222222,VERY_LOW_SAMPLE
week,2026-W22,2026-05-26,2026-05-28,V3_C_RISK_CONTROL,9,6,0,3,-6.92512331663261,,,,,,83.33333333333334,33.33333333333333,,,,,,,0.0,,,,VERY_LOW_SAMPLE
week,2025-W14,2025-04-01,2025-04-04,V3_D_V2_CONFIRM,12,12,12,4,-5.339745462844064,-0.7387190151875099,-6.709623745551585,25.0,10.560326853439207,-13.449873741772706,58.333333333333336,16.666666666666664,33.33333333333333,25.0,25.0,75.0,58.333333333333336,100.0,0.0,0.0,41.66666666666667,58.333333333333336,VERY_LOW_SAMPLE
week,2025-W15,2025-04-07,2025-04-11,V3_D_V2_CONFIRM,15,15,15,5,4.918556035948736,8.308097736379247,2.819548872180455,53.333333333333336,19.146541116598748,-4.497365315819335,86.66666666666667,86.66666666666667,86.66666666666667,73.33333333333333,66.66666666666666,93.33333333333333,86.66666666666667,40.0,73.33333333333333,73.33333333333333,13.333333333333334,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W16,2025-04-14,2025-04-18,V3_D_V2_CONFIRM,15,15,15,5,2.6775775588305293,-2.1020695902118502,-1.2477718360071277,40.0,8.380810255695227,-5.020426036733616,60.0,60.0,53.333333333333336,53.333333333333336,60.0,80.0,66.66666666666666,66.66666666666666,46.666666666666664,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W17,2025-04-21,2025-04-25,V3_D_V2_CONFIRM,15,15,15,5,0.08402375175681875,-0.45231739205456506,-0.7320644216691097,40.0,6.726120580909138,-4.894325535673374,66.66666666666666,53.333333333333336,60.0,53.333333333333336,33.33333333333333,93.33333333333333,73.33333333333333,60.0,53.333333333333336,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W18,2025-04-28,2025-05-02,V3_D_V2_CONFIRM,12,12,12,4,-1.3200510462888282,-4.868239194608143,-3.178240940932281,33.33333333333333,6.4905960047223346,-9.213173918886037,66.66666666666666,50.0,41.66666666666667,33.33333333333333,33.33333333333333,83.33333333333334,75.0,91.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W19,2025-05-07,2025-05-09,V3_D_V2_CONFIRM,9,9,9,3,-0.938703930309744,-6.245674673337941,-3.539019963702361,33.33333333333333,4.49256667587024,-9.174271481160476,66.66666666666666,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,88.88888888888889,77.77777777777779,66.66666666666666,44.44444444444444,55.55555555555556,11.11111111111111,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W20,2025-05-12,2025-05-16,V3_D_V2_CONFIRM,15,15,15,5,0.675241585996403,-3.7892768404684083,-4.493392070484581,20.0,3.9566212730713324,-5.770797972648467,60.0,40.0,26.666666666666668,20.0,20.0,66.66666666666666,66.66666666666666,80.0,53.333333333333336,60.0,33.33333333333333,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W21,2025-05-19,2025-05-23,V3_D_V2_CONFIRM,15,15,15,5,0.8320559000041243,2.9580536672847106,2.383134738771764,66.66666666666666,7.405312703477665,-3.5205076134931974,60.0,60.0,60.0,60.0,73.33333333333333,86.66666666666667,73.33333333333333,53.333333333333336,33.33333333333333,53.333333333333336,20.0,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W22,2025-05-26,2025-05-30,V3_D_V2_CONFIRM,15,15,15,5,0.2768100012987336,2.976581621061387,4.147743771415291,80.0,5.6240497203450595,-2.5070170511020917,80.0,73.33333333333333,73.33333333333333,60.0,86.66666666666667,93.33333333333333,93.33333333333333,46.666666666666664,73.33333333333333,80.0,13.333333333333334,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W23,2025-06-02,2025-06-05,V3_D_V2_CONFIRM,9,9,9,3,1.1915152112797502,5.581892200037334,3.937007874015741,88.88888888888889,9.336407041460658,-1.5671537898874541,77.77777777777779,77.77777777777779,88.88888888888889,100.0,100.0,100.0,100.0,22.22222222222222,77.77777777777779,88.88888888888889,11.11111111111111,0.0,VERY_LOW_SAMPLE
week,2025-W24,2025-06-09,2025-06-13,V3_D_V2_CONFIRM,15,15,15,5,3.5412420052876405,8.136411691989398,6.949806949806958,73.33333333333333,14.440294926317502,-3.0529044377986034,93.33333333333333,86.66666666666667,73.33333333333333,73.33333333333333,73.33333333333333,93.33333333333333,93.33333333333333,60.0,73.33333333333333,73.33333333333333,6.666666666666667,20.0,VERY_LOW_SAMPLE
week,2025-W25,2025-06-16,2025-06-20,V3_D_V2_CONFIRM,15,15,15,5,1.1226129872828716,1.8401737929692754,2.7272727272727337,66.66666666666666,7.832005343108892,-4.658702078079079,80.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,86.66666666666667,86.66666666666667,60.0,66.66666666666666,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W26,2025-06-23,2025-06-27,V3_D_V2_CONFIRM,15,15,15,5,-0.930720494151754,-2.7379687207483747,-0.7346938775510181,46.666666666666664,5.518163562702833,-6.973735945820102,60.0,53.333333333333336,33.33333333333333,46.666666666666664,46.666666666666664,80.0,73.33333333333333,60.0,40.0,46.666666666666664,33.33333333333333,20.0,VERY_LOW_SAMPLE
week,2025-W27,2025-06-30,2025-07-04,V3_D_V2_CONFIRM,15,15,15,5,-1.4668533447815144,-0.5189796159473827,0.23923444976077235,53.333333333333336,4.0288054510121505,-6.084764050676373,66.66666666666666,33.33333333333333,33.33333333333333,46.666666666666664,46.666666666666664,73.33333333333333,60.0,86.66666666666667,40.0,40.0,33.33333333333333,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W28,2025-07-07,2025-07-11,V3_D_V2_CONFIRM,15,15,15,5,0.42200241675357003,3.4523059758543444,3.2345013477088846,93.33333333333333,5.223496863752813,-1.7169955518089381,46.666666666666664,60.0,80.0,80.0,93.33333333333333,100.0,93.33333333333333,33.33333333333333,46.666666666666664,80.0,20.0,0.0,VERY_LOW_SAMPLE
week,2025-W29,2025-07-14,2025-07-18,V3_D_V2_CONFIRM,15,15,15,5,1.966515113199175,2.0552670456152424,1.1142061281337101,66.66666666666666,6.042677197150256,-1.9003586826486285,86.66666666666667,86.66666666666667,73.33333333333333,73.33333333333333,73.33333333333333,100.0,93.33333333333333,33.33333333333333,86.66666666666667,86.66666666666667,6.666666666666667,6.666666666666667,VERY_LOW_SAMPLE
