signal_date,model_rank,stock_code,stock_name,human_proxy_score,signal_vs_d0_high_pct,signal_vs_d0_close_pct,signal_volume_retention_vs_d0,signal_day_pct_change_1500,trading_day_age,signal_risk_count,candidate_weak_flag_count,candidate_weak,recent20_risk_state,no_trade_bad_day,ret_h5_close,d1_plus13_before_minus2_1500,d1_minus2_before_plus13_1500
2025-06-20,1,005930,삼성전자,66.6667,-0.8361204013377921,-0.8361204013377921,65.35976284717326,0.16891891891892552,2,0,0,False,False,False,2.5295109612141653,0.0,1.0
2025-06-20,2,042660,한화오션,37.3333,-5.010660980810233,-3.1521739130434767,23.2707063613698,-0.11210762331838042,3,0,0,False,False,False,-10.886644219977548,0.0,1.0
2025-06-20,3,035720,카카오,96.0,7.281553398058249,9.768211920529811,91.61624658802388,9.768211920529811,1,0,0,False,False,False,-8.144796380090503,1.0,0.0
2025-06-23,1,035720,카카오,87.5,0.5952380952380931,1.501501501501501,72.28423258321054,1.501501501501501,1,0,0,False,False,False,-11.24260355029586,0.0,1.0
2025-06-23,2,005930,삼성전자,75.1667,-2.6755852842809347,-2.1848739495798353,82.37039757803275,-2.1848739495798353,1,0,0,False,False,False,2.7491408934707806,1.0,0.0
2025-06-23,3,042660,한화오션,37.3333,-7.782515991471217,-5.978260869565222,15.874095175339043,-2.3702031602708784,4,0,1,False,False,False,-8.208092485549134,0.0,1.0
2025-06-24,1,034020,두산에너빌리티,66.6667,-0.8645533141210415,0.291545189504383,46.06295019892237,0.291545189504383,1,0,0,False,False,False,-9.156976744186052,0.0,1.0
2025-06-24,2,005930,삼성전자,91.0,0.5852842809364489,1.092436974789912,110.5966821731283,3.706896551724137,2,0,0,False,False,False,0.0831255195344882,1.0,0.0
2025-06-24,3,042660,한화오션,42.3333,-7.036247334754798,-5.21739130434783,23.028421391085256,1.0428736964078755,5,0,0,False,False,False,-9.633027522935777,1.0,0.0
2025-06-25,1,005930,삼성전자,79.0,1.0726072607260662,1.2396694214876103,79.5436782336971,1.2396694214876103,1,0,0,False,False,False,-0.7346938775510181,0.0,1.0
2025-06-25,2,377300,카카오페이,83.6667,-2.3138832997987913,5.543478260869561,85.95829644455418,5.543478260869561,2,0,0,False,False,False,-20.288362512873327,0.0,0.0
2025-06-25,3,042660,한화오션,37.3333,-11.727078891257992,-9.999999999999998,28.361478421878257,-5.263157894736848,6,0,1,False,False,False,-7.487922705314009,0.0,1.0
2025-06-26,1,005930,삼성전자,87.0,-2.110389610389607,-1.631321370309946,68.39171204079017,-1.631321370309946,1,0,0,False,False,False,5.804311774461035,1.0,0.0
2025-06-26,2,042660,한화오션,33.3333,-14.498933901918976,-12.826086956521742,23.69084380053242,-2.7878787878787836,7,1,1,False,False,False,-3.990024937655856,1.0,0.0
2025-06-26,3,034020,두산에너빌리티,79.6667,-8.683473389355745,-5.370101596516685,93.49873793886957,-0.911854103343468,2,0,0,False,False,False,-5.061349693251538,0.0,1.0
2025-06-27,1,005930,삼성전자,97.5,-1.461038961038963,-0.9787928221859699,64.97268360496527,0.8305647840531671,2,0,0,False,False,True,4.283360790774293,0.0,0.0
2025-06-27,2,377300,카카오페이,54.8333,-25.438596491228072,-9.3816631130064,60.70082459728603,-9.3816631130064,2,2,3,True,False,True,-6.941176470588239,0.0,1.0
2025-06-27,3,042660,한화오션,47.6667,-15.245202558635395,-13.586956521739136,14.96023985995539,-0.9962640099626441,8,2,4,True,False,True,-8.050314465408803,1.0,0.0
2025-06-30,1,377300,카카오페이,44.3333,-31.929824561403507,-17.27078891257996,30.199967891439332,-7.838479809976251,3,3,4,True,False,True,2.7061855670103,0.0,1.0
2025-06-30,2,005930,삼성전자,95.0,-2.5162337662337664,-1.2335526315789491,75.71577933008736,-1.2335526315789491,1,0,0,False,False,True,2.747710241465451,1.0,0.0
2025-06-30,3,042660,한화오션,60.6667,-15.351812366737738,-13.695652173913043,14.721265828905816,0.0,9,2,4,True,False,True,-6.92695214105793,1.0,0.0
2025-07-01,1,388610,지에프씨생명과학,62.6667,-22.875,-5.222734254992323,24.62491593489319,-5.222734254992323,1,1,2,True,False,True,-26.41815235008104,0.0,1.0
2025-07-01,2,377300,카카오페이,44.3333,-31.929824561403507,-17.27078891257996,33.38696767391653,1.1734028683181297,4,2,3,True,False,True,5.670103092783507,1.0,0.0
2025-07-01,3,005930,삼성전자,93.0,-1.6233766233766267,-0.3289473684210509,66.67933452784152,1.3377926421404673,2,1,0,False,False,True,1.320132013201314,0.0,0.0
2025-07-02,1,388610,지에프씨생명과학,74.6667,-28.500000000000004,-12.13517665130568,13.885909547177508,-2.555366269165249,2,2,4,True,False,True,-12.587412587412585,1.0,0.0
2025-07-02,2,377300,카카오페이,72.3333,-32.80701754385965,-18.336886993603407,21.64241427886195,-0.13037809647978849,5,2,3,True,False,True,10.966057441253271,1.0,0.0
2025-07-02,3,323410,카카오뱅크,53.0,-23.741935483870968,-20.13513513513514,7.1672846448080865,-1.005025125628145,6,3,4,True,False,True,2.368866328257191,1.0,0.0
2025-07-03,1,388610,지에프씨생명과학,38.3333,-33.12500000000001,-17.818740399385558,5.231625070489981,-9.932659932659938,3,4,5,True,False,True,-11.588785046728969,0.0,1.0
2025-07-03,2,377300,카카오페이,61.6667,-31.929824561403507,-17.27078891257996,18.92394405447616,0.25839793281654533,6,2,4,True,False,True,11.726804123711345,1.0,0.0
2025-07-03,3,005930,삼성전자,100.0,4.269293924466333,4.4407894736842035,176.34980337190095,4.4407894736842035,1,1,0,False,False,True,-3.937007874015752,1.0,0.0
2025-07-04,1,005930,삼성전자,95.0,-0.7053291536050166,-0.7053291536050166,65.23454167065769,-0.7053291536050166,1,0,0,False,False,True,-1.1838989739542227,0.0,1.0
2025-07-04,2,388610,지에프씨생명과학,38.3333,-43.75,-30.87557603686636,4.718130249012823,-13.62763915547025,4,4,5,True,False,True,6.444444444444453,1.0,0.0
2025-07-04,3,377300,카카오페이,66.6667,-31.052631578947366,-16.2046908315565,10.606385968640858,2.0779220779220786,7,2,4,True,False,True,1.2722646310432628,1.0,0.0
2025-07-07,1,005930,삼성전자,95.0,-2.9780564263322873,-2.9780564263322873,45.2689098990816,-2.211690363349128,2,0,0,False,False,True,0.9693053311793154,0.0,0.0
2025-07-07,2,388610,지에프씨생명과학,40.3333,-46.62500000000001,-34.40860215053764,2.498584465258796,-4.6875,5,3,5,True,False,True,18.969555035128806,1.0,0.0
2025-07-07,3,377300,카카오페이,64.6667,-29.47368421052632,-14.28571428571429,23.135233119857524,1.643489254108732,8,3,4,True,False,True,-13.30845771144279,1.0,0.0
2025-07-08,1,005930,삼성전자,90.0,-3.840125391849525,-3.840125391849525,55.37601481668327,-0.5672609400324102,3,0,0,False,False,True,3.830480847595763,0.0,0.0
2025-07-08,2,388610,지에프씨생명과학,50.3333,-44.25,-31.490015360983104,3.6127038376738634,3.962703962703973,6,3,4,True,False,True,10.762331838565032,0.0,1.0
2025-07-08,3,377300,카카오페이,59.6667,-28.24561403508772,-12.79317697228145,14.432650656649537,2.634880803011286,9,3,5,True,False,True,-17.72616136919315,1.0,0.0
2025-07-09,1,005930,삼성전자,90.0,-5.0156739811912265,-5.0156739811912265,45.64926123976491,-1.3029315960912058,4,0,0,False,False,True,6.765676567656764,0.0,0.0
2025-07-09,2,388610,지에프씨생명과학,50.3333,-37.375,-23.04147465437788,16.33174809224037,10.35242290748899,7,2,4,True,False,True,-6.387225548902197,1.0,0.0
2025-07-09,3,377300,카카오페이,59.6667,-25.438596491228072,-9.3816631130064,16.69025415129223,3.658536585365857,10,2,4,True,False,True,-20.823529411764707,0.0,1.0
2025-07-10,1,005930,삼성전자,98.0,-4.3887147335423204,-4.3887147335423204,33.85690591251941,0.9933774834437026,5,0,0,False,False,True,9.34426229508196,1.0,0.0
2025-07-10,2,388610,지에프씨생명과학,38.3333,-40.625,-27.035330261136714,3.5790546104651684,-5.000000000000004,8,4,6,True,False,True,-2.1052631578947323,0.0,1.0
2025-07-10,3,015760,한국전력,63.6667,-8.991494532199273,-7.758620689655171,12.429751916264713,-0.26631158455392434,10,0,2,True,False,True,-2.5367156208277675,1.0,0.0
2025-07-11,1,388610,지에프씨생명과학,38.3333,-39.87500000000001,-26.113671274961604,5.615540593455909,1.6913319238900604,9,4,5,True,False,True,-4.365904365904361,1.0,0.0
2025-07-11,2,005930,삼성전자,98.0,1.9607843137254832,2.2950819672131084,111.7433874172367,2.2950819672131084,1,0,0,False,False,True,7.532051282051277,0.0,0.0
2025-07-11,3,034020,두산에너빌리티,63.6667,-9.056886227544913,-8.783783783783782,67.15240375134266,-3.724247226624411,3,0,1,False,False,True,6.666666666666665,1.0,0.0
2025-07-14,1,388610,지에프씨생명과학,43.3333,-37.0,-22.580645161290324,13.552214055942107,5.219206680584554,10,3,5,True,True,True,-10.317460317460316,1.0,0.0
2025-07-14,2,005930,삼성전자,87.0,-0.4777070063694322,-0.15974440894568342,59.77704518916547,-0.15974440894568342,1,0,0,False,True,True,8.479999999999999,1.0,0.0
2025-07-14,3,034020,두산에너빌리티,69.6667,-9.655688622754488,-9.384384384384381,70.90178330578179,-0.24793388429752428,4,0,0,False,True,True,13.338856669428337,1.0,0.0
2025-07-15,1,005930,삼성전자,87.0,1.1146496815286566,1.437699680511173,80.7176506544971,1.6000000000000014,2,0,0,False,True,True,3.937007874015741,1.0,0.0
2025-07-15,2,034020,두산에너빌리티,77.1667,-2.9940119760479056,-2.7027027027026973,108.92187014673556,7.641196013289031,5,0,0,False,True,True,-3.3950617283950657,0.0,1.0
2025-07-15,3,008970,KBI동양철관,35.8333,-15.216805817398328,-13.658804168952276,10.342060025598572,-3.1384615384615344,5,1,3,True,True,True,3.843710292249036,1.0,0.0
2025-07-16,1,005930,삼성전자,88.5,0.6269592476489061,0.7849293563579218,102.9391772197268,0.7849293563579218,1,0,0,False,True,False,3.4267912772585563,1.0,0.0
2025-07-16,2,034020,두산에너빌리티,58.1667,-2.7565084226646275,-2.7565084226646275,45.91233002973484,-2.7565084226646275,1,0,0,False,True,False,-0.157480314960634,1.0,0.0
2025-07-16,3,008970,KBI동양철관,53.3333,-11.419337462967949,-9.791552386176628,81.20715157003065,4.412698412698424,6,0,0,False,True,False,11.766494375190018,1.0,0.0
2025-07-17,1,005930,삼성전자,93.5,2.7047913446677008,2.7047913446677008,151.54910500784197,2.7047913446677008,1,0,0,False,True,True,-0.6772009029345383,1.0,0.0
2025-07-17,2,034020,두산에너빌리티,61.6667,-2.9096477794793296,-2.9096477794793296,44.23791302130956,-0.3144654088050314,2,0,0,False,True,True,3.154574132492116,1.0,0.0
2025-07-17,3,441270,파인엠텍,44.8333,-9.186351706036744,-3.171641791044777,16.21008901018449,-3.171641791044777,1,0,2,True,True,True,1.6377649325626242,1.0,0.0
2025-07-18,1,005930,삼성전자,72.6667,0.5988023952095745,0.7496251874062887,51.818132939951376,0.7496251874062887,1,0,0,False,True,False,-1.9345238095238135,1.0,0.0
2025-07-18,2,034020,두산에너빌리티,42.3333,-1.071975497702915,-1.071975497702915,43.58012676731897,2.0537124802527673,3,0,0,False,True,False,2.0123839009287936,1.0,0.0
2025-07-18,3,441270,파인엠텍,85.0,1.2248468941382429,7.929104477611948,45.85065026302605,11.89555125725339,2,0,0,False,True,False,-4.49438202247191,1.0,0.0
2025-07-21,1,005930,삼성전자,75.6667,0.0,1.0432190760059523,64.8526350987751,1.0432190760059523,1,0,0,False,True,True,3.834808259587019,0.0,1.0
2025-07-21,2,034020,두산에너빌리티,91.0,4.594180704441042,4.594180704441042,86.33626596133246,5.401234567901225,4,1,0,False,True,True,-7.027818448023426,0.0,1.0
2025-07-21,3,463020,뉴엔AI,33.3333,-17.41573033707865,-10.146699266503667,6.571283663521421,-1.076716016150736,7,2,3,True,True,True,-8.843537414965985,1.0,0.0
2025-07-22,1,005930,삼성전자,82.0,-4.215116279069764,-2.8023598820059004,104.83247671350485,-2.8023598820059004,1,0,0,False,False,False,7.132018209408186,0.0,0.0
2025-07-22,2,034020,두산에너빌리티,44.3333,-8.321167883211677,-8.187134502923977,97.10804887586933,-8.187134502923977,1,1,1,False,False,False,3.662420382165599,1.0,0.0
2025-07-22,3,009830,한화솔루션,73.6667,-7.017543859649122,-2.110817941952503,22.376194644175033,-2.110817941952503,1,0,0,False,False,False,2.695417789757415,1.0,0.0
2025-07-23,1,005930,삼성전자,75.0,-3.6337209302325535,-2.212389380530977,77.95703675216163,0.454545454545463,2,0,0,False,False,False,9.502262443438925,0.0,0.0
2025-07-23,2,034020,두산에너빌리티,58.3333,-7.0072992700729975,-6.8713450292397615,34.82194911965551,1.757188498402562,2,0,0,False,False,False,0.0,1.0,0.0
2025-07-23,3,009830,한화솔루션,66.6667,-5.263157894736848,-0.26385224274406704,23.601061734990694,0.9345794392523255,2,0,0,False,False,False,-14.417989417989418,0.0,1.0
2025-07-24,1,005930,삼성전자,88.5,-0.5263157894736858,-0.3765060240963902,67.1109522257137,-0.3765060240963902,1,0,0,False,False,False,7.93650793650793,0.0,0.0
2025-07-24,2,034020,두산에너빌리티,60.6667,-4.671532846715332,-4.532163742690054,64.9119872113485,2.9968454258675115,3,0,0,False,False,False,0.4594180704440953,1.0,0.0
2025-07-24,3,008970,KBI동양철관,50.8333,-6.671879072191822,-2.5843307943416716,39.98748253812924,-2.5843307943416716,1,0,0,False,False,False,-13.041049986037423,1.0,0.0
2025-07-25,1,005930,삼성전자,77.5,-1.2781954887218006,-1.1295180722891596,42.65261848333831,-0.5303030303030254,2,0,0,False,False,False,4.950495049504955,1.0,0.0
2025-07-25,2,034020,두산에너빌리티,66.6667,-4.525547445255473,-4.385964912280704,49.1434659358358,0.0,4,0,0,False,False,False,-6.11620795107034,0.0,1.0
2025-07-25,3,008970,KBI동양철관,55.8333,-7.505863956215797,-3.454842219804133,11.57048137883791,-0.22490863086871427,2,0,1,False,False,False,-17.469709777402088,1.0,0.0
2025-07-28,1,005930,삼성전자,96.0,4.96240601503759,5.12048192771084,186.1847390377469,5.918057663125942,3,0,0,False,False,False,-0.1432664756446988,1.0,0.0
2025-07-28,2,034020,두산에너빌리티,45.8333,-7.153284671532845,-7.017543859649122,51.32691090382835,-3.490136570561453,5,0,1,False,False,False,1.1006289308176154,0.0,1.0
2025-07-28,3,009830,한화솔루션,58.1667,-4.761904761904767,0.26385224274405594,13.064150410647033,-2.564102564102566,5,0,1,False,False,False,-20.921052631578952,0.0,1.0
2025-07-29,1,005930,삼성전자,91.0,0.21306818181818787,0.21306818181818787,70.56487369985142,0.21306818181818787,1,0,0,False,False,False,-0.9213323883770386,1.0,0.0
2025-07-29,2,034020,두산에너빌리티,55.8333,-4.963503649635037,-4.824561403508776,46.11888287250122,2.5196850393700787,6,0,0,False,False,False,-0.4608294930875556,0.0,1.0
2025-07-29,3,009830,한화솔루션,53.1667,-4.8872180451127845,0.13192612137202797,21.093626860000818,-0.3937007874015741,6,0,0,False,False,False,-20.55335968379447,0.0,1.0
2025-07-30,1,005930,삼성전자,98.0,3.9548022598870025,4.249291784702547,99.84821719318334,4.249291784702547,1,0,0,False,False,False,-6.521739130434778,0.0,1.0
2025-07-30,2,034020,두산에너빌리티,60.1667,-7.153284671532845,-7.017543859649122,29.94437623082356,-2.304147465437789,7,0,0,False,False,False,4.245283018867929,1.0,0.0
2025-07-30,3,009830,한화솔루션,41.8333,-18.796992481203013,-14.511873350923487,92.66663479088608,-14.960629921259837,7,2,3,True,False,False,-5.555555555555558,0.0,1.0
2025-07-31,1,005930,삼성전자,87.0,-3.5278154681139706,-2.066115702479343,66.31104565161333,-2.066115702479343,1,0,0,False,False,False,-0.8438818565400852,0.0,1.0
2025-07-31,2,034020,두산에너빌리티,77.1667,-4.963503649635037,-4.824561403508776,67.10002264407102,2.19780219780219,8,0,1,False,False,False,0.4608294930875667,0.0,1.0
2025-07-31,3,009830,한화솔루션,35.8333,-23.308270676691734,-19.26121372031663,42.698437669450065,-5.409582689335391,8,3,5,True,False,False,-1.3071895424836557,1.0,0.0
2025-08-01,1,005930,삼성전자,82.0,-6.512890094979651,-5.096418732782371,60.55615526213468,-3.5014005602240883,2,0,1,False,False,False,4.208998548621201,1.0,0.0
2025-08-01,2,034020,두산에너빌리티,74.6667,-7.485029940119759,-5.792682926829274,88.88099035141927,-5.792682926829274,1,0,1,False,False,False,7.443365695792869,1.0,0.0
2025-08-01,3,009830,한화솔루션,43.3333,-24.812030075187973,-20.844327176781007,19.059049581871708,-2.28013029315961,9,3,5,True,False,False,1.333333333333342,0.0,0.0
2025-08-04,1,005930,삼성전자,68.6667,-5.291723202170962,-3.8567493112947604,36.9405108717578,1.3062409288824295,3,0,0,False,False,False,1.7191977077363862,1.0,0.0
2025-08-04,2,034020,두산에너빌리티,98.0,-3.667664670658688,-1.9054878048780477,69.30885033581183,4.80456026058631,2,0,0,False,False,False,7.847707847707852,1.0,0.0
2025-08-04,3,009830,한화솔루션,33.3333,-24.561403508771928,-20.580474934036943,13.13836718274762,0.6688963210702337,10,3,5,True,False,False,-3.6544850498338888,1.0,0.0
2025-08-05,1,005930,삼성전자,98.0,-0.07122507122506727,0.6456241032998467,85.78080675114438,0.6456241032998467,1,0,0,False,False,False,1.3542409123307175,0.0,1.0
2025-08-05,2,034020,두산에너빌리티,68.6667,-3.293413173652693,-1.5243902439024404,37.43560059480542,0.4665629860031162,3,0,0,False,False,False,1.393188854489158,1.0,0.0
2025-08-05,3,462860,더즌,33.3333,-17.70186335403726,-10.623946037099497,5.574039881835214,-1.3035381750465591,7,2,3,True,False,False,4.528301886792452,1.0,0.0
2025-08-06,1,005930,삼성전자,74.6667,-3.4965034965035002,-1.2875536480686733,78.55283954876928,-1.2875536480686733,1,0,0,False,False,False,4.202898550724643,1.0,0.0
2025-08-06,2,034020,두산에너빌리티,87.0,-0.823353293413176,0.9908536585365946,70.20578710362281,2.2376543209876587,4,0,0,False,False,False,0.3773584905660376,1.0,0.0
2025-08-06,3,462860,더즌,38.3333,-16.45962732919255,-9.274873524451943,8.518307974053966,1.3182674199623268,8,2,3,True,False,False,0.5576208178438735,1.0,0.0
2025-08-07,1,005930,삼성전자,77.6667,-1.6783216783216814,0.5722460658083017,92.02432615574494,2.1802325581395277,2,0,0,False,False,False,1.849217638691325,1.0,0.0
2025-08-07,2,034020,두산에너빌리티,43.3333,-2.2455089820359264,-0.45731707317072656,64.32296054705111,-1.5082956259426794,5,0,0,False,False,False,0.3062787136294043,1.0,0.0
2025-08-07,3,015760,한국전력,79.0,1.3268998793727338,2.0656136087484844,55.330251121299014,2.0656136087484844,1,0,0,False,False,False,-7.499999999999996,0.0,1.0
2025-08-08,1,005930,삼성전자,93.5,0.5633802816901401,1.2765957446808418,131.56585664129366,1.2765957446808418,1,0,0,False,False,False,-1.9607843137254943,0.0,0.0
2025-08-08,2,035720,카카오,58.1667,0.0,0.0,57.742980688497056,0.0,1,0,0,False,False,False,2.2012578616352307,1.0,0.0
2025-08-08,3,034020,두산에너빌리티,48.3333,-1.0479041916167664,0.7621951219512146,28.78912700723727,1.0703363914372988,6,0,0,False,False,False,-1.5128593040847238,1.0,0.0
2025-08-11,1,005930,삼성전자,53.3333,-1.7955801104972413,-0.974930362116988,46.705171608202605,-0.974930362116988,1,0,0,False,False,False,-1.5471167369901506,1.0,0.0
2025-08-11,2,035720,카카오,60.6667,1.572327044025168,1.572327044025168,30.96540722082284,1.2539184952978122,2,0,0,False,False,False,0.9287925696594534,0.0,1.0
2025-08-11,3,034020,두산에너빌리티,86.0,3.592814371257491,5.487804878048785,112.98571008092162,4.216867469879526,7,0,0,False,False,False,-14.017341040462428,1.0,0.0
2025-08-12,1,005930,삼성전자,71.6667,-1.6574585635359074,-0.835654596100277,60.065586601542876,0.28169014084507005,2,0,0,False,False,False,-0.98314606741573,0.0,0.0
2025-08-12,2,034020,두산에너빌리티,59.3333,-6.285714285714283,-5.475504322766566,89.01794753082727,-5.475504322766566,1,0,1,False,False,False,-12.5,1.0,0.0
2025-08-12,3,035720,카카오,69.0,-0.3144654088050314,-0.3144654088050314,19.375575146935347,-1.2461059190031154,3,0,1,False,False,False,2.9968454258675115,1.0,0.0
2025-08-13,1,005930,삼성전자,83.6667,-0.8977900552486151,0.914205344585084,66.25907666301887,0.914205344585084,1,0,0,False,False,False,-1.6027874564459976,0.0,0.0
2025-08-13,2,034020,두산에너빌리티,58.3333,-5.000000000000004,-4.17867435158501,28.08379766527718,1.526717557251911,2,0,0,False,False,False,-7.518796992481203,0.0,1.0
2025-08-13,3,035720,카카오,58.0,-0.4716981132075526,-0.4716981132075526,21.85305625524769,-0.6279434850863463,4,0,0,False,False,False,1.1058451816745585,1.0,0.0
2025-08-14,1,005930,삼성전자,79.6667,-0.832177531206657,-0.5563282336578546,66.5267807499946,-0.5563282336578546,1,0,0,False,False,False,-0.1398601398601373,0.0,1.0
2025-08-14,2,034020,두산에너빌리티,50.3333,-6.000000000000005,-5.187319884726227,30.496469993563203,-1.0526315789473717,3,0,0,False,False,False,-5.4711246200607855,1.0,0.0
2025-08-14,3,035720,카카오,70.0,1.7295597484276781,1.7295597484276781,22.390041981528128,1.8897637795275646,5,1,0,False,False,False,-1.7001545595054068,0.0,0.0
2025-08-18,1,005930,삼성전자,72.6667,-2.4271844660194164,-2.1557719054241975,85.5512572911085,-1.7458100558659262,2,0,0,False,False,False,1.6346837242359635,0.0,0.0
2025-08-18,2,034020,두산에너빌리티,53.3333,-6.857142857142861,-6.051873198847257,24.799818604626985,-0.45801526717557106,4,0,0,False,False,False,1.0736196319018454,0.0,1.0
2025-08-18,3,035720,카카오,74.0,2.672955974842761,2.672955974842761,13.709941225860621,1.3975155279503104,6,0,1,False,False,False,-0.9188361408882127,1.0,0.0
2025-08-19,1,005930,삼성전자,78.6667,-2.9819694868238544,-2.712100139082063,69.59351983813735,-0.07142857142856673,3,0,0,False,False,False,0.5003573981415377,0.0,0.0
2025-08-19,2,034020,두산에너빌리티,50.3333,-14.57142857142857,-13.832853025936597,85.38479227861683,-8.141321044546856,5,2,3,True,False,False,5.852842809364556,0.0,1.0
2025-08-19,3,035720,카카오,71.0,1.8867924528301883,1.8867924528301883,20.4323677581864,-0.3076923076923088,7,0,0,False,False,False,0.3086419753086433,0.0,1.0
2025-08-20,1,005930,삼성전자,78.6667,-2.1497919556171974,-1.8776077885952702,128.22359675670106,0.7857142857142785,4,0,0,False,False,False,0.0708717221828525,1.0,0.0
2025-08-20,2,034020,두산에너빌리티,50.3333,-16.85714285714286,-16.138328530259372,218.1217806220003,-2.1848739495798353,6,2,2,True,False,False,8.419243986254287,1.0,0.0
2025-08-20,3,035720,카카오,71.0,2.515723270440251,2.515723270440251,26.567741393786733,0.0,8,0,1,False,False,False,-1.6871165644171793,1.0,0.0
2025-08-21,1,005930,삼성전자,73.6667,0.4243281471004279,0.7092198581560183,95.47657976983885,0.7092198581560183,1,0,0,False,False,False,-1.9718309859154903,0.0,0.0
2025-08-21,2,034020,두산에너빌리티,60.3333,-11.857142857142854,-11.09510086455331,147.9394124271838,7.491289198606266,7,1,1,False,False,False,1.944894651539708,1.0,0.0
2025-08-21,3,035720,카카오,66.0,0.9433962264151052,0.9433962264151052,33.372712006717045,-1.6845329249617125,9,0,1,False,False,False,-1.0903426791277204,0.0,0.0
2025-08-22,1,005930,삼성전자,86.1667,-0.8344923504867818,0.9915014164305846,43.26521042719918,0.9915014164305846,1,0,0,False,True,True,-2.244039270687237,0.0,0.0
2025-08-22,2,034020,두산에너빌리티,61.8333,-1.8957345971563955,0.9756097560975618,29.888401462033116,0.9756097560975618,1,0,0,False,True,True,-0.6441223832528209,1.0,0.0
2025-08-22,3,035720,카카오,52.0,0.0,0.0,17.360839630562552,-0.6249999999999978,10,0,2,True,True,True,-1.729559748427678,1.0,0.0
2025-08-25,1,005930,삼성전자,74.1667,-0.9040333796940248,0.9206798866855603,48.86986633770316,-0.21008403361344463,2,0,0,False,True,True,-5.122807017543862,0.0,0.0
2025-08-25,2,034020,두산에너빌리티,87.5,4.107424960505535,7.154471544715446,45.217547154703915,5.9485530546623755,2,1,0,False,True,True,-9.559939301972689,0.0,1.0
2025-08-25,3,034220,LG디스플레이,38.3333,-12.7163280662152,-12.7163280662152,5.9960366346937475,1.7543859649122862,7,2,3,True,True,True,0.5172413793103514,1.0,0.0
2025-08-26,1,034020,두산에너빌리티,77.0,-0.15797788309637184,2.764227642276418,37.48567634939262,-4.097116843702575,3,0,1,False,False,False,-4.430379746835444,1.0,0.0
2025-08-26,2,005930,삼성전자,79.6667,-1.671309192200554,-1.2587412587412583,104.25648548531498,-1.2587412587412583,1,0,0,False,False,False,-2.124645892351273,0.0,0.0
2025-08-26,3,034220,LG디스플레이,43.3333,-10.985703536493608,-10.985703536493608,7.12687912478627,1.4579759862778818,8,2,4,True,False,False,-0.7607776838546076,0.0,0.0
2025-08-27,1,034020,두산에너빌리티,82.0,0.3159557661927437,3.2520325203251987,24.350863555065125,0.3159557661927437,4,0,0,False,False,False,-1.7322834645669305,0.0,0.0
2025-08-27,2,005930,삼성전자,74.6667,-1.810584958217265,-1.3986013986013957,90.97788360915587,0.2844950213371167,2,0,0,False,False,False,-0.9929078014184411,0.0,0.0
2025-08-27,3,034220,LG디스플레이,43.3333,-11.211437170805116,-11.211437170805116,5.385346047595839,0.340136054421758,9,2,4,True,False,False,1.6949152542372836,1.0,0.0
2025-08-28,1,034020,두산에너빌리티,82.0,-0.6319115323854652,2.276422764227637,15.004462138634377,-0.31695721077654726,5,0,1,False,False,False,-0.1589825119236887,0.0,1.0
2025-08-28,2,005930,삼성전자,74.6667,-1.4104372355430161,-0.9915014164305958,85.74448099260647,-0.9915014164305958,1,0,0,False,False,False,0.2861230329041397,0.0,0.0
2025-08-28,3,034220,LG디스플레이,43.3333,-10.082768999247559,-10.082768999247559,4.927786902355423,1.0998307952622577,10,2,4,True,False,False,0.9205020920502128,1.0,0.0
2025-08-29,1,034020,두산에너빌리티,56.6667,-2.5276461295418606,0.3252032520325132,18.0081893367878,-1.9077901430842648,6,0,1,False,False,False,0.1620745542949775,1.0,0.0
2025-08-29,2,005930,삼성전자,87.5,-1.5514809590973178,-1.1331444759206777,82.41163387705785,0.2873563218390718,2,0,0,False,False,False,-0.4297994269340965,0.0,1.0
2025-08-29,3,010140,삼성중공업,55.8333,-2.954545454545454,-2.954545454545454,26.459143311083626,-0.2336448598130869,2,0,0,False,False,False,-1.1709601873536313,1.0,0.0
2025-09-01,1,034020,두산에너빌리티,67.6667,-5.371248025276465,-2.601626016260161,27.88997315293178,-2.917341977309562,7,0,0,False,False,False,1.6694490818029983,1.0,0.0
2025-09-01,2,005930,삼성전자,80.0,-4.113475177304959,-3.012912482065999,91.26369051486324,-3.012912482065999,1,0,1,False,False,False,3.698224852071008,1.0,0.0
2025-09-01,3,010140,삼성중공업,52.3333,-5.681818181818176,-5.681818181818176,25.288922142162406,-2.5821596244131495,3,0,0,False,False,False,2.4096385542168752,1.0,0.0
2025-09-02,1,034020,두산에너빌리티,49.6667,-4.739336492891,-1.9512195121951237,14.388400666642982,1.1744966442952975,8,0,2,True,True,True,3.1509121061359835,1.0,0.0
2025-09-02,2,005930,삼성전자,85.0,-1.9858156028368823,-0.8608321377331474,77.03365280043677,2.2189349112426093,2,0,0,False,True,True,3.47322720694645,0.0,0.0
2025-09-02,3,097230,HJ중공업,65.3333,-5.405405405405405,-1.17647058823529,145.17584386578946,-1.17647058823529,1,0,0,False,True,True,29.761904761904766,1.0,0.0
2025-09-03,1,034020,두산에너빌리티,48.3333,-1.7377567140600347,1.1382113821138296,28.42501618618916,2.98013245033113,9,0,1,False,True,False,0.6430868167202508,1.0,0.0
