strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,direction,threshold_pct,eligible_rows,single_day_touch_rate_pct,cum_touch_rate_pct,close_at_horizon_rate_pct,close_at_horizon_avg_pct,close_at_horizon_median_pct
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-2.0,275,35.27272727272727,60.72727272727273,27.636363636363637,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+4,minus,-3.0,275,26.90909090909091,45.81818181818182,21.818181818181817,2.660696800884207,1.4925373134328401
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,1.0,275,64.0,90.9090909090909,54.54545454545454,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,1.3,275,62.54545454545455,88.0,52.36363636363637,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,2.0,275,57.45454545454546,79.63636363636364,48.0,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,plus,3.0,275,52.72727272727272,71.63636363636363,44.0,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-1.0,275,40.72727272727273,73.0909090909091,34.54545454545455,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-2.0,275,34.18181818181818,63.272727272727266,27.636363636363637,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+5,minus,-3.0,275,29.09090909090909,48.72727272727273,22.181818181818183,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,plus,1.0,825,76.24242424242425,76.24242424242425,38.42424242424242,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,plus,1.3,825,72.36363636363636,72.36363636363636,35.878787878787875,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,plus,2.0,825,61.93939393939394,61.93939393939394,29.939393939393938,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,plus,3.0,825,48.484848484848484,48.484848484848484,23.87878787878788,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,minus,-1.0,825,64.12121212121212,64.12121212121212,36.72727272727273,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,minus,-2.0,825,51.39393939393939,51.39393939393939,27.757575757575758,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+1,minus,-3.0,825,38.78787878787879,38.78787878787879,21.21212121212121,0.41738520454199074,0.1577287066246047
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,plus,1.0,825,67.51515151515152,84.60606060606061,43.3939393939394,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,plus,1.3,825,64.36363636363637,81.33333333333333,41.333333333333336,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,plus,2.0,825,58.060606060606055,74.18181818181819,37.333333333333336,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,plus,3.0,825,49.81818181818182,62.66666666666667,31.757575757575758,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,minus,-1.0,825,56.84848484848485,72.24242424242424,39.515151515151516,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,minus,-2.0,825,47.27272727272727,61.09090909090909,33.696969696969695,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+2,minus,-3.0,825,40.60606060606061,49.57575757575757,26.424242424242422,0.899340046365619,0.3868471953578423
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,plus,1.0,825,64.12121212121212,88.0,48.36363636363637,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,plus,1.3,825,62.42424242424243,85.81818181818181,45.81818181818182,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,plus,2.0,825,58.3030303030303,80.24242424242424,42.06060606060606,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,plus,3.0,825,51.75757575757576,70.66666666666667,35.75757575757576,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,minus,-1.0,825,54.06060606060606,75.51515151515152,40.24242424242424,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,minus,-2.0,825,48.60606060606061,65.81818181818181,34.42424242424242,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+3,minus,-3.0,825,40.484848484848484,55.03030303030303,29.09090909090909,1.4629305476384455,0.6717850287907945
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,plus,1.0,825,62.909090909090914,89.93939393939394,46.78787878787879,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,plus,1.3,825,61.81818181818181,88.12121212121212,45.57575757575758,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,plus,2.0,825,58.060606060606055,82.66666666666667,41.21212121212121,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,plus,3.0,825,52.121212121212125,74.18181818181819,36.12121212121212,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,minus,-1.0,825,52.96969696969697,78.54545454545455,42.06060606060606,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,minus,-2.0,825,46.303030303030305,69.81818181818183,36.72727272727273,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+4,minus,-3.0,825,40.60606060606061,59.878787878787875,31.393939393939398,1.8252607562885315,0.45801526717557106
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,plus,1.0,825,60.72727272727273,90.66666666666666,46.78787878787879,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,plus,1.3,825,59.03030303030303,89.33333333333333,44.84848484848485,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,plus,2.0,825,55.27272727272727,84.36363636363636,41.81818181818181,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,plus,3.0,825,51.272727272727266,77.57575757575758,37.93939393939394,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,minus,-1.0,825,52.24242424242425,80.48484848484848,43.3939393939394,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,minus,-2.0,825,46.78787878787879,71.75757575757575,38.06060606060606,1.7983612587516222,0.37735849056603765
EOD_MECHANICAL_TOP3,EOD Top3,baseline,base,825,275,2025-04-02,2026-05-19,D+5,minus,-3.0,825,42.303030303030305,62.54545454545455,33.696969696969695,1.7983612587516222,0.37735849056603765
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,plus,1.0,755,76.15894039735099,76.15894039735099,39.47019867549669,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,plus,1.3,755,72.31788079470198,72.31788079470198,36.55629139072848,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,plus,2.0,755,65.43046357615894,65.43046357615894,32.58278145695364,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,plus,3.0,755,56.29139072847682,56.29139072847682,26.887417218543046,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,minus,-1.0,755,73.90728476821192,73.90728476821192,43.70860927152318,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,minus,-2.0,755,64.76821192052981,64.76821192052981,36.82119205298014,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+1,minus,-3.0,755,54.3046357615894,54.3046357615894,29.933774834437088,1.826677041916648,-0.12285012285012664
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,plus,1.0,755,65.96026490066225,83.97350993377484,42.11920529801325,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,plus,1.3,755,64.50331125827815,81.45695364238411,40.52980132450331,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,plus,2.0,755,59.47019867549669,75.09933774834437,36.82119205298014,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,plus,3.0,755,54.17218543046357,68.34437086092716,33.37748344370861,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,minus,-1.0,755,64.23841059602648,79.73509933774835,45.562913907284766,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,minus,-2.0,755,58.675496688741724,72.98013245033113,40.794701986754966,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+2,minus,-3.0,755,52.45033112582781,63.576158940397356,37.615894039735096,2.1876002517599034,-0.3311258278145712
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,plus,1.0,755,62.78145695364239,87.15231788079471,45.82781456953642,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,plus,1.3,755,61.85430463576159,85.43046357615894,43.576158940397356,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,plus,2.0,755,58.675496688741724,80.0,40.13245033112583,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,plus,3.0,755,54.17218543046357,74.17218543046357,36.82119205298014,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,minus,-1.0,755,60.264900662251655,82.25165562913908,45.16556291390729,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,minus,-2.0,755,55.62913907284768,76.29139072847683,41.85430463576159,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+3,minus,-3.0,755,49.80132450331126,68.74172185430464,38.145695364238414,2.661048895066131,0.15105740181269312
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,plus,1.0,755,60.0,89.00662251655629,45.16556291390729,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,plus,1.3,755,58.94039735099338,87.41721854304636,43.3112582781457,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,plus,2.0,755,56.688741721854306,83.04635761589404,41.324503311258276,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,plus,3.0,755,52.847682119205295,77.88079470198676,37.21854304635762,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,minus,-1.0,755,58.41059602649007,83.97350993377484,48.87417218543047,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,minus,-2.0,755,53.907284768211916,78.01324503311258,46.22516556291391,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+4,minus,-3.0,755,49.93377483443708,70.86092715231787,41.98675496688742,3.027936639307236,-0.4497751124437732
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,plus,1.0,755,58.94039735099338,90.19867549668874,44.23841059602649,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,plus,1.3,755,57.74834437086093,88.74172185430463,43.3112582781457,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,plus,2.0,755,55.894039735099334,85.1655629139073,41.324503311258276,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,plus,3.0,755,52.317880794701985,80.66225165562913,38.54304635761589,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,minus,-1.0,755,58.54304635761589,84.76821192052981,48.47682119205298,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,minus,-2.0,755,54.03973509933775,79.60264900662251,44.7682119205298,3.5861394185530453,-0.5154639175257714
LEGACY_CLASSIC_WEBHOOK_TOP3,Legacy 웹훅,baseline,base,755,252,2025-04-29,2026-05-13,D+5,minus,-3.0,755,50.993377483443716,73.11258278145696,41.72185430463576,3.5861394185530453,-0.5154639175257714
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,plus,1.0,753,75.83001328021248,75.83001328021248,36.918990703851264,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,plus,1.3,753,72.77556440903055,72.77556440903055,34.39575033200531,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,plus,2.0,753,63.87782204515272,63.87782204515272,30.411686586985393,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,plus,3.0,753,52.191235059760956,52.191235059760956,25.763612217795483,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,minus,-1.0,753,69.9867197875166,69.9867197875166,42.62948207171315,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,minus,-2.0,753,58.432934926958836,58.432934926958836,33.46613545816733,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+1,minus,-3.0,753,45.55112881806109,45.55112881806109,26.693227091633464,1.990004059364205,-0.16797312430011369
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,plus,1.0,753,66.40106241699867,84.06374501992032,41.43426294820717,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,plus,1.3,753,63.47941567065073,81.67330677290838,39.57503320053121,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,plus,2.0,753,57.90172642762285,74.7675962815405,36.387782204515275,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,plus,3.0,753,50.46480743691899,65.07304116865869,32.005312084993356,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,minus,-1.0,753,61.62018592297477,77.15803452855245,44.754316069057104,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,minus,-2.0,753,55.112881806108895,67.33067729083665,39.176626826029214,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+2,minus,-3.0,753,48.20717131474104,57.23771580345286,32.93492695883134,2.0801854634604178,-0.1524390243902385
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,plus,1.0,753,60.42496679946879,87.38379814077025,44.223107569721115,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,plus,1.3,753,58.964143426294825,85.65737051792829,42.62948207171315,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,plus,2.0,753,55.77689243027888,79.8140770252324,40.37184594953519,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,plus,3.0,753,50.863213811420984,72.24435590969456,34.528552456839314,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,minus,-1.0,753,58.69853917662683,79.5484727755644,45.15272244355909,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,minus,-2.0,753,54.18326693227091,71.84594953519256,39.9734395750332,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+3,minus,-3.0,753,47.01195219123506,62.94820717131474,36.12217795484728,2.6116744543108528,-0.1677852348993314
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,plus,1.0,753,59.36254980079681,89.11022576361222,46.08233731739708,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,plus,1.3,753,58.16733067729084,87.78220451527224,45.0199203187251,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,plus,2.0,753,55.37848605577689,82.33731739707835,41.832669322709165,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,plus,3.0,753,51.39442231075697,75.69721115537848,36.786188579017264,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,minus,-1.0,753,55.51128818061088,81.00929614873837,46.21513944223107,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,minus,-2.0,753,51.26162018592297,74.5019920318725,41.699867197875164,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+4,minus,-3.0,753,46.87915006640107,65.60424966799468,38.37981407702523,3.0459132455157776,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,plus,1.0,753,59.36254980079681,90.1726427622842,45.949535192563076,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,plus,1.3,753,58.300132802124836,89.2430278884462,44.35590969455511,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,plus,2.0,753,55.51128818061088,84.4621513944223,41.96547144754316,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,plus,3.0,753,52.32403718459495,79.15006640106242,39.04382470119522,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,minus,-1.0,753,54.18326693227091,82.07171314741036,45.28552456839309,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,minus,-2.0,753,49.933598937583,75.2988047808765,40.77025232403719,3.2211866332198533,0.0
P0_COMPARE_P0_TRADING_VALUE_TOP3,P0 거래대금 Top3,baseline,base,753,251,2025-04-29,2026-05-13,D+5,minus,-3.0,753,46.08233731739708,67.06507304116866,37.31739707835325,3.2211866332198533,0.0
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,plus,1.0,759,73.12252964426878,73.12252964426878,39.920948616600796,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,plus,1.3,759,67.19367588932806,67.19367588932806,35.83662714097497,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,plus,2.0,759,53.0961791831357,53.0961791831357,26.35046113306983,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,plus,3.0,759,37.285902503293805,37.285902503293805,19.76284584980237,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,minus,-1.0,759,56.126482213438734,56.126482213438734,27.66798418972332,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,minus,-2.0,759,37.68115942028986,37.68115942028986,19.367588932806324,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+1,minus,-3.0,759,25.296442687747035,25.296442687747035,13.570487483530963,8.5659638428219,0.3898635477582957
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+2,plus,1.0,759,65.34914361001317,82.6086956521739,43.873517786561266,9.280475170419695,0.4484304932735439
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+2,plus,1.3,759,61.9235836627141,78.52437417654808,40.843214756258234,9.280475170419695,0.4484304932735439
V2_HYBRID_HYBRID_D0_RISK_FILTER,V2 Hybrid,baseline,base,759,253,2025-04-29,2026-05-14,D+2,plus,2.0,759,54.01844532279315,66.93017127799736,33.46508563899868,9.280475170419695,0.4484304932735439
