strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,plus_threshold_pct,minus_threshold_pct,eligible_rows,plus_first_day_order_rate_pct,minus_first_day_order_rate_pct,same_day_ambiguous_rate_pct,neither_touched_rate_pct,both_touched_any_order_rate_pct
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,1.3,-2.0,753,36.387782204515275,23.107569721115535,40.504648074369186,0.0,61.354581673306775
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,1.3,-3.0,753,45.28552456839309,22.31075697211155,32.40371845949535,0.0,53.78486055776892
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,2.0,-1.0,753,26.162018592297475,28.818061088977426,45.0199203187251,0.0,64.8074369189907
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,2.0,-2.0,753,36.254980079681275,28.15405046480744,35.59096945551129,0.0,58.16733067729084
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,2.0,-3.0,753,45.0199203187251,27.224435590969453,27.75564409030544,0.0,50.59760956175299
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,3.0,-1.0,753,25.763612217795483,38.51261620185923,35.723771580345286,0.0,58.300132802124836
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,3.0,-2.0,753,35.3253652058433,37.05179282868526,27.622841965471444,0.0,51.66002656042497
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+3,3.0,-3.0,753,43.82470119521912,35.59096945551129,20.584329349269588,0.0,44.090305444887115
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.0,-1.0,753,26.162018592297475,21.115537848605577,52.722443559096945,0.0,72.11155378486056
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.0,-2.0,753,36.387782204515275,20.584329349269588,43.02788844621514,0.0,66.53386454183267
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.0,-3.0,753,45.55112881806109,19.9203187250996,34.528552456839314,0.0,59.36254980079681
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.3,-1.0,753,26.162018592297475,23.638778220451528,50.199203187250994,0.0,71.04913678618858
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.3,-2.0,753,36.387782204515275,23.107569721115535,40.504648074369186,0.0,65.47144754316069
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,1.3,-3.0,753,45.28552456839309,22.31075697211155,32.40371845949535,0.0,58.300132802124836
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,2.0,-1.0,753,26.162018592297475,28.818061088977426,45.0199203187251,0.0,67.72908366533864
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,2.0,-2.0,753,36.254980079681275,28.15405046480744,35.59096945551129,0.0,62.15139442231076
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,2.0,-3.0,753,45.0199203187251,27.224435590969453,27.75564409030544,0.0,54.980079681274894
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,3.0,-1.0,753,25.763612217795483,38.51261620185923,35.723771580345286,0.0,62.15139442231076
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,3.0,-2.0,753,35.3253652058433,37.05179282868526,27.622841965471444,0.0,56.573705179282875
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+4,3.0,-3.0,753,43.82470119521912,35.59096945551129,20.584329349269588,0.0,49.40239043824701
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.0,-1.0,753,26.162018592297475,21.115537848605577,52.722443559096945,0.0,74.10358565737052
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.0,-2.0,753,36.387782204515275,20.584329349269588,43.02788844621514,0.0,68.79150066401063
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.0,-3.0,753,45.55112881806109,19.9203187250996,34.528552456839314,0.0,62.54980079681275
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.3,-1.0,753,26.162018592297475,23.638778220451528,50.199203187250994,0.0,73.04116865869854
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.3,-2.0,753,36.387782204515275,23.107569721115535,40.504648074369186,0.0,67.72908366533864
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,1.3,-3.0,753,45.28552456839309,22.31075697211155,32.40371845949535,0.0,61.48738379814077
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,2.0,-1.0,753,26.162018592297475,28.818061088977426,45.0199203187251,0.0,70.5179282868526
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,2.0,-2.0,753,36.254980079681275,28.15405046480744,35.59096945551129,0.0,65.20584329349269
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,2.0,-3.0,753,45.0199203187251,27.224435590969453,27.75564409030544,0.0,58.964143426294825
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,3.0,-1.0,753,25.763612217795483,38.51261620185923,35.723771580345286,0.0,65.60424966799468
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,3.0,-2.0,753,35.3253652058433,37.05179282868526,27.622841965471444,0.0,60.2921646746348
V2_RECORD_V2,V2 기록,baseline,base,753,251,2025-04-29,2026-05-13,D+5,3.0,-3.0,753,43.82470119521912,35.59096945551129,20.584329349269588,0.0,54.05046480743692
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-1.0,843,41.16251482799525,23.131672597864767,33.214709371293,2.491103202846975,33.214709371293
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-2.0,843,51.245551601423486,18.030842230130485,23.131672597864767,7.591933570581258,23.131672597864767
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-3.0,843,59.19335705812574,13.285883748517199,15.183867141162516,12.336892052194544,15.183867141162516
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-1.0,843,38.90865954922894,25.50415183867141,30.84223013048636,4.744958481613286,30.84223013048636
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-2.0,843,48.16132858837485,19.572953736654807,21.58956109134045,10.676156583629894,21.58956109134045
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-3.0,843,55.63463819691577,14.353499406880191,14.116251482799525,15.895610913404507,14.116251482799525
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-1.0,843,33.80782918149466,32.028469750889684,24.31791221826809,9.845788849347569,24.31791221826809
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-2.0,843,40.92526690391459,23.962040332147094,17.200474495848162,17.912218268090154,17.200474495848162
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-3.0,843,46.73784104389087,17.08185053380783,11.387900355871885,24.79240806642942,11.387900355871885
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-1.0,843,25.50415183867141,39.73902728351127,16.6073546856465,18.14946619217082,16.6073546856465
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-2.0,843,30.13048635824436,29.181494661921707,11.981020166073547,28.706998813760382,11.981020166073547
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-3.0,843,34.519572953736656,20.877817319098458,7.591933570581258,37.01067615658363,7.591933570581258
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-1.0,840,42.857142857142854,23.92857142857143,33.214285714285715,0.0,50.23809523809524
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-2.0,840,55.47619047619048,20.11904761904762,23.095238095238095,1.3095238095238095,37.5
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-3.0,840,65.0,15.476190476190476,15.357142857142858,4.166666666666666,26.190476190476193
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-1.0,840,41.42857142857143,26.904761904761905,30.952380952380953,0.7142857142857143,47.38095238095238
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-2.0,840,53.214285714285715,22.023809523809522,21.904761904761905,2.857142857142857,35.476190476190474
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-3.0,840,62.38095238095238,16.785714285714285,14.285714285714285,6.547619047619048,25.0
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-1.0,840,37.38095238095238,35.23809523809524,24.404761904761905,2.976190476190476,40.476190476190474
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-2.0,840,47.61904761904761,28.809523809523807,17.261904761904763,6.309523809523809,29.761904761904763
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-3.0,840,55.47619047619048,21.30952380952381,11.428571428571429,11.785714285714285,21.071428571428573
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-1.0,840,31.30952380952381,45.357142857142854,16.666666666666664,6.666666666666667,30.357142857142854
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-2.0,840,38.92857142857143,36.19047619047619,12.023809523809524,12.857142857142856,22.5
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-3.0,840,44.761904761904766,26.547619047619047,7.857142857142857,20.833333333333336,16.30952380952381
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-1.0,837,43.01075268817204,24.014336917562723,32.97491039426524,0.0,58.90083632019116
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-2.0,837,56.39187574671446,20.43010752688172,22.819593787335723,0.35842293906810035,46.83393070489845
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-3.0,837,66.90561529271206,16.009557945041816,15.053763440860216,2.031063321385902,35.12544802867383
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-1.0,837,41.816009557945044,27.12066905615293,30.70489844683393,0.35842293906810035,56.75029868578255
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-2.0,837,54.71923536439666,22.461170848267624,21.74432497013142,1.0752688172043012,45.04181600955795
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-3.0,837,65.59139784946237,17.682198327359618,13.978494623655912,2.7479091995221028,33.33333333333333
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-1.0,837,38.59020310633214,35.842293906810035,24.372759856630825,1.1947431302270013,50.89605734767025
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-2.0,837,50.29868578255675,29.629629629629626,17.32377538829152,2.7479091995221028,40.02389486260454
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-3.0,837,60.215053763440864,22.58064516129032,11.469534050179211,5.734767025089606,29.629629629629626
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-1.0,837,33.21385902031063,46.47550776583035,16.606929510155314,3.7037037037037033,41.09916367980884
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-2.0,837,42.89127837514934,38.82915173237754,12.066905615292713,6.212664277180406,31.182795698924732
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-3.0,837,51.01553166069295,29.15173237753883,7.885304659498208,11.947431302270012,23.536439665471924
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-1.0,834,43.04556354916067,24.100719424460433,32.853717026378895,0.0,64.98800959232614
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-2.0,834,56.594724220623505,20.623501199040767,22.781774580335732,0.0,53.597122302158276
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-3.0,834,67.62589928057554,16.426858513189448,15.107913669064748,0.8393285371702638,41.247002398081534
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-1.0,834,41.96642685851319,27.45803357314149,30.575539568345324,0.0,63.06954436450839
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-2.0,834,55.15587529976019,23.021582733812952,21.58273381294964,0.2398081534772182,51.91846522781775
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-3.0,834,66.54676258992805,18.225419664268586,13.908872901678656,1.3189448441247003,39.80815347721823
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-1.0,834,38.968824940047966,36.330935251798564,24.22062350119904,0.4796163069544364,58.033573141486805
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-2.0,834,51.199040767386094,30.335731414868107,17.1462829736211,1.3189448441247003,47.482014388489205
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-3.0,834,61.990407673860915,23.501199040767386,11.510791366906476,2.997601918465228,35.97122302158273
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-1.0,834,34.05275779376499,47.122302158273385,16.546762589928058,2.278177458033573,48.561151079136685
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-2.0,834,44.36450839328538,39.68824940047961,11.990407673860911,3.9568345323741005,38.84892086330935
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-3.0,834,53.597122302158276,30.69544364508393,7.913669064748201,7.793764988009593,29.496402877697843
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-1.0,831,42.96028880866426,24.187725631768952,32.851985559566785,0.0,67.7496991576414
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-2.0,831,56.55836341756919,20.697954271961493,22.743682310469314,0.0,56.678700361010826
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-3.0,831,67.7496991576414,16.726835138387486,15.042117930204574,0.48134777376654636,45.246690734055356
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-1.0,831,41.87725631768953,27.557160048134776,30.56558363417569,0.0,66.30565583634176
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-2.0,831,55.23465703971119,23.104693140794225,21.540312876052948,0.12033694344163659,55.35499398315282
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-3.0,831,66.78700361010831,18.531889290012032,13.838748495788206,0.842358604091456,44.163658243080626
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-1.0,831,38.86883273164862,36.8231046931408,24.187725631768952,0.12033694344163659,61.612515042117934
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-2.0,831,51.26353790613718,30.806257521058967,17.087845968712394,0.842358604091456,51.26353790613718
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-3.0,831,62.214199759326114,24.067388688327316,11.432009626955475,2.286401925391095,40.794223826714806
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-1.0,831,34.5367027677497,47.89410348977136,16.60649819494585,0.9626955475330927,53.309265944645
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-2.0,831,45.12635379061371,40.43321299638989,12.033694344163658,2.406738868832732,43.682310469314075
V3_A_CONSENSUS_WEIGHTED,V3-A 합의,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-3.0,831,54.993983152827916,31.768953068592058,7.9422382671480145,5.294825511432009,34.65703971119133
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-1.0,843,41.39976275207592,23.250296559905102,32.858837485172,2.491103202846975,32.858837485172
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-2.0,843,51.60142348754449,18.26809015421115,22.65717674970344,7.473309608540925,22.65717674970344
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-3.0,843,59.430604982206404,13.523131672597867,14.827995255041518,12.218268090154211,14.827995255041518
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-1.0,843,39.14590747330961,25.50415183867141,30.604982206405694,4.744958481613286,30.604982206405694
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-2.0,843,48.517200474495844,19.691577698695138,21.233689205219456,10.55753262158956,21.233689205219456
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-3.0,843,55.871886120996436,14.472123368920522,13.87900355871886,15.776986951364174,13.87900355871886
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-1.0,843,33.80782918149466,31.90984578884935,24.199288256227756,10.083036773428232,24.199288256227756
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-2.0,843,41.16251482799525,24.080664294187425,16.844602609727165,17.912218268090154,16.844602609727165
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-3.0,843,46.8564650059312,17.200474495848162,11.150652431791222,24.79240806642942,11.150652431791222
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-1.0,843,25.50415183867141,39.97627520759193,16.132858837485173,18.386714116251483,16.132858837485173
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-2.0,843,30.2491103202847,29.537366548042705,11.387900355871885,28.825622775800714,11.387900355871885
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-3.0,843,34.400948991696325,21.11506524317912,7.236061684460261,37.2479240806643,7.236061684460261
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-1.0,840,43.095238095238095,24.047619047619047,32.857142857142854,0.0,49.88095238095238
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-2.0,840,55.714285714285715,20.357142857142858,22.61904761904762,1.3095238095238095,37.38095238095238
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-3.0,840,65.23809523809524,15.714285714285714,15.0,4.0476190476190474,25.833333333333336
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-1.0,840,41.66666666666667,26.904761904761905,30.714285714285715,0.7142857142857143,47.14285714285714
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-2.0,840,53.45238095238095,22.142857142857142,21.547619047619047,2.857142857142857,35.476190476190474
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-3.0,840,62.61904761904762,16.904761904761905,14.047619047619047,6.428571428571428,24.761904761904763
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-1.0,840,37.61904761904762,35.11904761904761,24.285714285714285,2.976190476190476,39.88095238095239
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-2.0,840,47.85714285714286,28.92857142857143,16.904761904761905,6.309523809523809,29.404761904761905
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-3.0,840,55.714285714285715,21.428571428571427,11.190476190476192,11.666666666666666,20.476190476190474
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-1.0,840,31.19047619047619,45.714285714285715,16.19047619047619,6.904761904761905,29.04761904761905
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-2.0,840,38.69047619047619,36.78571428571429,11.428571428571429,13.095238095238097,21.428571428571427
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-3.0,840,44.166666666666664,27.023809523809522,7.5,21.30952380952381,15.357142857142858
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-1.0,837,43.24970131421744,24.133811230585426,32.61648745519714,0.0,58.30346475507766
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-2.0,837,56.63082437275986,20.66905615292712,22.341696535244925,0.35842293906810035,46.35603345280765
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-3.0,837,67.14456391875747,16.248506571087216,14.695340501792115,1.911589008363202,34.64755077658304
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-1.0,837,42.05495818399044,27.12066905615293,30.46594982078853,0.35842293906810035,56.15292712066906
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-2.0,837,54.95818399044205,22.58064516129032,21.385902031063324,1.0752688172043012,44.56391875746715
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-3.0,837,65.83034647550777,17.801672640382318,13.739545997610513,2.6284348864994027,32.85543608124254
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-1.0,837,38.82915173237754,35.722819593787335,24.253285543608126,1.1947431302270013,49.94026284348865
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-2.0,837,50.53763440860215,29.749103942652326,16.965352449223417,2.7479091995221028,39.18757467144564
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-3.0,837,60.45400238948626,22.70011947431302,11.230585424133812,5.615292712066906,28.793309438470725
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-1.0,837,33.09438470728793,46.83393070489845,16.129032258064516,3.942652329749104,39.54599761051374
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-2.0,837,42.65232974910394,39.42652329749104,11.469534050179211,6.451612903225806,29.749103942652326
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-3.0,837,50.53763440860215,29.868578255675033,7.526881720430108,12.066905615292713,22.102747909199522
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-1.0,834,43.28537170263789,24.22062350119904,32.49400479616307,0.0,64.38848920863309
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-2.0,834,56.83453237410072,20.863309352517987,22.302158273381295,0.0,52.87769784172662
V3_B_WINRATE_ORIENTED,V3_B_WINRATE_ORIENTED,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-3.0,834,67.74580335731414,16.666666666666664,14.748201438848922,0.8393285371702638,40.647482014388494
