strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,plus_threshold_pct,minus_threshold_pct,eligible_rows,up_touch_rate_pct,down_touch_rate_pct,both_up_and_down_touch_rate_pct,up_then_close_negative_rate_pct,up_then_close_below_target_rate_pct,up_then_close_below_minus_threshold_rate_pct,final_d5_close_plus_rate_pct,final_d5_close_minus_rate_pct,d5_close_avg_pct,d5_close_median_pct
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-2.0,275,89.45454545454545,64.36363636363637,53.81818181818182,31.272727272727273,36.72727272727273,19.636363636363637,52.72727272727272,28.363636363636363,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-3.0,275,89.45454545454545,51.272727272727266,41.45454545454545,31.272727272727273,36.72727272727273,16.727272727272727,52.72727272727272,23.636363636363637,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-1.0,275,87.63636363636364,75.63636363636364,63.272727272727266,29.454545454545457,36.72727272727273,24.727272727272727,50.90909090909091,35.27272727272727,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-2.0,275,87.63636363636364,64.36363636363637,52.36363636363637,29.454545454545457,36.72727272727273,19.272727272727273,50.90909090909091,28.363636363636363,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-3.0,275,87.63636363636364,51.272727272727266,40.72727272727273,29.454545454545457,36.72727272727273,16.727272727272727,50.90909090909091,23.636363636363637,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-1.0,275,82.9090909090909,75.63636363636364,58.909090909090914,26.90909090909091,34.54545454545455,22.545454545454547,48.36363636363637,35.27272727272727,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-2.0,275,82.9090909090909,64.36363636363637,49.45454545454545,26.90909090909091,34.54545454545455,18.181818181818183,48.36363636363637,28.363636363636363,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-3.0,275,82.9090909090909,51.272727272727266,39.27272727272727,26.90909090909091,34.54545454545455,16.0,48.36363636363637,23.636363636363637,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,3.0,-1.0,275,76.0,75.63636363636364,53.81818181818182,22.545454545454547,29.818181818181817,18.545454545454547,46.18181818181818,35.27272727272727,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,3.0,-2.0,275,76.0,64.36363636363637,44.36363636363637,22.545454545454547,29.818181818181817,14.545454545454545,46.18181818181818,28.363636363636363,4.8132060689951,1.5458937198067568
EOD_HUMAN_PROXY_A,EOD Human Proxy,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,3.0,-3.0,275,76.0,51.272727272727266,35.27272727272727,22.545454545454547,29.818181818181817,13.818181818181818,46.18181818181818,23.636363636363637,4.8132060689951,1.5458937198067568
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-1.0,275,90.9090909090909,73.0909090909091,64.0,31.272727272727273,36.36363636363637,26.90909090909091,54.54545454545454,34.54545454545455,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-2.0,275,90.9090909090909,63.272727272727266,54.18181818181819,31.272727272727273,36.36363636363637,21.09090909090909,54.54545454545454,27.636363636363637,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.0,-3.0,275,90.9090909090909,48.72727272727273,40.72727272727273,31.272727272727273,36.36363636363637,17.454545454545457,54.54545454545454,22.181818181818183,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-1.0,275,88.0,73.0909090909091,61.09090909090909,28.363636363636363,35.63636363636364,25.09090909090909,52.36363636363637,34.54545454545455,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-2.0,275,88.0,63.272727272727266,51.63636363636363,28.363636363636363,35.63636363636364,20.0,52.36363636363637,27.636363636363637,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,1.3,-3.0,275,88.0,48.72727272727273,38.90909090909091,28.363636363636363,35.63636363636364,16.727272727272727,52.36363636363637,22.181818181818183,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-1.0,275,79.63636363636364,73.0909090909091,53.090909090909086,22.181818181818183,31.636363636363633,19.636363636363637,48.0,34.54545454545455,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-2.0,275,79.63636363636364,63.272727272727266,45.45454545454545,22.181818181818183,31.636363636363633,17.454545454545457,48.0,27.636363636363637,3.2387620618175763,1.6891891891891886
EOD_MECHANICAL_TOP1,EOD Top1,baseline,base,275,275,2025-04-02,2026-05-19,D+1~D+5,2.0,-3.0,275,79.63636363636364,48.72727272727273,34.54545454545455,22.181818181818183,31.636363636363633,14.909090909090908,48.0,22.181818181818183,3.2387620618175763,1.6891891891891886
