candidate_source,score_variant_id,score_policy,signal_date,signal_time,raw_rank,rank_v2,stock_code,code,stock_name,name,market,score_coverage_pct,score_confidence_pct,d0_close,price_1415,d0_high,d0_volume,volume_1415_or_daily,d0_trading_value,d0_pct_change,change_rate_1415,d0_date,trading_day_age,days_after_D0,watch_age,legacy_d0_rank,legacy_d0_volume_rank,legacy_d0_trading_value_rank,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,event_id,program_buy_feature_used,passed_d0_filter,source_pool,metadata_version,score_base_time,entry_base_time,price_source,score_total_100,component_candle_score,component_pullback_score,component_short_score,component_liquidity_score,component_risk_penalty_norm,d0_pullback_depth_pct,d0_volume_filter_pass,d0_amount_limit_pass,d0_change_filter_pass,score_v2,daily_latest_date,minute_latest_date,entry_time,entry_price_1500,entry_status,status,exclude_reason,v2_rank,role,complete_through_day,future_missing_reason,dplus1_date,dplus1_minute_rows,dplus1_high_return_pct,dplus1_low_return_pct,dplus1_close_return_pct,dplus1_ge_plus1,dplus1_ge_plus2,dplus1_ge_plus3,dplus1_le_minus1,dplus1_le_minus2,dplus1_le_minus3,dplus2_date,dplus2_minute_rows,dplus2_high_return_pct,dplus2_low_return_pct,dplus2_close_return_pct,dplus2_ge_plus1,dplus2_ge_plus2,dplus2_ge_plus3,dplus2_le_minus1,dplus2_le_minus2,dplus2_le_minus3,dplus3_date,dplus3_minute_rows,dplus3_high_return_pct,dplus3_low_return_pct,dplus3_close_return_pct,dplus3_ge_plus1,dplus3_ge_plus2,dplus3_ge_plus3,dplus3_le_minus1,dplus3_le_minus2,dplus3_le_minus3,dplus4_date,dplus4_minute_rows,dplus4_high_return_pct,dplus4_low_return_pct,dplus4_close_return_pct,dplus4_ge_plus1,dplus4_ge_plus2,dplus4_ge_plus3,dplus4_le_minus1,dplus4_le_minus2,dplus4_le_minus3,dplus5_date,dplus5_minute_rows,dplus5_high_return_pct,dplus5_low_return_pct,dplus5_close_return_pct,dplus5_ge_plus1,dplus5_ge_plus2,dplus5_ge_plus3,dplus5_le_minus1,dplus5_le_minus2,dplus5_le_minus3
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-02,14:15,3,3,036540,036540,SFA반도체,SFA반도체,KOSDAQ,70.0,70.0,7840.0,7840.0,8130.0,27125815.0,27125815.0,212666389600.0,14.286,14.286,2026-01-30,1,1,D+1,6,8,35,-3.567,4.616,0.22,20260202_036540_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.419,0.7094,0.9554,0.5,0.7638,0.0,3.567,True,True,True,85.419,2026-05-19,2026-05-19,2026-02-02 15:00:00,7080.0,ok,selected,,3,V2_TOP3,5,,2026-02-03,381,8.0508,1.1299,6.7797,Y,Y,Y,N,N,N,2026-02-04,381,6.3559,1.5537,3.3898,Y,Y,Y,N,N,N,2026-02-05,381,1.4124,-2.8249,-1.8362,Y,N,N,Y,Y,N,2026-02-06,381,-1.5537,-9.7458,-2.6836,N,N,N,Y,Y,Y,2026-02-09,379,12.4294,3.5311,5.5085,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-03,14:15,1,1,080220,080220,제주반도체,제주반도체,KOSDAQ,70.0,70.0,43300.0,43300.0,44550.0,17048272.0,17048272.0,738190177600.0,17.503,17.503,2026-01-30,2,2,D+2,1,11,6,-2.806,4.414,0.148,20260203_080220_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,92.2821,0.8196,0.9848,0.5,1.0,0.0,2.806,True,True,True,92.2821,2026-05-19,2026-05-19,2026-02-03 15:00:00,41100.0,ok,selected,,1,V2_TOP1,5,,2026-02-04,380,12.5304,-1.5815,6.691,Y,Y,Y,Y,N,N,2026-02-05,381,7.6642,0.6083,1.9465,Y,Y,Y,N,N,N,2026-02-06,381,5.7178,-4.9878,2.6764,Y,Y,Y,Y,Y,Y,2026-02-09,379,18.2482,10.3406,15.0852,Y,Y,Y,N,N,N,2026-02-10,381,24.0876,12.6521,13.5036,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-03,14:15,2,2,001440,001440,대한전선,대한전선,KOSPI,70.0,70.0,30800.0,30800.0,31500.0,15605824.0,15605824.0,480659379200.0,15.572,15.572,2026-02-03,0,0,D0,2,15,8,-2.222,2.897,0.151,20260203_001440_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,88.9522,0.8563,0.9277,0.5,0.9409,0.0,2.222,True,True,True,88.9522,2026-05-19,2026-05-19,2026-02-03 15:00:00,30800.0,ok,selected,,2,V2_TOP2,5,,2026-02-04,380,11.8506,-2.4351,8.7662,Y,Y,Y,Y,Y,N,2026-02-05,381,10.5519,2.1104,3.2468,Y,Y,Y,N,N,N,2026-02-06,381,0.0,-6.8182,-1.7857,N,N,N,Y,Y,Y,2026-02-09,381,5.1948,0.0,2.4351,Y,Y,Y,N,N,N,2026-02-10,381,4.3831,-0.6494,0.974,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-03,14:15,3,3,006220,006220,제주은행,제주은행,KOSPI,70.0,70.0,17050.0,17050.0,17530.0,16601659.0,16601659.0,283058285950.0,20.325,20.325,2026-02-02,1,1,D+1,4,9,21,-2.738,9.276,0.136,20260203_006220_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,87.1188,0.824,0.9794,0.5,0.8259,0.15,2.738,True,True,True,87.1188,2026-05-19,2026-05-19,2026-02-03 15:00:00,16220.0,ok,selected,,3,V2_TOP3,5,,2026-02-04,381,6.6584,-0.8631,0.8015,Y,Y,Y,N,N,N,2026-02-05,381,2.8977,-4.254,-2.4044,Y,Y,N,Y,Y,Y,2026-02-06,381,-4.439,-9.5561,-7.3366,N,N,N,Y,Y,Y,2026-02-09,381,1.3564,-5.9186,-2.8977,Y,N,N,Y,Y,Y,2026-02-10,380,-2.2195,-5.7337,-4.7472,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-04,14:15,1,1,001440,001440,대한전선,대한전선,KOSPI,70.0,70.0,30800.0,30800.0,31500.0,15605824.0,15605824.0,480659379200.0,15.572,15.572,2026-02-03,1,1,D+1,2,15,8,-2.222,2.897,0.151,20260204_001440_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,88.9522,0.8563,0.9277,0.5,0.9409,0.0,2.222,True,True,True,88.9522,2026-05-19,2026-05-19,2026-02-04 15:00:00,33250.0,ok,selected,,1,V2_TOP1,5,,2026-02-05,381,2.406,-5.4135,-4.3609,Y,Y,N,Y,Y,Y,2026-02-06,381,-7.3684,-13.6842,-9.0226,N,N,N,Y,Y,Y,2026-02-09,381,-2.5564,-7.3684,-5.1128,N,N,N,Y,Y,Y,2026-02-10,381,-3.3083,-7.9699,-6.4662,N,N,N,Y,Y,Y,2026-02-11,381,-5.5639,-8.1203,-6.7669,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-04,14:15,2,2,006220,006220,제주은행,제주은행,KOSPI,70.0,70.0,17050.0,17050.0,17530.0,16601659.0,16601659.0,283058285950.0,20.325,20.325,2026-02-02,2,2,D+2,4,9,21,-2.738,9.276,0.136,20260204_006220_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,87.1188,0.824,0.9794,0.5,0.8259,0.15,2.738,True,True,True,87.1188,2026-05-19,2026-05-19,2026-02-04 15:00:00,16250.0,ok,selected,,2,V2_TOP2,5,,2026-02-05,381,2.7077,-4.4308,-2.5846,Y,Y,N,Y,Y,Y,2026-02-06,381,-4.6154,-9.7231,-7.5077,N,N,N,Y,Y,Y,2026-02-09,381,1.1692,-6.0923,-3.0769,Y,N,N,Y,Y,Y,2026-02-10,380,-2.4,-5.9077,-4.9231,N,N,N,Y,Y,Y,2026-02-11,381,5.8462,-1.5385,-0.4308,Y,Y,Y,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-04,14:15,3,3,003530,003530,한화투자증권,한화투자증권,KOSPI,70.0,70.0,6820.0,6820.0,7000.0,18425170.0,18425170.0,125659659400.0,12.727,12.727,2026-02-03,1,1,D+1,10,12,52,-2.571,2.698,0.234,20260204_003530_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.9568,0.7612,0.9335,0.5,0.6496,0.0,2.571,True,True,True,83.9568,2026-05-19,2026-05-19,2026-02-04 15:00:00,6680.0,ok,selected,,3,V2_TOP3,5,,2026-02-05,381,1.6467,-5.0898,-4.0419,Y,N,N,Y,Y,Y,2026-02-06,381,-6.1377,-12.2754,-8.8323,N,N,N,Y,Y,Y,2026-02-09,381,-2.0958,-6.5868,-5.2395,N,N,N,Y,Y,Y,2026-02-10,381,-0.8982,-6.2874,-4.6407,N,N,N,Y,Y,Y,2026-02-11,381,-4.1916,-7.9341,-6.8862,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-05,14:15,1,1,001440,001440,대한전선,대한전선,KOSPI,70.0,70.0,30800.0,30800.0,31500.0,15605824.0,15605824.0,480659379200.0,15.572,15.572,2026-02-03,2,2,D+2,2,15,8,-2.222,2.897,0.151,20260205_001440_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,88.9522,0.8563,0.9277,0.5,0.9409,0.0,2.222,True,True,True,88.9522,2026-05-19,2026-05-19,2026-02-05 15:00:00,31700.0,ok,selected,,1,V2_TOP1,5,,2026-02-06,381,-2.8391,-9.4637,-4.5741,N,N,N,Y,Y,Y,2026-02-09,381,2.2082,-2.8391,-0.4732,Y,Y,N,Y,Y,N,2026-02-10,381,1.4196,-3.47,-1.8927,Y,N,N,Y,Y,Y,2026-02-11,381,-0.9464,-3.6278,-2.2082,N,N,N,Y,Y,Y,2026-02-12,381,4.1009,-3.9432,0.4732,Y,Y,Y,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-05,14:15,2,2,003530,003530,한화투자증권,한화투자증권,KOSPI,70.0,70.0,6820.0,6820.0,7000.0,18425170.0,18425170.0,125659659400.0,12.727,12.727,2026-02-03,2,2,D+2,10,12,52,-2.571,2.698,0.234,20260205_003530_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.9568,0.7612,0.9335,0.5,0.6496,0.0,2.571,True,True,True,83.9568,2026-05-19,2026-05-19,2026-02-05 15:00:00,6390.0,ok,selected,,2,V2_TOP2,5,,2026-02-06,381,-1.8779,-8.2942,-4.6948,N,N,N,Y,Y,Y,2026-02-09,381,2.3474,-2.3474,-0.939,Y,Y,N,Y,Y,N,2026-02-10,381,3.5994,-2.0344,-0.313,Y,Y,Y,Y,Y,N,2026-02-11,381,0.1565,-3.7559,-2.6604,N,N,N,Y,Y,Y,2026-02-12,381,3.7559,-2.5039,1.7214,Y,Y,Y,Y,Y,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-05,14:15,3,3,077360,077360,덕산하이메탈,덕산하이메탈,KOSDAQ,70.0,70.0,11640.0,11640.0,11930.0,14530135.0,14530135.0,169130771400.0,26.797,26.797,2026-02-04,1,1,D+1,7,16,40,-2.431,4.008,0.105,20260205_077360_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.8407,0.8437,0.9553,0.5,0.7141,0.35,2.431,True,True,True,80.8407,2026-05-19,2026-05-19,2026-02-05 15:00:00,11810.0,ok,selected,,3,V2_TOP3,5,,2026-02-06,381,0.6774,-12.6164,-2.1169,N,N,N,Y,Y,Y,2026-02-09,381,1.8628,-8.5521,-6.8586,Y,N,N,Y,Y,Y,2026-02-10,380,4.7417,-8.1287,-5.9272,Y,Y,Y,Y,Y,Y,2026-02-11,381,-4.7417,-10.1609,-5.3345,N,N,N,Y,Y,Y,2026-02-12,381,-1.5241,-7.0279,-4.8264,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-06,14:15,1,1,077360,077360,덕산하이메탈,덕산하이메탈,KOSDAQ,70.0,70.0,11640.0,11640.0,11930.0,14530135.0,14530135.0,169130771400.0,26.797,26.797,2026-02-04,2,2,D+2,7,16,40,-2.431,4.008,0.105,20260206_077360_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.8407,0.8437,0.9553,0.5,0.7141,0.35,2.431,True,True,True,80.8407,2026-05-19,2026-05-19,2026-02-06 15:00:00,11520.0,ok,selected,,1,V2_TOP1,5,,2026-02-09,381,4.4271,-6.25,-4.5139,Y,Y,Y,Y,Y,Y,2026-02-10,380,7.3785,-5.816,-3.559,Y,Y,Y,Y,Y,Y,2026-02-11,381,-2.3438,-7.8993,-2.9514,N,N,N,Y,Y,Y,2026-02-12,381,0.9549,-4.6875,-2.4306,N,N,N,Y,Y,Y,2026-02-13,381,-3.4722,-17.7951,-9.5486,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-06,14:15,2,2,001440,001440,대한전선,대한전선,KOSPI,70.0,70.0,33500.0,33500.0,34450.0,13241099.0,13241099.0,443576816500.0,8.766,8.766,2026-02-04,2,2,D+2,3,20,11,-2.758,2.271,0.216,20260206_001440_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.2443,0.7061,0.8429,0.5,0.9235,0.0,2.758,True,True,True,80.2443,2026-05-19,2026-05-19,2026-02-06 15:00:00,30100.0,ok,selected,,2,V2_TOP2,5,,2026-02-09,381,7.6412,2.3256,4.8173,Y,Y,Y,N,N,N,2026-02-10,381,6.8106,1.6611,3.3223,Y,Y,Y,N,N,N,2026-02-11,381,4.3189,1.495,2.99,Y,Y,Y,N,N,N,2026-02-12,381,9.6346,1.1628,5.814,Y,Y,Y,N,N,N,2026-02-13,381,7.8904,0.9967,4.8173,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-06,14:15,3,3,011930,011930,신성이엔지,신성이엔지,KOSPI,70.0,70.0,2105.0,2105.0,2170.0,34036759.0,34036759.0,71647377695.0,7.453,7.453,2026-02-05,1,1,D+1,14,5,101,-2.995,4.907,0.25,20260206_011930_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.8369,0.6373,0.9169,0.5,0.5276,0.0,2.995,True,True,True,78.8369,2026-05-19,2026-05-19,2026-02-06 15:00:00,22000.0,ok,selected,,3,V2_TOP3,5,,2026-02-09,380,17.0455,2.9545,10.0,Y,Y,Y,N,N,N,2026-02-10,381,16.8182,6.8182,10.4545,Y,Y,Y,N,N,N,2026-02-11,14,11.5909,8.1818,11.5909,Y,Y,Y,N,N,N,2026-02-12,14,13.6364,10.6818,11.5909,Y,Y,Y,N,N,N,2026-02-13,14,8.6364,5.4545,5.4545,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-09,14:15,1,1,009830,009830,한화솔루션,한화솔루션,KOSPI,70.0,70.0,47700.0,47700.0,49650.0,35966171.0,35966171.0,1715586356700.0,13.571,13.571,2026-02-09,0,0,D0,1,3,3,-3.927,3.932,0.247,20260209_009830_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.275,0.6627,0.9272,0.5,1.0,0.0,3.927,True,True,True,85.275,2026-05-19,2026-05-19,2026-02-09 15:00:00,47850.0,ok,selected,,1,V2_TOP1,5,,2026-02-10,381,2.1944,-7.001,-2.6123,Y,Y,N,Y,Y,Y,2026-02-11,381,2.9258,-3.9707,0.3135,Y,Y,N,Y,Y,Y,2026-02-12,381,0.7315,-5.1202,-0.627,N,N,N,Y,Y,Y,2026-02-13,381,0.1045,-5.4336,-4.0752,N,N,N,Y,Y,Y,2026-02-19,379,23.9289,-2.7168,22.2571,Y,Y,Y,Y,Y,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-09,14:15,2,2,011930,011930,신성이엔지,신성이엔지,KOSPI,70.0,70.0,2105.0,2105.0,2170.0,34036759.0,34036759.0,71647377695.0,7.453,7.453,2026-02-05,2,2,D+2,14,5,101,-2.995,4.907,0.25,20260209_011930_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.8369,0.6373,0.9169,0.5,0.5276,0.0,2.995,True,True,True,78.8369,2026-05-19,2026-05-19,2026-02-09 15:00:00,24200.0,ok,selected,,2,V2_TOP2,5,,2026-02-10,381,6.1983,-2.8926,0.4132,Y,Y,Y,Y,Y,N,2026-02-11,14,1.4463,-1.6529,1.4463,Y,N,N,Y,N,N,2026-02-12,14,3.3058,0.6198,1.4463,Y,Y,Y,N,N,N,2026-02-13,14,-1.2397,-4.1322,-4.1322,N,N,N,Y,Y,Y,2026-02-19,381,3.3058,-7.0248,-2.686,Y,Y,Y,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-09,14:15,3,3,066430,066430,아이로보틱스,아이로보틱스,KOSDAQ,70.0,70.0,3690.0,3690.0,3750.0,24124632.0,24124632.0,89019892080.0,27.022,27.022,2026-02-05,2,2,D+2,10,9,83,-1.6,6.963,0.073,20260209_066430_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,73.4892,0.8971,0.89,0.5,0.5747,0.5,1.6,True,True,True,73.4892,2026-05-19,2026-05-19,2026-02-09 15:00:00,3420.0,ok,selected,,3,V2_TOP3,5,,2026-02-10,378,13.7427,-2.6316,-0.8772,Y,Y,Y,Y,Y,N,2026-02-11,381,3.0702,-8.7719,-3.0702,Y,Y,Y,Y,Y,Y,2026-02-12,376,-2.7778,-9.0643,-7.6023,N,N,N,Y,Y,Y,2026-02-13,376,-7.0175,-13.5965,-11.8421,N,N,N,Y,Y,Y,2026-02-19,379,-10.0877,-15.3509,-13.5965,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-10,14:15,1,1,009830,009830,한화솔루션,한화솔루션,KOSPI,70.0,70.0,47700.0,47700.0,49650.0,35966171.0,35966171.0,1715586356700.0,13.571,13.571,2026-02-09,1,1,D+1,1,3,3,-3.927,3.932,0.247,20260210_009830_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.275,0.6627,0.9272,0.5,1.0,0.0,3.927,True,True,True,85.275,2026-05-19,2026-05-19,2026-02-10 15:00:00,46800.0,ok,selected,,1,V2_TOP1,5,,2026-02-11,381,5.235,-1.8162,2.5641,Y,Y,Y,Y,N,N,2026-02-12,381,2.9915,-2.9915,1.6026,Y,Y,N,Y,Y,N,2026-02-13,381,2.3504,-3.312,-1.9231,Y,Y,N,Y,Y,Y,2026-02-19,379,26.7094,-0.5342,25.0,Y,Y,Y,N,N,N,2026-02-20,381,21.5812,12.1795,13.2479,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-10,14:15,2,2,018880,018880,한온시스템,한온시스템,KOSPI,70.0,70.0,4570.0,4570.0,4765.0,124964899.0,124964899.0,571089588430.0,17.935,17.935,2026-02-10,0,0,D0,2,1,7,-4.092,5.873,0.248,20260210_018880_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.9871,0.6512,0.9142,0.5,0.9784,0.0,4.092,True,True,True,83.9871,2026-05-19,2026-05-19,2026-02-10 15:00:00,4510.0,ok,selected,,2,V2_TOP2,5,,2026-02-11,381,7.9823,-1.2195,4.102,Y,Y,Y,Y,N,N,2026-02-12,381,4.878,-3.5477,-2.6608,Y,Y,Y,Y,Y,Y,2026-02-13,379,6.8736,-4.4346,-1.1086,Y,Y,Y,Y,Y,Y,2026-02-19,379,26.3858,-1.663,16.8514,Y,Y,Y,Y,N,N,2026-02-20,381,18.1818,9.6452,9.6452,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-10,14:15,3,3,242040,242040,나무기술,나무기술,KOSDAQ,70.0,70.0,3300.0,3300.0,3400.0,14549464.0,14549464.0,48013231200.0,18.492,18.492,2026-02-10,0,0,D0,16,20,131,-2.941,2.645,0.187,20260210_242040_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.4453,0.7786,0.9568,0.5,0.4407,0.0,2.941,True,True,True,83.4453,2026-05-19,2026-05-19,2026-02-10 15:00:00,3275.0,ok,selected,,3,V2_TOP3,5,,2026-02-11,379,12.6718,-8.0916,5.9542,Y,Y,Y,Y,Y,Y,2026-02-12,377,29.6183,6.7176,20.0,Y,Y,Y,N,N,N,2026-02-13,381,20.0,9.9237,10.229,Y,Y,Y,N,N,N,2026-02-19,381,20.916,10.8397,15.1145,Y,Y,Y,N,N,N,2026-02-20,381,18.3206,10.8397,12.2137,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-11,14:15,1,1,009830,009830,한화솔루션,한화솔루션,KOSPI,70.0,70.0,47700.0,47700.0,49650.0,35966171.0,35966171.0,1715586356700.0,13.571,13.571,2026-02-09,2,2,D+2,1,3,3,-3.927,3.932,0.247,20260211_009830_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.275,0.6627,0.9272,0.5,1.0,0.0,3.927,True,True,True,85.275,2026-05-19,2026-05-19,2026-02-11 15:00:00,48250.0,ok,selected,,1,V2_TOP1,5,,2026-02-12,381,-0.1036,-5.9067,-1.4508,N,N,N,Y,Y,Y,2026-02-13,381,-0.7254,-6.2176,-4.8705,N,N,N,Y,Y,Y,2026-02-19,379,22.9016,-3.5233,21.2435,Y,Y,Y,Y,Y,Y,2026-02-20,381,17.9275,8.8083,9.8446,Y,Y,Y,N,N,N,2026-02-23,381,13.7824,5.0777,6.114,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-11,14:15,2,2,046120,046120,오르비텍,오르비텍,KOSDAQ,70.0,70.0,5570.0,5570.0,5760.0,14680276.0,14680276.0,81769137320.0,14.609,14.609,2026-02-11,0,0,D0,12,23,72,-3.299,4.663,0.239,20260211_046120_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.4131,0.71,0.9765,0.5,0.5563,0.0,3.299,True,True,True,84.4131,2026-05-19,2026-05-19,2026-02-11 15:00:00,5590.0,ok,selected,,2,V2_TOP2,5,,2026-02-12,381,1.4311,-5.7245,-3.3989,Y,N,N,Y,Y,Y,2026-02-13,378,22.898,-6.4401,11.0912,Y,Y,Y,Y,Y,Y,2026-02-19,381,17.7102,10.1968,12.1646,Y,Y,Y,N,N,N,2026-02-20,379,35.9571,9.839,24.8658,Y,Y,Y,N,N,N,2026-02-23,381,30.4114,22.0036,22.898,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2026-02-11,14:15,3,3,018880,018880,한온시스템,한온시스템,KOSPI,70.0,70.0,4570.0,4570.0,4765.0,124964899.0,124964899.0,571089588430.0,17.935,17.935,2026-02-10,1,1,D+1,2,1,7,-4.092,5.873,0.248,20260211_018880_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.9871,0.6512,0.9142,0.5,0.9784,0.0,4.092,True,True,True,83.9871,2026-05-19,2026-05-19,2026-02-11 15:00:00,4710.0,ok,selected,,3,V2_TOP3,5,,2026-02-12,381,0.4246,-7.6433,-6.7941,N,N,N,Y,Y,Y,2026-02-13,379,2.3355,-8.4926,-5.3079,Y,Y,N,Y,Y,Y,2026-02-19,379,21.0191,-5.8386,11.8896,Y,Y,Y,Y,Y,Y,2026-02-20,381,13.1635,4.9894,4.9894,Y,Y,Y,N,N,N,2026-02-23,381,9.1295,-2.2293,-1.9108,Y,Y,Y,Y,Y,N
