policy_key,policy_label_ko,color_path,sample_n,avg_score,plus2_first_rate_pct,minus2_first_rate_pct,plus3_first_rate_pct,minus3_first_rate_pct,profit_minus_loss_pp,avg_mfe_d5_pct,avg_mae_d5_pct,fast_win_rate_pct,loss_first_rate_pct,fill_pass_rate_pct
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-G-G-Y-R,1,82.2412,0.0,100.0,0.0,100.0,-100.0,20.267,-5.3398,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-G-O-Y-Y,1,82.0865,0.0,100.0,0.0,100.0,-100.0,102.442,-4.884,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-G-Y-O-Y,1,86.6896,0.0,100.0,0.0,100.0,-100.0,43.5701,-4.7985,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-G-O-Y,1,88.0814,100.0,0.0,100.0,0.0,100.0,17.5799,-1.8265,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-G-R-Y,1,82.493,0.0,100.0,0.0,100.0,-100.0,25.913,-5.7391,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-O-O-O,1,77.7591,100.0,0.0,100.0,0.0,100.0,7.9907,-6.9046,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-O-R-Y,1,86.9116,100.0,0.0,100.0,0.0,100.0,10.8197,-2.7869,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-O-Y-O,1,82.3801,100.0,0.0,100.0,0.0,100.0,7.8621,-3.8621,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-R-O-O,1,81.1058,100.0,0.0,100.0,0.0,100.0,6.7769,-15.2066,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-R-Y-G,1,82.3028,100.0,0.0,100.0,0.0,100.0,13.299,-6.0985,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-X-X-X,1,77.4077,100.0,0.0,100.0,0.0,100.0,18.9802,-2.5496,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-Y-G-R,1,88.97,0.0,100.0,0.0,100.0,-100.0,38.8374,-3.6226,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-Y-O-O,1,86.6896,100.0,0.0,100.0,0.0,100.0,25.0412,-1.1532,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-O-Y-O-Y,1,88.97,100.0,0.0,100.0,0.0,100.0,26.1444,-4.8415,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-Y-G-G-Y,1,82.2412,100.0,0.0,100.0,0.0,100.0,23.1056,-3.1056,100.0,0.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-Y-O-G-R,1,82.493,0.0,100.0,0.0,100.0,-100.0,21.366,-6.655,0.0,100.0,100.0
V2_FINAL_TOP3,최종 운영형 V2 Top3,Y-Y-Y-O-X,1,80.3715,0.0,0.0,100.0,0.0,100.0,23.9843,3.9318,0.0,0.0,100.0
