d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope,v2_score_total_100,v2_candle_score,v2_pullback_score,v2_liquidity_score,v2_risk_penalty_norm,v2_amount_limit_pass,v2_volume_filter_pass,v2_change_filter_pass,v2_valid,source_model_key,source_model_label,source_rank
2025-10-13,001440,대한전선,KOSPI,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",COMMON,15970,18280,15960,18140,13621224,16480.0,10.072815533980584,2470.8900336,12.356052002874838,14.046053404556352,0.0603448275862069,0.004310344827586207,14.536340852130325,11.0,10.0,2025-10-16,3,False,17490.0,True,17810.0,2025-10-16 15:00:00,2593428.0,38.46153846153846,361,1.8296169239565563,-1.8191841234840078,-2.571115973741789,19.039610537202826,False,False,True,70.5,17810.0,461.8895268,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,83.307973,0.799674,0.931262,0.796427,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-15,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,3735,4300,3555,4230,65015325,3645.0,16.049382716049386,2750.1482475,2.8412017786878665,3.5107658989190527,0.09395973154362416,0.24161073825503357,20.956399437412095,2.0,13.0,2025-10-17,2,False,4175.0,True,4610.0,2025-10-17 15:00:00,71461732.0,60.0,360,10.419161676646716,8.983451536643017,7.20930232558139,109.91521152897413,False,False,True,68.75,4610.0,3294.3858452,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,79.759064,1.0,0.747025,0.819678,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-13,001440,대한전선,KOSPI,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",COMMON,15970,18280,15960,18140,13621224,16480.0,10.072815533980584,2470.8900336,12.356052002874838,14.046053404556352,0.0603448275862069,0.004310344827586207,14.536340852130325,11.0,10.0,2025-10-17,4,False,17900.0,True,17560.0,2025-10-17 15:00:00,2597986.0,54.54545454545455,361,-1.8994413407821265,-3.19735391400221,-3.938730853391681,19.073073021925197,False,False,True,70.25,17560.0,456.2063416,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,78.906164,0.711756,0.891203,0.796427,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,77200,83100,76500,82900,11930455,75800.0,9.366754617414252,9890.347195,1.5644929251194117,1.9434825429034253,0.030303030303030304,0.10606060606060606,8.627450980392156,16.0,3.0,2025-10-17,2,False,83700.0,True,80250.0,2025-10-17 15:00:00,6422622.0,37.93103448275862,361,-4.121863799283155,-3.196622436670693,-3.429602888086647,53.83383953084774,True,False,True,85.75,80250.0,5154.154155,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,76.734875,0.731648,0.762335,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-13,001440,대한전선,KOSPI,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",COMMON,15970,18280,15960,18140,13621224,16480.0,10.072815533980584,2470.8900336,12.356052002874838,14.046053404556352,0.0603448275862069,0.004310344827586207,14.536340852130325,11.0,10.0,2025-10-20,5,False,17570.0,True,17800.0,2025-10-20 15:00:00,1594619.0,40.0,361,1.3090495162208393,-1.8743109151047377,-2.6258205689277947,11.706870102128853,False,False,True,70.0,17800.0,283.842182,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,83.492493,0.796158,0.93556,0.796427,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-13,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,19850,23600,19850,22700,18553835,19070.0,19.03513371788148,4211.720545,3.6679860317959134,6.440442552530217,0.24,0.0,18.89168765743073,3.0,6.0,2025-10-20,5,False,22350.0,True,25500.0,2025-10-20 15:00:00,6616412.0,41.66666666666667,360,14.093959731543615,12.334801762114544,8.05084745762712,35.660616794317725,False,False,False,58.0,25500.0,1687.18506,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.092236,0.92125,0.764286,0.91223,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,77200,83100,76500,82900,11930455,75800.0,9.366754617414252,9890.347195,1.5644929251194117,1.9434825429034253,0.030303030303030304,0.10606060606060606,8.627450980392156,16.0,3.0,2025-10-20,3,False,80200.0,True,80300.0,2025-10-20 15:00:00,4322685.0,40.0,361,0.12468827930174342,-3.136308805790111,-3.369434416365824,36.23235660333155,True,False,True,85.5,80300.0,3471.116055,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.109734,0.735516,0.767062,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-13,001440,대한전선,KOSPI,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",COMMON,15970,18280,15960,18140,13621224,16480.0,10.072815533980584,2470.8900336,12.356052002874838,14.046053404556352,0.0603448275862069,0.004310344827586207,14.536340852130325,11.0,10.0,2025-10-21,6,False,17830.0,True,17620.0,2025-10-21 15:00:00,1692427.0,39.99999999999999,361,-1.1777902411665764,-2.866593164277842,-3.610503282275712,12.424925983156873,False,False,True,69.75,17620.0,298.2056374,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.951074,0.732857,0.916992,0.796427,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-13,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,19850,23600,19850,22700,18553835,19070.0,19.03513371788148,4211.720545,3.6679860317959134,6.440442552530217,0.24,0.0,18.89168765743073,3.0,6.0,2025-10-21,6,False,25950.0,True,25150.0,2025-10-21 15:00:00,2928445.0,50.0,361,-3.0828516377649273,10.792951541850226,6.567796610169485,15.783502440331068,False,False,True,47.75,25150.0,736.5039175,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.092236,0.92125,0.764286,0.91223,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-17,365330,에스와이스틸텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크플레이트,COMMON,3610,3700,3415,3600,11455379,3285.0,9.589041095890405,412.393644,11.272228951223417,12.111160613379724,0.3157894736842105,0.6491228070175439,8.345534407027818,12.0,113.0,2025-10-21,2,False,3530.0,True,3590.0,2025-10-21 15:00:00,1793597.0,45.45454545454546,359,1.6997167138810276,-0.2777777777777768,-2.972972972972976,15.65724713254795,True,False,True,64.75,3590.0,64.3901323,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,76.387093,0.619979,0.954041,0.407656,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-20,381620,제닉스로보틱스,KOSDAQ,특수 목적용 기계 제조업,"Stocker, AGV/AMR",COMMON,15140,18300,15140,17580,13316138,14880.0,18.145161290322577,2340.9770604,5.058145468948014,6.300925921099027,0.22784810126582278,0.0,20.871862615587848,14.0,16.0,2025-10-22,2,False,16740.0,True,17860.0,2025-10-22 15:00:00,10685384.0,32.432432432432435,360,6.690561529271211,1.5927189988623525,-2.4043715846994496,80.24386650243487,False,False,True,78.75,17860.0,1908.4095824,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,87.021493,0.777316,0.953201,0.784699,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-21,075580,세진중공업,KOSPI,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",COMMON,20900,24600,20700,23800,12277866,20600.0,15.533980582524265,2922.132108,7.822279788124633,8.703937287379556,0.20512820512820512,0.05128205128205128,18.84057971014493,19.0,15.0,2025-10-22,1,False,23800.0,True,23900.0,2025-10-22 15:00:00,4846205.0,33.33333333333333,361,0.42016806722688926,0.42016806722688926,-2.8455284552845517,39.47106932100415,False,False,True,79.0,23900.0,1158.242995,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,86.486313,0.768836,0.987863,0.83285,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-21,014940,오리엔탈정공,KOSDAQ,일반 목적용 기계 제조업,선박용 기계제품(크레인 등),COMMON,10180,11710,10100,11500,16238112,10120.0,13.636363636363647,1867.38288,6.43933488847076,7.419171616598867,0.13043478260869565,0.049689440993788817,15.94059405940594,16.0,29.0,2025-10-22,1,False,11500.0,True,11430.0,2025-10-22 15:00:00,4752936.0,41.66666666666667,361,-0.6086956521739184,-0.6086956521739184,-2.3911187019641345,29.2702501374544,False,False,True,85.0,11430.0,543.2605848,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,84.945149,0.846285,0.952159,0.735617,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-13,001440,대한전선,KOSPI,절연선 및 케이블 제조업,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",COMMON,15970,18280,15960,18140,13621224,16480.0,10.072815533980584,2470.8900336,12.356052002874838,14.046053404556352,0.0603448275862069,0.004310344827586207,14.536340852130325,11.0,10.0,2025-10-23,8,False,17640.0,True,17950.0,2025-10-23 15:00:00,3102324.0,50.0,361,1.7573696145124718,-1.047409040793823,-1.8052516411378505,22.77566245148013,False,False,True,69.25,17950.0,556.867158,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.724701,0.848908,0.871087,0.796427,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-13,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,19850,23600,19850,22700,18553835,19070.0,19.03513371788148,4211.720545,3.6679860317959134,6.440442552530217,0.24,0.0,18.89168765743073,3.0,6.0,2025-10-23,8,False,25000.0,True,25150.0,2025-10-23 15:00:00,1493810.0,54.54545454545455,361,0.6000000000000005,10.792951541850226,6.567796610169485,8.051219599613772,False,False,False,43.25,25150.0,375.693215,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.092236,0.92125,0.764286,0.91223,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-21,033530,SJG세종,KOSPI,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",COMMON,8280,9200,8200,8790,11762114,7500.0,17.199999999999992,1033.8898206,32.69778430318631,43.03297472404541,0.41,0.08,12.195121951219512,20.0,52.0,2025-10-23,2,False,8940.0,True,8850.0,2025-10-23 15:00:00,1257824.0,50.0,361,-1.0067114093959773,0.6825938566553003,-3.804347826086951,10.693859964288732,False,False,True,62.75,8850.0,111.317424,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,75.505706,0.527935,0.936801,0.607237,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-13,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,19850,23600,19850,22700,18553835,19070.0,19.03513371788148,4211.720545,3.6679860317959134,6.440442552530217,0.24,0.0,18.89168765743073,3.0,6.0,2025-10-24,9,False,25300.0,True,26450.0,2025-10-24 15:00:00,2083761.0,58.33333333333333,361,4.545454545454541,16.51982378854626,12.076271186440678,11.230891079930377,False,False,True,47.0,26450.0,551.1547845,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.092236,0.92125,0.764286,0.91223,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,77200,83100,76500,82900,11930455,75800.0,9.366754617414252,9890.347195,1.5644929251194117,1.9434825429034253,0.030303030303030304,0.10606060606060606,8.627450980392156,16.0,3.0,2025-10-24,7,False,76300.0,True,80400.0,2025-10-24 15:00:00,7464059.0,39.285714285714285,361,5.373525557011805,-3.0156815440289475,-3.2490974729241895,62.5630707294902,True,False,True,84.5,80400.0,6001.103436,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,77.859452,0.743252,0.776517,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-10,006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전용자재,COMMON,4700,5780,4680,5600,28285172,4665.0,20.042872454448023,1583.969632,3.1292258016634182,3.915679868120768,0.16363636363636364,0.01818181818181818,23.504273504273502,2.0,22.0,2025-10-24,10,False,5410.0,True,5490.0,2025-10-24 15:00:00,5446730.0,33.33333333333333,361,1.4787430683918634,-1.9642857142857184,-5.017301038062283,19.256485341506853,False,False,True,62.75,5490.0,299.025477,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,76.768511,0.665527,0.841498,0.699873,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-21,075580,세진중공업,KOSPI,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",COMMON,20900,24600,20700,23800,12277866,20600.0,15.533980582524265,2922.132108,7.822279788124633,8.703937287379556,0.20512820512820512,0.05128205128205128,18.84057971014493,19.0,15.0,2025-10-27,4,False,22650.0,True,24100.0,2025-10-27 15:00:00,5735968.0,75.0,361,6.4017660044150215,1.2605042016806678,-2.0325203252032575,46.717955709892905,False,False,True,78.25,24100.0,1382.368288,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,83.744023,0.821101,0.923984,0.83285,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-17,393970,대진첨단소재,KOSDAQ,플라스틱제품 제조업,"이차전지 공정용 대전방지트레이, 대전방지코팅액, 이차전지용 PET이형필름",COMMON,6450,7860,6295,7310,10724863,6480.0,12.808641975308642,783.9874853,8.962128028287427,9.623886044537244,0.3514376996805112,0.09904153354632587,24.86100079428118,14.0,57.0,2025-10-27,6,False,7750.0,True,7620.0,2025-10-27 15:00:00,2004263.0,36.8421052631579,359,-1.677419354838705,4.240766073871405,-3.053435114503822,18.688005618346825,False,False,True,47.75,7620.0,152.7248406,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.655139,0.62745,0.995802,0.547155,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-13,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,19850,23600,19850,22700,18553835,19070.0,19.03513371788148,4211.720545,3.6679860317959134,6.440442552530217,0.24,0.0,18.89168765743073,3.0,6.0,2025-10-27,10,False,26500.0,True,29250.0,2025-10-27 15:00:00,3561029.0,20.0,361,10.377358490566046,28.854625550660785,23.94067796610169,19.192953909528676,False,False,False,36.75,29250.0,1041.6009825,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.092236,0.92125,0.764286,0.91223,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-27,005690,파미셀,KOSPI,기초 의약물질 제조업,"줄기세포치료제,화장품",COMMON,15050,16830,14920,16660,13907012,14830.0,12.339851652056645,2316.9081992,4.946642941629112,6.153269779493575,0.08900523560209424,0.06806282722513089,12.801608579088471,15.0,18.0,2025-10-28,1,False,16660.0,True,16320.0,2025-10-28 15:00:00,3646201.0,62.50000000000001,361,-2.0408163265306145,-2.0408163265306145,-3.0303030303030276,26.218435707109478,False,False,True,71.0,16320.0,595.0600032,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,90.330542,0.805195,0.997619,0.782454,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-27,010140,삼성중공업,KOSPI,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",COMMON,25900,29450,25750,29100,26228067,24800.0,17.338709677419352,7632.367497,5.008709934886746,6.444677140812744,0.0945945945945946,0.04054054054054054,14.36893203883495,6.0,4.0,2025-10-28,1,False,29100.0,True,29700.0,2025-10-28 15:00:00,18412085.0,70.0,361,2.0618556701030855,2.0618556701030855,0.8488964346349714,70.19993124159703,False,False,True,77.0,29700.0,5468.389245,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,82.81746,1.0,0.764286,1.0,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-24,114190,강원에너지,KOSDAQ,기타 전기장비 제조업,플랜트설비(산업용 보일러),COMMON,11720,15040,11690,15040,10241967,11570.0,29.991356957649096,1540.3918368,16.92581743310277,22.147302794005117,0.0,0.008955223880597015,28.656971770744228,16.0,33.0,2025-10-28,2,False,14110.0,True,14500.0,2025-10-28 15:00:00,5007637.0,54.83870967741936,361,2.7639971651311157,-3.590425531914898,-3.590425531914898,48.8933131692379,False,False,True,73.75,14500.0,726.107365,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,75.856014,0.769187,0.953609,0.693816,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-23,017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",COMMON,9810,11950,9730,11260,15282202,9880.0,13.967611336032393,1720.7759452,23.405872403995765,27.133686704137126,0.3108108108108108,0.036036036036036036,22.816032887975336,14.0,21.0,2025-10-29,4,False,11100.0,True,11640.0,2025-10-29 15:00:00,4341339.0,68.18181818181819,361,4.86486486486486,3.374777975133214,-2.5941422594142227,28.407810602163224,False,False,True,54.25,11640.0,505.3318596,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,82.305802,0.692524,0.968111,0.717862,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-27,005690,파미셀,KOSPI,기초 의약물질 제조업,"줄기세포치료제,화장품",COMMON,15050,16830,14920,16660,13907012,14830.0,12.339851652056645,2316.9081992,4.946642941629112,6.153269779493575,0.08900523560209424,0.06806282722513089,12.801608579088471,15.0,18.0,2025-10-29,2,False,16400.0,True,18590.0,2025-10-29 15:00:00,14051076.0,62.06896551724138,360,13.353658536585368,11.584633853541426,10.457516339869288,101.03590907953483,False,False,False,68.75,18590.0,2612.0950284,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,80.400287,1.0,0.764286,0.782454,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-28,010140,삼성중공업,KOSPI,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",COMMON,30850,30900,29000,29950,19412962,29100.0,2.9209621993127044,5814.182119,3.0311022253288145,3.7866162341167984,0.02631578947368421,0.5,6.551724137931035,6.0,6.0,2025-10-29,1,False,29950.0,True,29950.0,2025-10-29 15:00:00,11313592.0,80.0,361,0.0,0.0,-3.074433656957931,58.27854605598054,True,True,False,100.0,29950.0,3388.420804,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,78.519371,0.637284,0.829078,0.982244,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-29,050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",COMMON,7900,9070,7600,8890,20730563,7280.0,22.115384615384627,1842.9470507,25.335627450999564,32.08978393450302,0.12244897959183673,0.20408163265306123,19.342105263157894,8.0,29.0,2025-10-30,1,False,8890.0,True,8690.0,2025-10-30 15:00:00,3817655.0,40.0,361,-2.249718785151855,-2.249718785151855,-4.189636163175303,18.415587651912784,False,False,True,71.0,8690.0,331.7542195,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,79.555513,0.730666,0.906529,0.732756,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-29,006340,대원전선,KOSPI,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",COMMON,3205,3615,3205,3525,30808334,3165.0,11.374407582938396,1085.9937735,12.384777453292372,13.752570936346723,0.21951219512195122,0.0,12.792511700468017,2.0,59.0,2025-10-30,1,False,3525.0,True,3610.0,2025-10-30 15:00:00,25067620.0,38.70967741935484,361,2.411347517730489,2.411347517730489,-0.13831258644536604,81.36636015436602,False,False,True,78.0,3610.0,904.941082,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.739094,0.918911,0.763779,0.617914,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-23,017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",COMMON,9810,11950,9730,11260,15282202,9880.0,13.967611336032393,1720.7759452,23.405872403995765,27.133686704137126,0.3108108108108108,0.036036036036036036,22.816032887975336,14.0,21.0,2025-10-30,5,False,11670.0,True,11390.0,2025-10-30 15:00:00,2816089.0,30.555555555555557,361,-2.3993144815766976,1.1545293072824148,-4.686192468619243,18.427246282963672,False,False,True,68.0,11390.0,320.7525371,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,73.169519,0.558035,0.867513,0.717862,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-23,017510,세명전기,KOSDAQ,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",COMMON,9810,11950,9730,11260,15282202,9880.0,13.967611336032393,1720.7759452,23.405872403995765,27.133686704137126,0.3108108108108108,0.036036036036036036,22.816032887975336,14.0,21.0,2025-10-31,6,False,11390.0,True,11450.0,2025-10-31 15:00:00,1316087.0,50.0,361,0.5267778753292429,1.6873889875666181,-4.184100418410042,8.611893757195462,False,False,False,69.75,11450.0,150.6919615,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,76.297633,0.590313,0.906964,0.717862,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
2025-10-29,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지,COMMON,40450,44000,37450,42600,14399175,40800.0,4.4117647058823595,6134.04855,6.560395534328928,7.937056736725858,0.21374045801526717,0.4580152671755725,17.489986648865152,17.0,7.0,2025-10-31,2,False,43900.0,True,42550.0,2025-10-31 15:00:00,1651353.0,52.5,361,-3.075170842824604,-0.11737089201877549,-3.295454545454546,11.468386209626594,True,False,True,89.75,42550.0,702.6507015,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,75.290984,0.594409,0.838818,0.993874,0.15,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,2
2025-10-30,088800,에이스테크,KOSDAQ,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",COMMON,3015,3695,2860,3695,12239748,2845.0,29.87697715289983,452.2586886,59.94923312135978,88.90656176933196,0.0,0.18562874251497005,29.195804195804197,18.0,116.0,2025-10-31,1,False,3695.0,True,3605.0,2025-10-31 15:00:00,14342378.0,18.461538461538453,355,-2.4357239512855178,-2.4357239512855178,-2.4357239512855178,117.17870335238929,False,False,False,56.0,3605.0,517.0427269,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,74.674234,0.843418,0.955664,0.427693,0.5,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3
2025-10-29,005690,파미셀,KOSPI,기초 의약물질 제조업,"줄기세포치료제,화장품",COMMON,16660,18790,16650,18560,14634027,16400.0,13.170731707317064,2716.0754112,4.139474402281747,5.396634531319475,0.10747663551401869,0.004672897196261682,12.852852852852854,15.0,15.0,2025-11-03,3,False,16970.0,True,18110.0,2025-11-03 15:00:00,4368708.0,63.888888888888886,361,6.717737183264583,-2.4245689655172376,-3.6189462480042622,29.853081451879238,False,False,True,70.5,18110.0,791.1730188,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,87.046718,0.767353,0.951369,0.816971,0.0,True,True,True,True,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,1
