signal_date,rank,stock_code,stock_name,active_variant,compare_variant,active_route,fallback_route,v3_total_score,v3_grade,entry_1500_price,source_freshness,stale_sources,fallback_used,fallback_reason,operational_allowed,consensus_sources,in_eod_active_top3,in_v2_hybrid_top3,in_human_proxy_top3,consensus_score,rank_score,path_score,risk_control_score,market_condition_score,liquidity_score,manual_proxy_score,complete_d1,complete_d5,h1_plus1_touch,h1_minus2_touch,h5_plus1_touch,h5_plus2_touch,h5_plus3_touch,h5_minus1_touch,h5_minus2_touch,h5_minus3_touch,ret_d1_close_pct,ret_d5_close_pct
2025-07-10,3,462860,더즌,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.962054,C,6460.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,61.0,85.0,50.0,65.0,97.241071,True,True,True,True,True,True,False,True,True,True,-3.4055727554179516,-16.408668730650156
2025-07-11,1,088350,한화생명,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.073336,B,4190.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,85.4889095,85.0,50.0,55.0,50.0,True,True,True,False,True,True,True,True,True,True,1.193317422434359,-8.114558472553702
2025-07-11,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.25,B,62400.0,PASS,,False,,True,EOD,True,False,False,20.0,10.0,90.0,85.0,50.0,75.0,50.0,True,True,False,False,True,True,True,False,False,False,0.1602564102564097,7.5320512820512775
2025-07-11,3,041190,우리기술투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.425424,C,11870.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,71.0,85.0,50.0,65.0,92.508475,True,True,True,True,True,True,True,True,True,True,2.1061499578769904,-8.424599831508006
2025-07-14,1,475460,미트박스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.094465,B,17830.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,92.29643300000001,80.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-4.318564217610765,-5.5524397083567045
2025-07-14,2,041190,우리기술투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.643128,B,12250.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,90.95418975,85.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-11.591836734693873,-15.591836734693876
2025-07-14,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.35,B,62500.0,PASS,,False,,True,EOD,True,False,False,20.0,10.0,84.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,1.9200000000000106,8.479999999999999
2025-07-15,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.75,B,63500.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,90.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,1.8897637795275646,3.937007874015741
2025-07-15,2,260930,씨티케이,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.843359,C,6940.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,74.0,85.0,50.0,55.0,93.867188,True,True,True,False,True,True,True,True,True,True,1.1527377521613813,-9.221902017291061
2025-07-15,3,463020,뉴엔AI,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,52.757422,C,44250.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,72.0,80.0,50.0,65.0,86.148438,True,True,True,True,True,True,True,True,True,True,-3.9548022598870025,-12.09039548022599
2025-07-16,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.094678,B,63500.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,15.0,83.96451675,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,False,False,-0.31496062992125706,-0.15748031496063408
2025-07-16,2,099440,스맥,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,66.672443,B,4555.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,23.0,73.5014725,85.0,50.0,65.0,91.944444,True,True,True,True,True,True,True,True,True,True,-3.2930845225027428,-14.05049396267838
2025-07-16,3,064260,다날,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.012698,B,8850.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,65.0,87.253968,True,True,True,True,True,True,True,True,True,True,-3.7288135593220306,-3.7288135593220306
2025-07-17,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,68.514048,B,63400.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,20.0,90.09365199999999,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,False,False,2.208201892744488,3.154574132492116
2025-07-17,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.826587,B,66450.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,23.0,78.0,85.0,50.0,75.0,91.531746,True,True,True,False,True,True,True,True,True,False,0.9781790820165615,-0.6772009029345383
2025-07-17,3,408900,스튜디오미르,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.287969,B,4675.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,96.919791,80.0,50.0,55.0,50.0,True,True,True,True,True,True,True,True,True,True,-5.882352941176472,-1.17647058823529
2025-07-18,1,441270,파인엠텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,79.305681,A,11570.0,PASS,,False,,True,"EOD,V2,Human",True,True,True,100.0,28.0,84.69660225,85.0,50.0,75.0,91.02381,True,True,True,False,True,True,True,True,True,True,4.580812445980986,-4.49438202247191
2025-07-18,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.188492,B,67200.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,19.0,84.0,85.0,50.0,75.0,88.769841,True,True,True,False,True,True,False,True,True,True,0.8928571428571397,-1.9345238095238138
2025-07-18,3,008970,KBI동양철관,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.774206,B,3419.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,78.0,85.0,50.0,55.0,92.484127,True,True,True,False,True,True,True,True,True,True,0.7604562737642651,4.738227551915775
2025-07-21,1,441270,파인엠텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.45444,B,11950.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,83.67167425,85.0,50.0,65.0,92.07377,True,True,True,True,True,True,False,True,True,True,-2.677824267782425,-9.790794979079498
2025-07-21,2,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.668852,B,4015.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,55.0,90.377049,True,True,False,True,False,False,False,True,True,True,-4.607721046077207,-7.471980074719797
2025-07-21,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,67800.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-2.6548672566371723,3.834808259587019
2025-07-22,1,051980,중앙첨단소재,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.465369,B,2945.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,96.40454525,85.0,50.0,65.0,94.09375,True,True,True,True,True,True,True,True,True,True,-3.395585738539897,2.716468590831922
2025-07-22,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,65900.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,False,False,True,True,True,True,False,False,0.7587253414264028,7.132018209408186
2025-07-22,3,148150,세경하이테크,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.011296,B,8230.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,76.74197649999999,85.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-5.710814094775207,-18.226002430133658
2025-07-23,1,060250,NHN KCP,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,68.977474,B,18220.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,19.0,92.39275875,85.0,50.0,65.0,89.371212,True,True,False,True,False,False,False,True,True,True,-8.013172338090014,-11.141602634467617
2025-07-23,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.75,B,66300.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,90.0,85.0,50.0,75.0,50.0,True,True,False,False,True,True,True,True,False,False,-0.4524886877828038,9.502262443438925
2025-07-23,3,008970,KBI동양철관,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.048106,B,3716.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,79.0,85.0,50.0,55.0,94.962121,True,True,True,True,True,True,True,True,True,True,-4.278794402583419,-2.5026910656619994
2025-07-24,1,071090,하이스틸,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.604286,B,5880.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,65.0,91.085714,True,True,False,True,True,True,True,True,True,True,-0.170068027210879,-15.306122448979586
2025-07-24,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,66150.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,False,False,True,True,True,False,False,False,-0.37792894935751997,7.9365079365079305
2025-07-24,3,131400,이브이첨단소재,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.747857,C,2340.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,84.0,80.0,50.0,65.0,89.957143,True,True,True,True,True,True,True,True,True,True,-7.478632478632474,-5.128205128205132
2025-07-25,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.140726,B,65650.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,19.0,78.0,85.0,50.0,75.0,85.814516,True,True,True,False,True,True,True,False,False,False,7.235338918507228,4.950495049504955
2025-07-25,2,060250,NHN KCP,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,58.908047,B,17380.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,84.386977,80.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-3.1070195627157626,-15.017261219792866
2025-07-25,3,009830,한화솔루션,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.439085,C,38950.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,82.927235,80.0,50.0,75.0,50.0,True,True,False,True,False,False,False,True,True,True,-2.182284980744542,-23.23491655969191
2025-07-28,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.242742,B,69800.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,23.0,90.0,80.0,50.0,75.0,93.854839,True,True,True,False,True,True,True,True,False,False,1.1461318051575908,-0.14326647564469885
2025-07-28,2,201490,미투온,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,61.216981,B,6120.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,89.7798715,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,3.594771241830075,-6.8627450980392135
2025-07-28,3,008970,KBI동양철관,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.831855,B,3809.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,90.0,85.0,50.0,55.0,97.637097,True,True,True,True,True,True,False,True,True,True,-2.1790496193226594,-19.11262798634812
2025-07-29,1,201490,미투온,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,69.690892,B,6330.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,27.0,89.6423095,85.0,50.0,65.0,95.890909,True,True,True,True,True,True,False,True,True,True,-5.213270142180093,-12.322274881516593
2025-07-29,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.613636,B,70550.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,23.0,90.0,85.0,50.0,75.0,91.272727,True,True,True,False,True,True,True,True,True,False,2.905740609496821,-0.9213323883770386
2025-07-29,3,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,51.45,C,65100.0,PASS,,False,,True,EOD,True,False,False,20.0,10.0,84.0,72.0,50.0,75.0,50.0,True,True,False,True,True,True,False,True,True,True,-2.1505376344086002,-0.4608294930875556
2025-07-30,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.190741,B,73600.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,27.0,90.0,85.0,50.0,75.0,94.814815,True,True,False,True,False,False,False,True,True,True,-2.9891304347826053,-6.521739130434778
2025-07-30,2,101670,하이드로리튬,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,52.230093,C,2295.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,67.0,80.0,50.0,55.0,92.601852,True,True,True,False,True,True,True,True,True,False,11.328976034858385,5.446623093681913
2025-07-30,3,396300,세아메카닉스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,49.764352,C,4030.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,71.0,72.0,50.0,55.0,87.287037,True,True,True,True,True,True,False,True,True,True,-3.970223325062039,-6.575682382133996
2025-07-31,1,101670,하이드로리튬,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.755485,B,2510.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,89.73849125,85.0,50.0,55.0,91.894231,True,True,True,True,True,True,True,True,True,True,-2.589641434262946,-8.565737051792832
2025-07-31,2,067310,하나마이크론,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.564335,B,12830.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,85.4288985,85.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-5.378020265003903,-7.638347622759156
2025-07-31,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.95,C,71100.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,78.0,85.0,50.0,75.0,50.0,True,True,True,True,True,False,False,True,True,True,-3.0942334739803123,-0.8438818565400852
2025-08-01,1,025980,아난티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.262775,B,10390.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,89.39889,85.0,50.0,65.0,93.058824,True,True,False,True,True,True,True,True,True,True,-1.5399422521655493,-3.464870067372472
2025-08-01,2,160550,NEW,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.107843,B,3205.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,55.0,91.156863,True,True,False,True,False,False,False,True,True,True,-15.132605304212166,-17.160686427457094
2025-08-01,3,033230,인성정보,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.693137,B,2225.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,55.0,90.862745,True,True,True,True,True,True,True,True,True,False,0.44943820224718767,-2.4719101123595544
2025-08-04,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.478774,B,64350.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,22.0,84.0,85.0,50.0,75.0,88.575472,True,True,True,False,True,True,True,False,False,False,0.6993006993007089,7.847707847707852
2025-08-04,2,103840,우양,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.510849,B,4505.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,84.0,85.0,50.0,65.0,87.216981,True,True,True,False,True,True,True,True,True,True,-1.1098779134295245,6.881243063263032
2025-08-04,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.45,C,69800.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,78.0,80.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,True,False,0.14326647564470996,1.7191977077363862
2025-08-05,1,008970,KBI동양철관,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.047549,B,3127.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,55.0,89.95098,True,True,True,True,True,True,True,True,True,True,-0.5116725295810642,-0.5756315957787028
2025-08-05,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.75,B,70150.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,90.0,85.0,50.0,75.0,50.0,True,True,False,True,True,True,True,True,True,False,-1.924447612259439,1.3542409123307175
2025-08-05,3,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.626961,B,19750.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,84.0,80.0,50.0,65.0,91.539216,True,True,False,False,False,False,False,True,True,True,-0.75949367088608,-4.759493670886073
2025-08-06,1,439580,블루엠텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.850492,B,5250.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,18.0,90.596226,85.0,50.0,65.0,89.221154,True,True,True,False,True,True,True,True,True,True,0.952380952380949,16.380952380952387
2025-08-06,2,097230,HJ중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.72311,B,11490.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,17.0,75.5707335,85.0,50.0,65.0,93.75,True,True,True,False,True,True,True,False,False,False,19.234116623150577,36.0313315926893
2025-08-06,3,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.00625,B,66250.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,14.0,90.0,80.0,50.0,75.0,87.125,True,True,True,False,True,True,True,True,True,False,-1.2830188679245236,0.37735849056603765
2025-08-07,1,015760,한국전력,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,78.523048,A,42000.0,PASS,,False,,True,"EOD,V2,Human",True,True,True,100.0,14.0,90.37814125,85.0,50.0,75.0,86.326531,True,True,False,True,False,False,False,True,True,True,-5.35714285714286,-7.499999999999996
2025-08-07,2,332570,PS일렉트로닉스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.676531,B,3910.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,65.0,92.530612,True,True,True,False,True,True,True,True,True,True,0.8951406649616356,-2.813299232736577
2025-08-07,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.75,B,70300.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,90.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,False,False,False,False,2.1337126600284417,1.849217638691325
2025-08-08,1,035720,카카오,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,73.079054,A,63600.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,25.0,92.193695,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,True,False,0.9433962264151052,2.2012578616352307
2025-08-08,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.471569,B,71400.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,23.0,90.0,85.0,50.0,75.0,88.431373,True,True,False,False,True,False,False,True,False,False,-0.5602240896358524,-1.9607843137254943
2025-08-08,3,017510,세명전기,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.638998,B,9630.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,14.0,86.07044425000001,85.0,50.0,65.0,86.568627,True,True,True,False,True,True,True,False,False,False,15.991692627206655,22.533748701973
2025-08-11,1,035720,카카오,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,72.179054,A,64600.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,25.0,86.193695,85.0,50.0,75.0,50.0,True,True,False,True,True,True,True,True,True,True,-1.393188854489169,0.9287925696594534
