d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope,source_model_key,source_model_label,source_rank
2025-06-25,377300,카카오페이,KOSPI,금융 지원 서비스업,"간편결제, 간편송금 및 기타 금융서비스",COMMON,96000,114000,92000,93800,12214811,92000.0,1.9565217391304346,11457.492718,4.954315756428035,6.781473845571055,0.8181818181818182,0.08181818181818182,23.91304347826087,23.0,3.0,2025-07-08,9,False,79700.0,True,81800.0,2025-07-08 15:00:00,1762921.0,62.50000000000001,361,2.634880803011286,-12.79317697228145,-28.24561403508772,14.432650656649537,False,False,False,42.0,81800.0,1442.069378,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-03,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,61300,63800,61100,63800,32040639,60800.0,4.9342105263157965,20441.927682,1.6859697362312698,1.8109669820107417,0.0,0.07407407407407407,4.4189852700491,2.0,1.0,2025-07-09,4,False,61400.0,True,60600.0,2025-07-09 15:00:00,14626315.0,50.0,361,-1.3029315960912058,-5.0156739811912265,-5.0156739811912265,45.64926123976491,True,True,True,95.25,60600.0,8863.54689,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-06-30,388610,지에프씨생명과학,KOSDAQ,기타 화학제품 제조업,"마이크로바이옴, 엑소좀 기반 바이오 소재",COMMON,29550,40000,21000,32550,40975681,26450.0,23.062381852551983,13337.5841655,3962.0079964030692,5575.113088600476,0.39210526315789473,0.45,90.47619047619048,4.0,1.0,2025-07-09,7,False,22700.0,True,25050.0,2025-07-09 15:00:00,6692045.0,43.47826086956522,359,10.35242290748899,-23.04147465437788,-37.375,16.33174809224037,False,False,False,42.5,25050.0,1676.3572725,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-06-25,377300,카카오페이,KOSPI,금융 지원 서비스업,"간편결제, 간편송금 및 기타 금융서비스",COMMON,96000,114000,92000,93800,12214811,92000.0,1.9565217391304346,11457.492718,4.954315756428035,6.781473845571055,0.8181818181818182,0.08181818181818182,23.91304347826087,23.0,3.0,2025-07-09,10,False,82000.0,True,85000.0,2025-07-09 15:00:00,2038683.0,57.142857142857146,361,3.658536585365857,-9.3816631130064,-25.438596491228072,16.69025415129223,False,False,False,41.75,85000.0,1732.88055,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-03,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,61300,63800,61100,63800,32040639,60800.0,4.9342105263157965,20441.927682,1.6859697362312698,1.8109669820107417,0.0,0.07407407407407407,4.4189852700491,2.0,1.0,2025-07-10,5,False,60400.0,True,61000.0,2025-07-10 15:00:00,10847969.0,50.0,361,0.9933774834437026,-4.3887147335423204,-4.3887147335423204,33.85690591251941,True,True,True,95.0,61000.0,6617.26109,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-06-30,388610,지에프씨생명과학,KOSDAQ,기타 화학제품 제조업,"마이크로바이옴, 엑소좀 기반 바이오 소재",COMMON,29550,40000,21000,32550,40975681,26450.0,23.062381852551983,13337.5841655,3962.0079964030692,5575.113088600476,0.39210526315789473,0.45,90.47619047619048,4.0,1.0,2025-07-10,8,False,25000.0,True,23750.0,2025-07-10 15:00:00,1466542.0,50.0,361,-5.000000000000004,-27.035330261136714,-40.625,3.5790546104651684,False,False,False,38.25,23750.0,348.303725,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-06-26,015760,한국전력,KOSPI,전기업,"전력자원개발,발전,송전,전력용기자재확보",COMMON,36600,41150,36350,40600,21619273,37850.0,7.265521796565388,8777.424838,3.75132065199139,4.878716850962494,0.11458333333333333,0.052083333333333336,13.204951856946353,3.0,4.0,2025-07-10,10,False,37550.0,True,37450.0,2025-07-10 15:00:00,2687222.0,66.66666666666666,361,-0.26631158455392434,-7.758620689655171,-8.991494532199273,12.429751916264713,True,False,True,67.75,37450.0,1006.364639,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-06-30,388610,지에프씨생명과학,KOSDAQ,기타 화학제품 제조업,"마이크로바이옴, 엑소좀 기반 바이오 소재",COMMON,29550,40000,21000,32550,40975681,26450.0,23.062381852551983,13337.5841655,3962.0079964030692,5575.113088600476,0.39210526315789473,0.45,90.47619047619048,4.0,1.0,2025-07-11,9,False,23650.0,True,24050.0,2025-07-11 15:00:00,2301006.0,14.285714285714292,359,1.6913319238900604,-26.113671274961604,-39.87500000000001,5.615540593455909,False,False,False,28.0,24050.0,553.391943,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-10,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,60600,61200,60400,61000,14768473,60400.0,0.9933774834437026,9008.76853,0.739635063137247,0.7483118877106262,0.25,0.25,1.3245033112582782,14.0,2.0,2025-07-11,1,False,61000.0,True,62400.0,2025-07-11 15:00:00,16502792.0,35.71428571428571,361,2.2950819672131084,2.2950819672131084,1.9607843137254832,111.7433874172367,False,False,True,73.0,62400.0,10297.742208,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-08,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,63700,66800,62900,66600,10035127,62900.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023848,25.0,3.0,2025-07-11,3,False,63100.0,True,60750.0,2025-07-11 15:00:00,6738829.0,36.363636363636374,361,-3.724247226624411,-8.783783783783782,-9.056886227544913,67.15240375134266,True,False,True,85.5,60750.0,4093.8386175,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-06-30,388610,지에프씨생명과학,KOSDAQ,기타 화학제품 제조업,"마이크로바이옴, 엑소좀 기반 바이오 소재",COMMON,29550,40000,21000,32550,40975681,26450.0,23.062381852551983,13337.5841655,3962.0079964030692,5575.113088600476,0.39210526315789473,0.45,90.47619047619048,4.0,1.0,2025-07-14,10,False,23950.0,True,25200.0,2025-07-14 15:00:00,5553112.0,38.888888888888886,359,5.219206680584554,-22.580645161290324,-37.0,13.552214055942107,False,False,False,41.75,25200.0,1399.384224,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-11,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,61300,62800,61200,62600,19140650,61000.0,2.6229508196721207,11982.0469,0.9658258201317925,1.001758602754002,0.125,0.0625,2.6143790849673203,11.0,1.0,2025-07-14,1,False,62600.0,True,62500.0,2025-07-14 15:00:00,11441715.0,62.50000000000001,361,-0.15974440894568342,-0.15974440894568342,-0.4777070063694322,59.77704518916547,True,True,True,110.0,62500.0,7151.071875,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-08,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,63700,66800,62900,66600,10035127,62900.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023848,25.0,3.0,2025-07-14,4,False,60500.0,True,60350.0,2025-07-14 15:00:00,7115084.0,64.70588235294119,361,-0.24793388429752428,-9.384384384384381,-9.655688622754488,70.90178330578179,True,False,True,85.25,60350.0,4293.953194,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-11,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,61300,62800,61200,62600,19140650,61000.0,2.6229508196721207,11982.0469,0.9658258201317925,1.001758602754002,0.125,0.0625,2.6143790849673203,11.0,1.0,2025-07-15,2,False,62500.0,True,63500.0,2025-07-15 15:00:00,15449883.0,55.55555555555556,361,1.6000000000000014,1.437699680511173,1.1146496815286566,80.7176506544971,True,True,True,97.75,63500.0,9810.675705,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-08,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,63700,66800,62900,66600,10035127,62900.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023848,25.0,3.0,2025-07-15,5,False,60200.0,True,64800.0,2025-07-15 15:00:00,10930448.0,57.142857142857146,361,7.641196013289031,-2.7027027027026973,-2.9940119760479056,108.92187014673556,True,False,True,85.0,64800.0,7082.930304,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-08,008970,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",COMMON,2882,3713,2882,3646,173573746,2856.0,27.6610644257703,6328.49877916,8.605924018787858,10.792988540701211,0.08062575210589651,0.0,28.834142956280363,1.0,4.0,2025-07-15,5,False,3250.0,True,3148.0,2025-07-15 15:00:00,17951101.0,23.68421052631578,361,-3.1384615384615344,-13.658804168952276,-15.216805817398328,10.342060025598572,False,False,False,48.0,3148.0,565.10065948,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-15,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,62300,63800,62000,63700,18442202,62500.0,1.9200000000000106,11747.682674,0.9551688224792505,1.000189191185234,0.05555555555555555,0.16666666666666666,2.903225806451613,7.0,2.0,2025-07-16,1,False,63700.0,True,64200.0,2025-07-16 15:00:00,18984251.0,44.44444444444444,361,0.7849293563579218,0.7849293563579218,0.6269592476489061,102.9391772197268,False,False,True,83.0,64200.0,12187.889142,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,62400,65300,61100,65300,12238170,60200.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,12.0,3.0,2025-07-16,1,False,65300.0,True,63500.0,2025-07-16 15:00:00,5618829.0,62.50000000000001,361,-2.7565084226646275,-2.7565084226646275,-2.7565084226646275,45.91233002973484,True,False,True,86.0,63500.0,3567.956415,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-08,008970,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",COMMON,2882,3713,2882,3646,173573746,2856.0,27.6610644257703,6328.49877916,8.605924018787858,10.792988540701211,0.08062575210589651,0.0,28.834142956280363,1.0,4.0,2025-07-16,6,False,3150.0,True,3289.0,2025-07-16 15:00:00,140954295.0,53.846153846153854,360,4.412698412698424,-9.791552386176628,-11.419337462967949,81.20715157003065,False,False,True,71.75,3289.0,4635.98676255,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-16,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,63700,64700,63100,64700,23042660,63700.0,1.5698587127158659,14908.60102,1.2258003495739682,1.2962941608403622,0.0,0.375,2.535657686212361,6.0,1.0,2025-07-17,1,False,64700.0,True,66450.0,2025-07-17 15:00:00,34920945.0,29.411764705882362,361,2.7047913446677008,2.7047913446677008,2.7047913446677008,151.54910500784197,False,False,True,63.0,66450.0,23204.9679525,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,62400,65300,61100,65300,12238170,60200.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,12.0,3.0,2025-07-17,2,False,63600.0,True,63400.0,2025-07-17 15:00:00,5413911.0,50.0,361,-0.3144654088050314,-2.9096477794793296,-2.9096477794793296,44.23791302130956,True,False,True,85.75,63400.0,3432.419574,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-16,441270,파인엠텍,KOSDAQ,전자부품 제조업,IT부품,COMMON,9400,11430,9040,10720,54823277,9280.0,15.517241379310342,5877.0552944,44.50527072211655,60.496316451057304,0.29707112970711297,0.1506276150627615,26.438053097345133,2.0,3.0,2025-07-17,1,False,10720.0,True,10380.0,2025-07-17 15:00:00,8886902.0,41.935483870967744,361,-3.171641791044777,-3.171641791044777,-9.186351706036744,16.21008901018449,False,False,True,61.0,10380.0,922.4604276,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-17,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,65900,66800,64400,66700,39448683,64700.0,3.091190108191655,26312.271561,2.0687173442458695,2.245168098272994,0.041666666666666664,0.625,3.7267080745341614,3.0,1.0,2025-07-18,1,False,66700.0,True,67200.0,2025-07-18 15:00:00,20441571.0,41.66666666666667,361,0.7496251874062887,0.7496251874062887,0.5988023952095745,51.818132939951376,True,True,True,98.0,67200.0,13736.735712,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,62400,65300,61100,65300,12238170,60200.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,12.0,3.0,2025-07-18,3,False,63300.0,True,64600.0,2025-07-18 15:00:00,5333410.0,50.0,361,2.0537124802527673,-1.071975497702915,-1.071975497702915,43.58012676731897,True,False,True,85.5,64600.0,3445.38286,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-16,441270,파인엠텍,KOSDAQ,전자부품 제조업,IT부품,COMMON,9400,11430,9040,10720,54823277,9280.0,15.517241379310342,5877.0552944,44.50527072211655,60.496316451057304,0.29707112970711297,0.1506276150627615,26.438053097345133,2.0,3.0,2025-07-18,2,False,10340.0,True,11570.0,2025-07-18 15:00:00,25136829.0,43.99999999999999,360,11.89555125725339,7.929104477611948,1.2248468941382429,45.85065026302605,False,False,True,58.75,11570.0,2908.3311153,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-18,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,67000,67800,66300,67100,23951531,66700.0,0.599700149925031,16071.477301,1.1858502079614375,1.2820682431061172,0.4666666666666667,0.4666666666666667,2.262443438914027,5.0,1.0,2025-07-21,1,False,67100.0,True,67800.0,2025-07-21 15:00:00,15533199.0,46.15384615384615,361,1.0432190760059523,1.0432190760059523,0.0,64.8526350987751,False,False,True,68.0,67800.0,10531.508922,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-15,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,62400,65300,61100,65300,12238170,60200.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,12.0,3.0,2025-07-21,4,False,64800.0,True,68300.0,2025-07-21 15:00:00,10565979.0,75.0,361,5.401234567901225,4.594180704441042,4.594180704441042,86.33626596133246,True,False,True,67.25,68300.0,7216.563657,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-10,463020,뉴엔AI,KOSDAQ,소프트웨어 개발 및 공급업,AI 빅데이터 분석 플랫폼,COMMON,37950,44500,37700,40900,10396751,37650.0,8.63213811420982,4252.271159,0.9101347556065079,1.0217557154837849,0.5294117647058824,0.03676470588235294,18.037135278514587,19.0,6.0,2025-07-21,7,False,37150.0,True,36750.0,2025-07-21 15:00:00,683200.0,45.45454545454546,361,-1.076716016150736,-10.146699266503667,-17.41573033707865,6.571283663521421,False,False,False,43.5,36750.0,251.076,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-21,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,67400,68800,67200,67800,17723148,67100.0,1.0432190760059523,12016.294344,0.8648925021114793,0.9386622003755133,0.625,0.125,2.380952380952381,7.0,1.0,2025-07-22,1,False,67800.0,True,65900.0,2025-07-22 15:00:00,18579615.0,50.0,361,-2.8023598820059004,-2.8023598820059004,-4.215116279069764,104.83247671350485,False,False,True,66.0,65900.0,12243.966285,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-21,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,65800,68500,64700,68400,12003142,64800.0,5.555555555555558,8210.149128,1.1653510691913744,1.2295357355634942,0.02631578947368421,0.2894736842105263,5.873261205564142,14.0,2.0,2025-07-22,1,False,68400.0,True,62800.0,2025-07-22 15:00:00,11656017.0,57.142857142857146,361,-8.187134502923977,-8.187134502923977,-8.321167883211677,97.10804887586933,True,False,False,86.0,62800.0,7319.978676,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-21,009830,한화솔루션,KOSPI,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",COMMON,35850,39900,35800,37900,13259806,35300.0,7.365439093484416,5025.466474,3.614139647874619,3.959614151754552,0.4878048780487805,0.012195121951219513,11.452513966480447,12.0,4.0,2025-07-22,1,False,37900.0,True,37100.0,2025-07-22 15:00:00,2967040.0,37.5,361,-2.110817941952503,-2.110817941952503,-7.017543859649122,22.376194644175033,False,False,True,61.0,37100.0,1100.77184,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-21,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,67400,68800,67200,67800,17723148,67100.0,1.0432190760059523,12016.294344,0.8648925021114793,0.9386622003755133,0.625,0.125,2.380952380952381,7.0,1.0,2025-07-23,2,False,66000.0,True,66300.0,2025-07-23 15:00:00,13816441.0,47.61904761904762,361,0.454545454545463,-2.212389380530977,-3.6337209302325535,77.95703675216163,False,False,True,65.75,66300.0,9160.300383,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-21,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,65800,68500,64700,68400,12003142,64800.0,5.555555555555558,8210.149128,1.1653510691913744,1.2295357355634942,0.02631578947368421,0.2894736842105263,5.873261205564142,14.0,2.0,2025-07-23,2,False,62600.0,True,63700.0,2025-07-23 15:00:00,4179728.0,58.33333333333333,361,1.757188498402562,-6.8713450292397615,-7.0072992700729975,34.82194911965551,True,False,True,85.75,63700.0,2662.486736,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-21,009830,한화솔루션,KOSPI,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",COMMON,35850,39900,35800,37900,13259806,35300.0,7.365439093484416,5025.466474,3.614139647874619,3.959614151754552,0.4878048780487805,0.012195121951219513,11.452513966480447,12.0,4.0,2025-07-23,2,False,37450.0,True,37800.0,2025-07-23 15:00:00,3129455.0,44.44444444444444,361,0.9345794392523255,-0.26385224274406704,-5.263157894736848,23.601061734990694,False,False,True,74.75,37800.0,1182.93399,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-23,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,66200,66500,64900,66400,15687058,66000.0,0.60606060606061,10416.206512,0.7687901615963304,0.8079832338791834,0.0625,0.8125,2.465331278890601,8.0,1.0,2025-07-24,1,False,66400.0,True,66150.0,2025-07-24 15:00:00,10527734.0,53.846153846153854,361,-0.3765060240963902,-0.3765060240963902,-0.5263157894736858,67.1109522257137,False,False,True,95.0,66150.0,6964.096041,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
2025-07-21,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,65800,68500,64700,68400,12003142,64800.0,5.555555555555558,8210.149128,1.1653510691913744,1.2295357355634942,0.02631578947368421,0.2894736842105263,5.873261205564142,14.0,2.0,2025-07-24,3,False,63400.0,True,65300.0,2025-07-24 15:00:00,7791478.0,44.44444444444444,361,2.9968454258675115,-4.532163742690054,-4.671532846715332,64.9119872113485,True,False,True,85.5,65300.0,5087.835134,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,2
2025-07-23,008970,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",COMMON,3436,3837,3404,3676,148515731,3269.0,12.450290608748848,5459.43827156,3.898462676247842,4.396764872942918,0.371824480369515,0.07390300230946882,12.720329024676852,1.0,5.0,2025-07-24,1,False,3676.0,True,3581.0,2025-07-24 15:00:00,59387702.0,40.963855421686745,361,-2.5843307943416716,-2.5843307943416716,-6.671879072191822,39.98748253812924,False,False,True,66.0,3581.0,2126.67360862,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,3
2025-07-23,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,66200,66500,64900,66400,15687058,66000.0,0.60606060606061,10416.206512,0.7687901615963304,0.8079832338791834,0.0625,0.8125,2.465331278890601,8.0,1.0,2025-07-25,2,False,66000.0,True,65650.0,2025-07-25 15:00:00,6690941.0,33.33333333333333,361,-0.5303030303030254,-1.1295180722891596,-1.2781954887218006,42.65261848333831,False,False,True,74.75,65650.0,4392.6027665,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,1
