d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope,weak_volume,deep_d0_high_gap,deep_d0_close_gap,old_watch_age,weak_signal_day,candidate_weak_flag_count,candidate_weak,proxy_rank_d0_high_hold,proxy_rank_d0_close_hold,proxy_rank_volume_retention,proxy_rank_signal_strength,proxy_rank_fresh_age,proxy_rank_low_risk,human_proxy_score,source_model_key,source_model_label,source_rank
2025-09-26,317120,라닉스,KOSDAQ,반도체 제조업,"자동차 및 IoT 통신, 보안솔루션",COMMON,2395,3040,2220,3040,21593795,2340.0,29.91452991452992,656.451368,14.0272574012203,18.59750751974607,0.0,0.21341463414634146,36.93693693693694,5.0,56.0,2025-09-30,2,False,2925.0,True,3285.0,2025-09-30 15:00:00,19614515.0,46.15384615384615,357,12.307692307692308,8.059210526315796,8.059210526315796,90.83403357307041,False,False,False,61.75,3285.0,644.33681775,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,0.95,0.9833333333333333,1.0,0.7833333333333333,0.9083333333333333,94.45,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-09-29,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,83300,85000,83200,84200,13069094,83300.0,1.0804321728691502,11004.177148,0.6870267607588845,0.7444093092739771,0.4444444444444444,0.05555555555555555,2.1634615384615383,11.0,1.0,2025-09-30,1,False,84200.0,True,83700.0,2025-09-30 15:00:00,11727706.0,42.857142857142854,361,-0.5938242280285055,-0.5938242280285055,-1.5294117647058791,89.73618217146499,False,False,True,80.0,83700.0,9816.089922,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9333333333333333,0.9,0.9666666666666667,0.7666666666666667,0.9333333333333333,0.9083333333333333,90.533333,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-09-29,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,83300,85000,83200,84200,13069094,83300.0,1.0804321728691502,11004.177148,0.6870267607588845,0.7444093092739771,0.4444444444444444,0.05555555555555555,2.1634615384615383,11.0,1.0,2025-10-01,2,False,83900.0,True,85900.0,2025-10-01 15:00:00,18922631.0,45.45454545454546,361,2.3837902264600697,2.0190023752969077,1.0588235294117565,144.7891567693981,False,False,True,53.75,85900.0,16254.540029,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9836065573770492,0.9672131147540983,1.0,0.8360655737704918,0.8278688524590164,0.9344262295081968,93.221311,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-09-30,097230,HJ중공업,KOSPI,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",COMMON,26800,28800,26400,28000,10221654,25900.0,8.108108108108114,2862.06312,0.7440392907097286,0.7542817327771059,0.3333333333333333,0.16666666666666666,9.090909090909092,15.0,7.0,2025-10-01,1,False,28000.0,True,27700.0,2025-10-01 15:00:00,4645899.0,40.0,361,-1.0714285714285676,-1.0714285714285676,-3.819444444444442,45.451538469214476,True,False,True,76.0,27700.0,1286.914023,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9508196721311475,0.9016393442622951,0.9344262295081968,0.5245901639344263,0.9508196721311475,0.9344262295081968,87.311475,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-09-24,034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",COMMON,63400,66400,63300,65900,12114101,63100.0,4.437400950871639,7983.192559,2.3563085375325565,2.515253935854668,0.16129032258064516,0.03225806451612903,4.897314375987362,12.0,3.0,2025-10-01,5,False,62700.0,True,64500.0,2025-10-01 15:00:00,6446863.0,0.0,361,2.8708133971291794,-2.124430955993928,-2.8614457831325324,53.21784092769245,True,True,False,85.0,64500.0,4158.226635,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9672131147540983,0.8524590163934426,0.9508196721311475,0.8688524590163934,0.5,0.9344262295081968,85.483607,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-01,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,84900,86200,84700,86000,22039361,83900.0,2.5029797377830842,18953.85046,1.1382924004378587,1.2432689422265748,0.13333333333333333,0.13333333333333333,1.770956316410862,4.0,1.0,2025-10-02,1,False,86000.0,True,89700.0,2025-10-02 15:00:00,40193888.0,53.846153846153854,361,4.302325581395339,4.302325581395339,4.060324825986084,182.3732003845302,True,True,False,70.0,89700.0,36053.917536,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9836065573770492,0.9672131147540983,1.0,0.9672131147540983,0.9672131147540983,0.9508196721311475,97.47541,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-01,047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,패션의류,COMMON,1990,2305,1975,2155,17354072,1881.0,14.566719829877716,373.9802516,17.29664109773115,18.224404785427243,0.45454545454545453,0.045454545454545456,16.70886075949367,6.0,93.0,2025-10-02,1,False,2155.0,True,2315.0,2025-10-02 15:00:00,19293041.0,38.095238095238095,360,7.424593967517401,7.424593967517401,0.433839479392617,111.17299156071267,False,False,True,47.0,2315.0,446.63389915,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9508196721311475,0.9836065573770492,0.9672131147540983,0.9836065573770492,0.9672131147540983,0.9508196721311475,96.704918,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-01,476060,온코닉테라퓨틱스,KOSDAQ,자연과학 및 공학 연구개발업,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",COMMON,12875,16500,12875,15925,12805700,12875.0,23.689320388349522,2039.307725,1.710338620788877,2.612413419168228,0.15862068965517243,0.0,28.155339805825243,8.0,11.0,2025-10-02,1,False,15925.0,True,16600.0,2025-10-02 15:00:00,1924611.0,33.33333333333333,360,4.2386185243328045,4.2386185243328045,0.60606060606061,15.029330688677698,False,False,True,53.0,16600.0,319.485426,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,True,False,False,False,False,1,False,0.9672131147540983,0.9508196721311475,0.7377049180327869,0.9508196721311475,0.9672131147540983,0.7459016393442623,89.393443,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-02,005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",COMMON,89300,90300,88700,89000,49883028,86000.0,3.488372093023262,44395.89492,2.500453505508481,2.8038351868959293,0.625,0.1875,1.8038331454340473,2.0,1.0,2025-10-10,1,False,89000.0,True,94100.0,2025-10-10 15:00:00,29519357.0,62.50000000000001,361,5.730337078651693,5.730337078651693,4.208194905869322,59.17715540443936,False,False,True,69.0,94100.0,27777.714937,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.8571428571428571,0.9821428571428571,0.9285714285714286,91.553571,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-09-25,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",COMMON,30350,34000,29950,31950,13129474,30250.0,5.61983471074381,4194.866943,1.7945074977438085,2.219457270615522,0.5061728395061729,0.09876543209876543,13.52253756260434,13.0,5.0,2025-10-10,6,False,28150.0,True,36550.0,2025-10-10 15:00:00,12753322.0,50.0,359,29.840142095914747,14.397496087636942,7.499999999999996,97.13505659099519,False,False,False,57.75,36550.0,4661.339191,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9464285714285714,0.9642857142857143,0.9464285714285714,1.0,0.4642857142857143,0.9285714285714286,88.321429,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-09-25,437730,삼현,KOSDAQ,자동차 신품 부품 제조업,"스마트 액추에이터, 스마트 파워유닛",COMMON,22600,25100,22050,22100,10483367,21900.0,0.9132420091324311,2316.824107,4.638505673840266,5.164225937228287,0.819672131147541,0.01639344262295082,13.83219954648526,16.0,10.0,2025-10-10,6,False,22000.0,True,27550.0,2025-10-10 15:00:00,8318729.0,35.294117647058826,359,25.22727272727272,24.660633484162897,9.760956175298796,79.35169111221614,False,False,False,52.75,27550.0,2291.8098395,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9642857142857143,0.9821428571428571,0.9285714285714286,0.9642857142857143,0.4642857142857143,0.9285714285714286,88.178571,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-10,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,COMMON,15220,19070,15200,19070,11075633,14670.0,29.9931833674165,2112.1232131,2.4177929699881613,3.804053742739024,0.0,0.00516795865633075,25.460526315789473,13.0,14.0,2025-10-13,1,False,19070.0,True,22150.0,2025-10-13 15:00:00,17847313.0,43.75,359,16.151022548505512,16.151022548505512,16.151022548505512,161.14034294924724,False,False,False,55.0,22150.0,3953.1798295,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9814814814814815,0.9629629629629629,1.0,1.0,0.9259259259259259,0.8888888888888888,96.481481,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-10,187660,현대ADM,KOSDAQ,자연과학 및 공학 연구개발업,임상 CRO 서비스,COMMON,2660,3100,2565,2835,11272123,2530.0,12.055335968379444,319.56468705,4.623427915282104,5.119901513284823,0.4953271028037383,0.17757009345794392,20.857699805068226,11.0,142.0,2025-10-13,1,False,2835.0,True,3190.0,2025-10-13 15:00:00,13311621.0,50.0,360,12.522045855379194,12.522045855379194,2.9032258064516148,118.09329085567998,False,False,False,39.0,3190.0,424.6407099,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9814814814814815,0.9259259259259259,0.8888888888888888,92.833333,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-10,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",COMMON,28750,36550,28600,36550,12813933,28150.0,29.840142095914747,4683.4925115,1.6318098842656918,2.1912907749472295,0.0,0.018867924528301886,27.797202797202797,10.0,8.0,2025-10-13,1,False,36550.0,True,39700.0,2025-10-13 15:00:00,16173837.0,61.904761904761905,360,8.618331053351568,8.618331053351568,8.618331053351568,126.22070834926326,False,False,True,55.0,39700.0,6421.013289,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9259259259259259,0.9074074074074074,0.9814814814814815,0.9259259259259259,0.9259259259259259,0.8888888888888888,92.814815,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-13,047400,유니온머티리얼,KOSPI,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매",COMMON,2210,2210,2055,2210,13379606,1703.0,29.77099236641221,295.6892926,40.49994384932125,55.35041200154527,0.0,1.0,7.542579075425791,12.0,140.0,2025-10-14,1,False,2210.0,True,2285.0,2025-10-14 15:00:00,60513417.0,36.0,354,3.393665158371051,3.393665158371051,3.393665158371051,452.2810088727575,False,False,False,40.0,2285.0,1382.73157845,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9622641509433962,0.8867924528301887,1.0,0.8490566037735849,0.8867924528301887,0.9056603773584906,92.037736,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-13,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",COMMON,36100,41350,35700,39350,16700995,36550.0,7.660738714090298,6571.8415325,1.9935249273977904,2.79923624126451,0.35398230088495575,0.07079646017699115,15.826330532212884,6.0,4.0,2025-10-14,1,False,39350.0,True,41500.0,2025-10-14 15:00:00,14691311.0,55.88235294117647,358,5.4637865311308875,5.4637865311308875,0.36275695284160303,87.96668102708851,False,False,True,59.0,41500.0,6096.894065,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9433962264150944,0.9245283018867925,0.8679245283018868,0.9245283018867925,0.8867924528301887,0.9056603773584906,91.056604,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-02,047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,패션의류,COMMON,2150,2540,2100,2310,19958738,2155.0,7.1925754060324865,461.0468478,10.821997893155618,11.92625870043821,0.5227272727272727,0.11363636363636363,20.952380952380953,5.0,106.0,2025-10-14,3,False,2170.0,True,2495.0,2025-10-14 15:00:00,22434883.0,37.037037037037045,353,14.97695852534562,8.008658008658,-1.7716535433070835,112.40632047978183,False,False,False,55.5,2495.0,559.75033085,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8867924528301887,0.9433962264150944,0.9433962264150944,0.9622641509433962,0.6886792452830188,0.9056603773584906,89.103774,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-14,319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",COMMON,8870,11000,8750,10430,30391189,8750.0,19.199999999999996,3169.8010127,5.360527683881572,6.281642464941866,0.25333333333333335,0.05333333333333334,25.71428571428571,8.0,12.0,2025-10-15,1,False,10430.0,True,13030.0,2025-10-15 15:00:00,33886089.0,46.05263157894736,358,24.928092042186,24.928092042186,18.454545454545457,111.49971460478231,False,False,False,59.0,13030.0,4415.3573967,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9622641509433962,0.9811320754716981,0.9245283018867925,0.9811320754716981,0.9056603773584906,0.8773584905660378,94.301887,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-13,125490,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",COMMON,8200,8910,8140,8800,11732121,8520.0,3.2863849765258246,1032.426648,0.6950691246135743,0.7783033519904696,0.14285714285714285,0.07792207792207792,9.45945945945946,14.0,34.0,2025-10-15,2,False,8420.0,True,10570.0,2025-10-15 15:00:00,50949348.0,61.904761904761905,359,25.53444180522566,20.113636363636367,18.630751964085302,434.2722684159156,True,True,False,62.75,10570.0,5385.3460836,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9811320754716981,0.9622641509433962,1.0,1.0,0.7075471698113207,0.8773584905660378,93.04717,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-14,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,3625,4125,3490,3645,48333462,3540.0,2.9661016949152463,1761.7546899,2.3453534122612854,2.5201766780200647,0.7559055118110236,0.2125984251968504,18.19484240687679,4.0,24.0,2025-10-15,1,False,3645.0,True,4220.0,2025-10-15 15:00:00,57139355.0,78.125,359,15.775034293552803,15.775034293552803,2.3030303030302957,118.21904046517504,False,False,False,59.0,4220.0,2411.280781,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8679245283018868,0.9245283018867925,0.9622641509433962,0.9622641509433962,0.9056603773584906,0.8773584905660378,91.603774,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-14,090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",COMMON,48900,62900,47800,62900,10042160,48450.0,29.824561403508774,6316.51864,7.135924511904536,9.935450838499001,0.0,0.0728476821192053,31.589958158995817,21.0,6.0,2025-10-16,2,False,65700.0,True,72200.0,2025-10-16 15:00:00,5850133.0,41.860465116279066,360,9.893455098934556,14.785373608903019,14.785373608903019,58.255723868171785,False,False,True,68.75,72200.0,4223.796026,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,0.9803921568627451,0.8627450980392157,0.9803921568627451,0.7254901960784313,0.8725490196078431,91.235294,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-15,125490,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",COMMON,8800,10940,8690,10940,56246465,8420.0,29.928741092636592,6153.363271,3.152503397463262,4.305889940246434,0.0,0.04888888888888889,25.891829689298046,3.0,4.0,2025-10-16,1,False,10940.0,True,11460.0,2025-10-16 15:00:00,38090972.0,32.25806451612904,361,4.753199268738584,4.753199268738584,4.753199268738584,67.72153947808098,False,False,True,63.0,11460.0,4365.2253912,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9215686274509803,0.9019607843137255,0.9215686274509803,0.9019607843137255,0.9019607843137255,0.8725490196078431,90.627451,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-14,047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,패션의류,COMMON,2165,2655,2105,2525,23683797,2170.0,16.359447004608295,598.01587425,7.990186938037566,9.243834306839396,0.23636363636363636,0.10909090909090909,26.128266033254157,9.0,98.0,2025-10-16,2,False,2585.0,True,2810.0,2025-10-16 15:00:00,14117689.0,45.00000000000001,360,8.704061895551263,11.287128712871297,5.838041431261765,59.60906099642722,False,False,True,51.75,2810.0,396.7070609,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.9607843137254902,0.7254901960784313,0.8725490196078431,89.294118,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-15,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,3735,4300,3555,4230,65015325,3645.0,16.049382716049386,2750.1482475,2.8412017786878665,3.5107658989190527,0.09395973154362416,0.24161073825503357,20.956399437412095,2.0,13.0,2025-10-17,2,False,4175.0,True,4610.0,2025-10-17 15:00:00,71461732.0,60.0,360,10.419161676646716,8.983451536643017,7.20930232558139,109.91521152897413,False,False,True,68.75,4610.0,3294.3858452,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,0.9807692307692307,1.0,1.0,0.7692307692307693,0.9134615384615384,95.153846,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-15,267320,나인테크,KOSDAQ,특수 목적용 기계 제조업,이차전지 제조 장비,COMMON,3270,3775,3215,3675,15434363,3245.0,13.251155624036981,567.21284025,14.293583522888179,15.940668025392359,0.17857142857142858,0.09821428571428571,17.418351477449455,10.0,75.0,2025-10-17,2,False,3675.0,True,3835.0,2025-10-17 15:00:00,12263569.0,52.38095238095237,360,4.35374149659864,4.35374149659864,1.5894039735099286,79.4562691055018,False,False,True,61.75,3835.0,470.30787115,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9423076923076923,0.9423076923076923,0.9807692307692307,0.9615384615384616,0.7692307692307693,0.9134615384615384,92.269231,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-16,051980,중앙첨단소재,KOSDAQ,통신 및 방송 장비 제조업,통신장비 등,COMMON,2740,3165,2645,3045,20080264,2595.0,17.34104046242775,611.4440388,11.08836412692995,13.045309249538787,0.23076923076923078,0.18269230769230768,19.659735349716446,7.0,88.0,2025-10-17,1,False,3045.0,True,3160.0,2025-10-17 15:00:00,12056088.0,47.368421052631575,361,3.776683087027921,3.776683087027921,-0.15797788309637184,60.03948952065571,False,False,True,64.0,3160.0,380.9723808,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9038461538461539,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9326923076923077,0.9134615384615384,92.201923,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-17,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,4115,4875,4110,4605,74630906,4175.0,10.299401197604796,3436.7532213,3.0236856994863817,3.82532472996222,0.35294117647058826,0.006535947712418301,18.613138686131386,1.0,12.0,2025-10-20,1,False,4605.0,True,5980.0,2025-10-20 15:00:00,80967095.0,50.0,359,29.85884907709011,29.85884907709011,22.666666666666657,108.49003360618454,False,False,False,54.0,5980.0,4841.832281,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,1.0,0.94,1.0,0.92,0.86,96.04,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-17,215100,로보로보,KOSDAQ,기타 전기장비 제조업,교육용로봇,COMMON,6940,8380,6930,7420,16828771,7100.0,4.507042253521121,1248.6948082,2.952154932265638,3.250137667858301,0.6620689655172414,0.006896551724137931,20.923520923520925,6.0,32.0,2025-10-20,1,False,7420.0,True,9560.0,2025-10-20 15:00:00,32788263.0,64.0,358,28.840970350404316,28.840970350404316,14.08114558472553,194.83456635068598,False,False,False,48.0,9560.0,3134.5579428,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.98,0.98,1.0,0.98,0.92,0.86,96.02,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-16,125490,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",COMMON,11300,12050,10810,11530,39369879,10940.0,5.393053016453386,4539.3470487,1.9238496481713103,2.6298839943328347,0.41935483870967744,0.3951612903225806,11.47086031452359,3.0,6.0,2025-10-20,2,False,11400.0,True,12840.0,2025-10-20 15:00:00,38902233.0,27.906976744186053,360,12.631578947368416,11.361665221162177,6.556016597510372,98.81217313367917,False,False,False,52.75,12840.0,4995.0467172,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9,0.9,0.92,0.92,0.77,0.86,88.23,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-20,047770,코데즈컴바인,KOSDAQ,봉제의복 제조업,패션의류,COMMON,2900,3230,2820,3045,23729186,2650.0,14.905660377358497,722.5537137,4.471646185413154,5.7010494701673915,0.45121951219512196,0.1951219512195122,14.539007092198581,7.0,64.0,2025-10-21,1,False,3045.0,True,3525.0,2025-10-21 15:00:00,54633228.0,50.0,359,15.763546798029559,15.763546798029559,9.133126934984514,230.23641856067042,False,False,False,33.0,3525.0,1925.821287,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,0.9791666666666666,1.0,0.9791666666666666,0.90625,0.8645833333333334,96.28125,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2025-10-16,054540,삼영엠텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",COMMON,13480,16540,13120,14670,12460848,13030.0,12.5863392171911,1828.0064016,7.40740775967677,8.270403425809487,0.5467836257309941,0.10526315789473684,26.067073170731707,14.0,25.0,2025-10-21,3,False,14700.0,True,17920.0,2025-10-21 15:00:00,21328104.0,36.29032258064516,358,21.904761904761916,22.15405589638719,8.343409915356714,171.16093543553376,False,False,False,39.5,17920.0,3821.9962368,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9583333333333334,1.0,0.9583333333333334,1.0,0.6458333333333334,0.8645833333333334,91.395833,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2025-10-20,033340,좋은사람들,KOSDAQ,봉제의복 제조업,패션내의,COMMON,2180,2355,2105,2265,20535907,2020.0,12.128712871287139,465.13829355,3.3993034193884677,3.5248179470500163,0.36,0.3,11.87648456057007,9.0,92.0,2025-10-21,1,False,2265.0,True,2415.0,2025-10-21 15:00:00,36879421.0,60.0,360,6.62251655629138,6.62251655629138,2.547770700636942,179.5850604504588,False,False,True,33.0,2415.0,890.63801715,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.875,0.875,0.9791666666666666,0.9166666666666666,0.90625,0.8645833333333334,90.34375,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2025-10-20,010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",COMMON,2360,2735,2350,2535,14823542,2250.0,12.666666666666671,375.7767897,2.469258744401103,2.596650795877808,0.5194805194805194,0.025974025974025976,16.382978723404253,13.0,119.0,2025-10-22,2,False,2355.0,True,3060.0,2025-10-22 15:00:00,27012728.0,50.0,348,29.93630573248407,20.710059171597628,11.882998171846438,182.22856588526548,False,False,False,24.75,3060.0,826.5894768,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9795918367346939,0.9795918367346939,1.0,1.0,0.6836734693877551,0.826530612244898,92.357143,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
