signal_date,stock_code,stock_name,entry_1500_price,entry_price_1500,d0_date,trading_day_age,d0_trading_value_proxy_eok,signal_vs_d0_high_pct,signal_vs_d0_close_pct,signal_volume_retention_vs_d0,signal_day_pct_change_1500,rsi14_signal_1500,daily3_active_score,stock_name_eodsrc,eod_rank,eod_model_key,eod_model_label,entry_1500_price_eodsrc,entry_price_1500_eodsrc,d0_date_eodsrc,trading_day_age_eodsrc,d0_trading_value_proxy_eok_eodsrc,signal_vs_d0_high_pct_eodsrc,signal_vs_d0_close_pct_eodsrc,signal_volume_retention_vs_d0_eodsrc,signal_day_pct_change_1500_eodsrc,rsi14_signal_1500_eodsrc,daily3_active_score_eodsrc,stock_name_v2src,v2_rank,v2_model_key,v2_model_label,entry_1500_price_v2src,entry_price_1500_v2src,d0_date_v2src,trading_day_age_v2src,d0_trading_value_proxy_eok_v2src,signal_vs_d0_high_pct_v2src,signal_vs_d0_close_pct_v2src,signal_volume_retention_vs_d0_v2src,signal_day_pct_change_1500_v2src,rsi14_signal_1500_v2src,daily3_active_score_v2src,v2_score_total_100,stock_name_humansrc,human_rank,human_model_key,human_model_label,entry_1500_price_humansrc,entry_price_1500_humansrc,d0_date_humansrc,trading_day_age_humansrc,d0_trading_value_proxy_eok_humansrc,signal_vs_d0_high_pct_humansrc,signal_vs_d0_close_pct_humansrc,signal_volume_retention_vs_d0_humansrc,signal_day_pct_change_1500_humansrc,rsi14_signal_1500_humansrc,daily3_active_score_humansrc,human_score,candidate_weak_flag_count,candidate_weak,in_eod_active_top3,in_v2_hybrid_top3,in_human_proxy_top3,candidate_pool_source_count,consensus_score,rank_score,path_score,risk_control_score,liquidity_score,manual_proxy_score,market_condition_score,v3_variant,variant_bonus,total_score,v3_rank,selected_top3
2025-04-25,001790,대한제당,3870.0,3870.0,2025-04-24,1,830.151168,-4.326328800988877,0.5194805194805197,137.39759937313008,0.5194805194805197,33.33333333333333,60.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,대한제당,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3870.0,3870.0,2025-04-24,1.0,830.151168,-4.326328800988877,0.5194805194805197,137.39759937313008,0.5194805194805197,33.33333333333333,60.0,90.074324,0.0,False,False,False,True,1,20.0,8.0,84.0,85.0,55.0,90.074324,50.0,V3_D_V2_CONFIRM,0.0,47.29849,5,False
2025-04-25,038110,에코플라스틱,3320.0,3320.0,2025-04-22,3,785.8216212,4.0752351097178785,7.792207792207795,178.56271980112325,11.409395973154357,50.0,47.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,에코플라스틱,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3320.0,3320.0,2025-04-22,3.0,785.8216212,4.0752351097178785,7.792207792207795,178.56271980112325,11.409395973154357,50.0,47.5,92.952703,0.0,False,False,False,True,1,20.0,12.0,84.0,80.0,55.0,92.952703,50.0,V3_D_V2_CONFIRM,0.0,47.056041,6,False
2025-04-25,382150,온코크로스,13460.0,13460.0,2025-04-18,5,3229.1150747,-17.92682926829269,-13.662604233483,3.5714697814141667,0.07434944237918462,72.41379310344828,38.0,온코크로스,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,13460.0,13460.0,2025-04-18,5.0,3229.1150747,-17.92682926829269,-13.662604233483,3.5714697814141667,0.07434944237918462,72.41379310344828,38.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,3.0,45.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,28.588235,7,False
2025-04-25,065500,오리엔트정공,11350.0,11350.0,2025-04-18,5,3231.5169888,-22.99864314789688,-12.9601226993865,12.10182308047286,-1.475694444444442,51.515151515151516,48.0,오리엔트정공,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,11350.0,11350.0,2025-04-18,5.0,3231.5169888,-22.99864314789688,-12.9601226993865,12.10182308047286,-1.475694444444442,51.515151515151516,48.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,0.0,27.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,25.647059,8,False
2025-04-28,456010,아이씨티케이,16650.0,16650.0,2025-04-14,10,2144.4436773,-2.8588098016336105,0.7259528130671544,68.3349262520638,9.683794466403173,53.65853658536585,82.75,,9999.0,,,,,,,,,,,,,,아이씨티케이,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,16650.0,16650.0,2025-04-14,10.0,2144.4436773,-2.8588098016336105,0.7259528130671544,68.3349262520638,9.683794466403173,53.65853658536585,82.75,88.459999,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,87.61499975,60.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,64.425294,1,True
2025-04-28,267320,나인테크,3770.0,3770.0,2025-04-25,1,488.0629873,0.26595744680850686,2.7247956403269713,69.53115559476066,2.7247956403269713,33.33333333333333,70.0,,9999.0,,,,,,,,,,,,,,나인테크,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3770.0,3770.0,2025-04-25,1.0,488.0629873,0.26595744680850686,2.7247956403269713,69.53115559476066,2.7247956403269713,33.33333333333333,70.0,73.626753,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,83.90668825,85.0,55.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,61.341963,2,True
2025-04-28,009830,한화솔루션,29750.0,29750.0,2025-04-25,1,3222.015038,-3.565640194489461,-0.1677852348993314,29.141692789330797,-0.1677852348993314,25.000000000000014,69.0,,9999.0,,,,,,,,,,,,,,한화솔루션,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,29750.0,29750.0,2025-04-25,1.0,3222.015038,-3.565640194489461,-0.1677852348993314,29.141692789330797,-0.1677852348993314,25.000000000000014,69.0,79.917018,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,10.0,73.4792545,85.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,61.291677,3,True
2025-04-28,010140,삼성중공업,15110.0,15110.0,2025-04-25,1,2078.0830464,1.4093959731543704,2.6494565217391353,169.41904082702976,2.6494565217391353,45.65217391304348,59.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,삼성중공업,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,15110.0,15110.0,2025-04-25,1.0,2078.0830464,1.4093959731543704,2.6494565217391353,169.41904082702976,2.6494565217391353,45.65217391304348,59.0,93.643836,0.0,False,False,False,True,1,20.0,12.0,90.0,85.0,65.0,93.643836,50.0,V3_D_V2_CONFIRM,0.0,49.273167,4,False
2025-04-28,005930,삼성전자,55500.0,55500.0,2025-04-23,3,6209.821444,-1.0695187165775444,-0.35906642728904536,66.44925700701033,-0.35906642728904536,40.0,94.5,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,55500.0,55500.0,2025-04-23,3.0,6209.821444,-1.0695187165775444,-0.35906642728904536,66.44925700701033,-0.35906642728904536,40.0,94.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,15.0,84.0,80.0,75.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,46.058824,5,False
2025-04-28,037560,LG헬로비전,2965.0,2965.0,2025-04-23,3,516.4591696,0.679117147707986,22.5206611570248,119.28408913276462,22.01646090534979,45.83333333333333,61.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,LG헬로비전,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2965.0,2965.0,2025-04-23,3.0,516.4591696,0.679117147707986,22.5206611570248,119.28408913276462,22.01646090534979,45.83333333333333,61.5,92.972603,0.0,False,False,False,True,1,20.0,8.0,71.0,80.0,55.0,92.972603,50.0,V3_D_V2_CONFIRM,0.0,45.057212,6,False
2025-04-28,462860,더즌,3850.0,3850.0,2025-04-23,3,502.60504,-2.5316455696202556,10.000000000000009,182.81488681450548,25.203252032520318,68.80733944954129,38.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,더즌,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3850.0,3850.0,2025-04-23,3.0,502.60504,-2.5316455696202556,10.000000000000009,182.81488681450548,25.203252032520318,68.80733944954129,38.5,91.726027,0.0,False,False,False,True,1,20.0,4.0,65.0,80.0,55.0,91.726027,50.0,V3_D_V2_CONFIRM,0.0,43.807413,7,False
2025-04-28,065500,오리엔트정공,10020.0,10020.0,2025-04-18,6,3231.5169888,-32.021709633649934,-23.159509202453986,21.29257982504096,-12.793733681462138,50.588235294117645,47.75,오리엔트정공,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,10020.0,10020.0,2025-04-18,6.0,3231.5169888,-32.021709633649934,-23.159509202453986,21.29257982504096,-12.793733681462138,50.588235294117645,47.75,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,5.0,42.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,28.882353,8,False
2025-04-28,382150,온코크로스,12550.0,12550.0,2025-04-18,6,3229.1150747,-23.47560975609756,-19.499679281590765,3.5197721131248105,-6.968124536693843,59.25925925925926,43.75,온코크로스,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,12550.0,12550.0,2025-04-18,6.0,3229.1150747,-23.47560975609756,-19.499679281590765,3.5197721131248105,-6.968124536693843,59.25925925925926,43.75,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,0.0,27.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,25.058824,9,False
2025-04-29,009830,한화솔루션,30750.0,30750.0,2025-04-25,2,3222.015038,-0.32414910858995505,3.187919463087252,39.8166189440361,2.1594684385382035,45.45454545454546,70.75,,9999.0,,,,,,,,,,,,,,한화솔루션,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,30750.0,30750.0,2025-04-25,2.0,3222.015038,-0.32414910858995505,3.187919463087252,39.8166189440361,2.1594684385382035,45.45454545454546,70.75,74.415358,한화솔루션,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,30750.0,30750.0,2025-04-25,2.0,3222.015038,-0.32414910858995505,3.187919463087252,39.8166189440361,2.1594684385382035,45.45454545454546,70.75,88.276316,0.0,False,False,True,True,2,45.0,18.0,84.10383949999999,85.0,65.0,88.276316,50.0,V3_D_V2_CONFIRM,15.0,72.793176,1,True
2025-04-29,267320,나인테크,3700.0,3700.0,2025-04-25,2,488.0629873,-1.5957446808510634,0.8174386920980936,30.00962724304499,-2.37467018469657,18.75,77.75,,9999.0,,,,,,,,,,,,,,나인테크,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3700.0,3700.0,2025-04-25,2.0,488.0629873,-1.5957446808510634,0.8174386920980936,30.00962724304499,-2.37467018469657,18.75,77.75,79.009225,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,67.25230625,85.0,55.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,65.853213,2,True
2025-04-29,430690,한싹,6790.0,6790.0,2025-04-28,1,979.0902212,-1.4513788098693747,-1.4513788098693747,80.67719573706637,-1.4513788098693747,43.47826086956522,81.0,,9999.0,,,,,,,,,,,,,,한싹,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,6790.0,6790.0,2025-04-28,1.0,979.0902212,-1.4513788098693747,-1.4513788098693747,80.67719573706637,-1.4513788098693747,43.47826086956522,81.0,73.217555,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,89.80438875,85.0,55.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,62.03581,3,True
2025-04-29,289010,아이스크림에듀,5960.0,5960.0,2025-04-28,1,704.0282238,0.33670033670034627,0.33670033670034627,89.25085344000381,0.33670033670034627,46.666666666666664,76.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,아이스크림에듀,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,5960.0,5960.0,2025-04-28,1.0,704.0282238,0.33670033670034627,0.33670033670034627,89.25085344000381,0.33670033670034627,46.666666666666664,76.0,88.078947,0.0,False,False,False,True,1,20.0,4.0,90.0,85.0,55.0,88.078947,50.0,V3_D_V2_CONFIRM,0.0,47.416409,4,False
2025-04-29,005930,삼성전자,55950.0,55950.0,2025-04-23,4,6209.821444,-0.2673796791443861,0.4488330341113178,74.14869834057663,0.26881720430107503,53.846153846153854,94.25,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,55950.0,55950.0,2025-04-23,4.0,6209.821444,-0.2673796791443861,0.4488330341113178,74.14869834057663,0.26881720430107503,53.846153846153854,94.25,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,15.0,90.0,80.0,75.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,46.764706,5,False
2025-04-29,462860,더즌,4890.0,4890.0,2025-04-28,1,1215.307415,22.403003754693373,26.193548387096776,154.90754452444446,26.193548387096776,75.72815533980582,49.0,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,더즌,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,4890.0,4890.0,2025-04-28,1.0,1215.307415,22.403003754693373,26.193548387096776,154.90754452444446,26.193548387096776,75.72815533980582,49.0,97.868421,0.0,False,False,False,True,1,20.0,12.0,56.0,85.0,65.0,97.868421,50.0,V3_D_V2_CONFIRM,0.0,45.521672,6,False
2025-04-29,010140,삼성중공업,14950.0,14950.0,2025-04-28,1,3766.365447,-4.8982188295165425,-1.320132013201325,31.445890585136304,-1.320132013201325,53.33333333333333,81.0,삼성중공업,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,14950.0,14950.0,2025-04-28,1.0,3766.365447,-4.8982188295165425,-1.320132013201325,31.445890585136304,-1.320132013201325,53.33333333333333,81.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,72.0,85.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,44.352941,7,False
2025-04-29,065500,오리엔트정공,9610.0,9610.0,2025-04-18,7,3231.5169888,-34.803256445047495,-26.30368098159509,13.255123605556582,-3.996003996003994,42.857142857142854,47.5,오리엔트정공,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,9610.0,9610.0,2025-04-18,7.0,3231.5169888,-34.803256445047495,-26.30368098159509,13.255123605556582,-3.996003996003994,42.857142857142854,47.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,0.0,27.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,25.058824,8,False
2025-04-30,267320,나인테크,3730.0,3730.0,2025-04-25,3,488.0629873,-0.7978723404255317,1.6348773841961872,30.3094155158854,0.8108108108108025,55.95238095238095,87.5,,9999.0,,,,,,,,,,,,,,나인테크,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,3730.0,3730.0,2025-04-25,3.0,488.0629873,-0.7978723404255317,1.6348773841961872,30.3094155158854,0.8108108108108025,55.95238095238095,87.5,76.317989,나인테크,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3730.0,3730.0,2025-04-25,3.0,488.0629873,-0.7978723404255317,1.6348773841961872,30.3094155158854,0.8108108108108025,55.95238095238095,87.5,88.856164,0.0,False,False,True,True,2,45.0,18.0,84.57949725,80.0,55.0,88.856164,50.0,V3_D_V2_CONFIRM,15.0,71.412656,1,True
2025-04-30,009830,한화솔루션,29650.0,29650.0,2025-04-25,3,3222.015038,-3.889789303079416,-0.5033557046979831,23.43567609382461,-3.7337662337662336,37.5,74.5,,9999.0,,,,,,,,,,,,,,한화솔루션,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,29650.0,29650.0,2025-04-25,3.0,3222.015038,-3.889789303079416,-0.5033557046979831,23.43567609382461,-3.7337662337662336,37.5,74.5,77.897517,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,70.97437925,80.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,65.996986,2,True
2025-04-30,389140,포바이포,18601.0,18601.0,2025-04-17,9,2064.26609472,16.723142570281134,16.723142570281134,21.686656022935,0.8785725907044961,68.61499364675984,51.0,,9999.0,,,,,,,,,,,,,,포바이포,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,18601.0,18601.0,2025-04-17,9.0,2064.26609472,16.723142570281134,16.723142570281134,21.686656022935,0.8785725907044961,68.61499364675984,51.0,70.121714,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,65.0304285,60.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,55.297697,3,True
2025-04-30,446540,메가터치,4335.0,4335.0,2025-04-25,3,745.75676695,-8.92857142857143,-1.812004530011324,146.1500158097895,2.9691211401425166,23.25581395348837,39.5,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,메가터치,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,4335.0,4335.0,2025-04-25,3.0,745.75676695,-8.92857142857143,-1.812004530011324,146.1500158097895,2.9691211401425166,23.25581395348837,39.5,89.184932,0.0,False,False,False,True,1,20.0,12.0,78.0,80.0,55.0,89.184932,50.0,V3_D_V2_CONFIRM,0.0,46.128525,4,False
2025-04-30,005930,삼성전자,55450.0,55450.0,2025-04-23,5,6209.821444,-1.158645276292336,-0.4488330341113067,79.30039685372957,-0.6272401433691788,44.44444444444444,94.0,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,55450.0,55450.0,2025-04-23,5.0,6209.821444,-1.158645276292336,-0.4488330341113067,79.30039685372957,-0.6272401433691788,44.44444444444444,94.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,15.0,90.0,72.0,75.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,45.352941,5,False
2025-04-30,033230,인성정보,2215.0,2215.0,2025-04-24,4,443.50213,-11.928429423459242,-0.44943820224718767,60.5909491347877,2.78422273781902,42.857142857142854,64.25,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,인성정보,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2215.0,2215.0,2025-04-24,4.0,443.50213,-11.928429423459242,-0.44943820224718767,60.5909491347877,2.78422273781902,42.857142857142854,64.25,87.047945,0.0,False,False,False,True,1,20.0,4.0,66.0,80.0,55.0,87.047945,50.0,V3_D_V2_CONFIRM,0.0,43.649879,6,False
2025-04-30,010140,삼성중공업,14580.0,14580.0,2025-04-28,2,3766.365447,-7.25190839694656,-3.7623762376237657,27.355256519801014,-2.605210420841686,77.77777777777777,64.75,삼성중공업,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,14580.0,14580.0,2025-04-28,2.0,3766.365447,-7.25190839694656,-3.7623762376237657,27.355256519801014,-2.605210420841686,77.77777777777777,64.75,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,66.0,85.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,43.647059,7,False
2025-04-30,065500,오리엔트정공,11970.0,11970.0,2025-04-18,8,3231.5169888,-18.79240162822252,-8.20552147239264,102.7880434703658,25.47169811320755,87.6923076923077,47.25,오리엔트정공,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,11970.0,11970.0,2025-04-18,8.0,3231.5169888,-18.79240162822252,-8.20552147239264,102.7880434703658,25.47169811320755,87.6923076923077,47.25,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,33.0,60.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,34.764706,8,False
2025-05-02,161000,애경케미칼,11340.0,11340.0,2025-04-30,1,1331.1510588,-3.73514431239389,-0.7874015748031482,15.884703535496298,-0.7874015748031482,59.09090909090909,75.0,,9999.0,,,,,,,,,,,,,,애경케미칼,1.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,11340.0,11340.0,2025-04-30,1.0,1331.1510588,-3.73514431239389,-0.7874015748031482,15.884703535496298,-0.7874015748031482,59.09090909090909,75.0,79.32469,,,,,,,,,,,,,,,,,,,False,True,False,1,40.0,15.0,70.33117250000001,70.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,64.156609,1,True
2025-05-02,009830,한화솔루션,30450.0,30450.0,2025-04-25,4,3222.015038,-1.296596434359809,2.181208053691286,17.127622667538898,1.8394648829431537,87.5,64.25,,9999.0,,,,,,,,,,,,,,한화솔루션,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,30450.0,30450.0,2025-04-25,4.0,3222.015038,-1.296596434359809,2.181208053691286,17.127622667538898,1.8394648829431537,87.5,64.25,77.695439,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,5.0,57.92385975,65.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,55.343984,2,True
2025-05-02,006220,제주은행,10900.0,10900.0,2025-04-18,9,1251.268368,-2.7653880463871516,-1.8018018018018056,4.798323168351684,-2.67857142857143,58.33333333333333,65.0,,9999.0,,,,,,,,,,,,,,제주은행,2.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,10900.0,10900.0,2025-04-18,9.0,1251.268368,-2.7653880463871516,-1.8018018018018056,4.798323168351684,-2.67857142857143,58.33333333333333,65.0,78.24155,,,,,,,,,,,,,,,,,,,False,True,False,1,25.0,10.0,54.060387500000004,45.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,15.0,51.948281,3,True
2025-05-02,289010,아이스크림에듀,6210.0,6210.0,2025-04-29,2,706.7958354,-6.756756756756754,0.6482982171799101,107.17724153981341,22.003929273084477,57.8125,87.75,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,아이스크림에듀,2.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,6210.0,6210.0,2025-04-29,2.0,706.7958354,-6.756756756756754,0.6482982171799101,107.17724153981341,22.003929273084477,57.8125,87.75,90.467105,0.0,False,False,False,True,1,20.0,8.0,79.0,85.0,55.0,90.467105,50.0,V3_D_V2_CONFIRM,0.0,46.733359,4,False
2025-05-02,011690,와이투솔루션,3350.0,3350.0,2025-04-29,2,579.1720488,5.0156739811912265,17.957746478873247,94.00315259136518,22.935779816513758,39.62264150943396,46.75,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,와이투솔루션,1.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3350.0,3350.0,2025-04-29,2.0,579.1720488,5.0156739811912265,17.957746478873247,94.00315259136518,22.935779816513758,39.62264150943396,46.75,94.164474,0.0,False,False,False,True,1,20.0,12.0,67.0,85.0,55.0,94.164474,50.0,V3_D_V2_CONFIRM,0.0,46.009675,5,False
2025-05-02,267320,나인테크,3935.0,3935.0,2025-04-25,4,488.0629873,4.654255319148937,7.220708446866486,46.64728234350993,4.100529100529093,41.17647058823529,61.25,,9999.0,,,,,,,,,,,,,,,9999.0,,,,,,,,,,,,,,,나인테크,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3935.0,3935.0,2025-04-25,4.0,488.0629873,4.654255319148937,7.220708446866486,46.64728234350993,4.100529100529093,41.17647058823529,61.25,88.013158,0.0,False,False,False,True,1,20.0,4.0,84.0,80.0,55.0,88.013158,50.0,V3_D_V2_CONFIRM,0.0,45.824303,6,False
2025-05-02,005930,삼성전자,54200.0,54200.0,2025-04-23,6,6209.821444,-3.3868092691622054,-2.6929982046678624,169.26132679959227,-2.3423423423423406,35.71428571428571,65.75,삼성전자,1.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,54200.0,54200.0,2025-04-23,6.0,6209.821444,-3.3868092691622054,-2.6929982046678624,169.26132679959227,-2.3423423423423406,35.71428571428571,65.75,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,15.0,84.0,72.0,75.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,44.647059,7,False
2025-05-02,081180,쎄크,16220.0,16220.0,2025-04-30,1,4271.6964829,-14.541622760800843,-0.5518087063151489,27.534141084422505,-0.5518087063151489,40.17857142857142,67.0,쎄크,2.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,16220.0,16220.0,2025-04-30,1.0,4271.6964829,-14.541622760800843,-0.5518087063151489,27.534141084422505,-0.5518087063151489,40.17857142857142,67.0,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,10.0,60.0,85.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,42.941176,8,False
2025-05-02,010140,삼성중공업,14590.0,14590.0,2025-04-28,3,3766.365447,-7.188295165394399,-3.6963696369636923,12.253608113562327,0.13726835964309458,28.57142857142857,64.5,삼성중공업,3.0,EOD_ACTIVE_WATCH_LATEST_TOP3,EOD Active Watch Top3,14590.0,14590.0,2025-04-28,3.0,3766.365447,-7.188295165394399,-3.6963696369636923,12.253608113562327,0.13726835964309458,28.57142857142857,64.5,,9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1,20.0,5.0,51.0,65.0,65.0,50.0,50.0,V3_D_V2_CONFIRM,0.0,37.764706,9,False
2025-05-07,226590,엠디바이스,13480.0,13480.0,2025-05-02,1,1569.253275,1.5060240963855387,6.141732283464574,72.88101437927538,6.141732283464574,54.285714285714285,59.0,,9999.0,,,,,,,,,,,,,,엠디바이스,3.0,V2_HYBRID_ALIGNED_D0_ACTIVE_TOP3,V2 Hybrid aligned D0 Active Top3,13480.0,13480.0,2025-05-02,1.0,1569.253275,1.5060240963855387,6.141732283464574,72.88101437927538,6.141732283464574,54.285714285714285,59.0,73.876395,엠디바이스,3.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,13480.0,13480.0,2025-05-02,1.0,1569.253275,1.5060240963855387,6.141732283464574,72.88101437927538,6.141732283464574,54.285714285714285,59.0,92.993243,0.0,False,False,True,True,2,45.0,9.0,95.96909875,85.0,65.0,92.993243,50.0,V3_D_V2_CONFIRM,15.0,73.407732,1,True
