replay_order,signal_date,rank,stock_code,stock_name,d0_date,trading_day_age,entry_1500_price,entry_1500_dt,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,rsi14_signal_1500,risk_count,badges,paper_watch_status,d1_label,h5_label,retro_success_tags,retro_fail_tags,retro_tags,hide_outcome_default,d1_reveal_available,h5_reveal_available,chart_status,minute_entry_available,d1_data_available,h5_data_available,minute_missing_reason,date_mapping_error,expected_dplus_dates,signal_minute_rows_to_1500,dplus_minute_day_count,selection_reason_text,model_id,source_layer,watch_days
624,2026-02-05,3,006800,미래에셋증권,2026-02-03,2,49437.0,2026-02-05 15:00:00,-3.026677128285604,-0.5991756308434737,-2.26365110118224,22.423699185627726,44.142011834319526,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-06|2026-02-09|2026-02-10|2026-02-11|2026-02-12,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 5 / 감시 D+2 / D0 고가 근처 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
625,2026-02-06,1,034020,두산에너빌리티,2026-02-04,2,88800.0,2026-02-06 15:00:00,-1.9867549668874163,-7.979274611398967,-8.169596690796277,43.95706134051666,77.77777777777777,1,15시 balanced · RSI 과열,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE,RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2026-02-09|2026-02-10|2026-02-11|2026-02-12|2026-02-13,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
626,2026-02-06,2,009830,한화솔루션,2026-02-04,2,42200.0,2026-02-06 15:00:00,15.934065934065945,15.775034293552803,15.775034293552803,163.5564860929032,66.66666666666666,0,기본 거래대금 Top3,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-09|2026-02-10|2026-02-11|2026-02-12|2026-02-13,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
627,2026-02-06,3,006800,미래에셋증권,2026-02-03,3,47594.0,2026-02-06 15:00:00,-3.630510053252878,-4.304815522268024,-5.907239729548063,38.28873202699653,64.23462088698139,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-09|2026-02-10|2026-02-11|2026-02-12|2026-02-13,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 5 / 감시 D+3 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
628,2026-02-09,1,009830,한화솔루션,2026-02-06,1,47850.0,2026-02-09 15:00:00,13.928571428571423,13.928571428571423,5.396475770925102,65.65932568152184,53.70370370370371,0,RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-10|2026-02-11|2026-02-12|2026-02-13|2026-02-19,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
629,2026-02-09,2,034020,두산에너빌리티,2026-02-04,3,95400.0,2026-02-09 15:00:00,7.191011235955047,-1.1398963730569922,-1.3443640124095158,75.6843979711811,57.14285714285714,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-10|2026-02-11|2026-02-12|2026-02-13|2026-02-19,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
630,2026-02-09,3,038500,삼표시멘트,2026-02-06,1,17060.0,2026-02-09 15:00:00,-13.180661577608143,-13.180661577608143,-27.40425531914894,39.53078691792055,44.444444444444436,3,D0고가 -20%↓ · D0종가 -10%↓ · 신호일 약세 · RSI 중립,h5_done,D1_FAST_FAIL,H5_MIXED,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-10|2026-02-11|2026-02-12|2026-02-13|2026-02-19,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
631,2026-02-10,1,009830,한화솔루션,2026-02-09,1,46800.0,2026-02-10 15:00:00,-1.8867924528301883,-1.8867924528301883,-5.740181268882171,35.612820725342154,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-11|2026-02-12|2026-02-13|2026-02-19|2026-02-20,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
632,2026-02-10,2,034020,두산에너빌리티,2026-02-04,4,94900.0,2026-02-10 15:00:00,-0.524109014675056,-1.6580310880829008,-1.8614270941054833,29.129897550489257,44.44444444444444,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-11|2026-02-12|2026-02-13|2026-02-19|2026-02-20,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
633,2026-02-10,3,038500,삼표시멘트,2026-02-06,2,15670.0,2026-02-10 15:00:00,-7.058125741399768,-20.254452926208653,-33.319148936170215,42.063771945864225,65.0,3,D0고가 -20%↓ · D0종가 -10%↓ · 신호일 약세 · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-11|2026-02-12|2026-02-13|2026-02-19|2026-02-20,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
634,2026-02-11,1,009830,한화솔루션,2026-02-09,2,48250.0,2026-02-11 15:00:00,3.5407725321888517,1.1530398322851187,-2.8197381671701938,37.91198123369875,20.0,0,RSI 과매도,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-12|2026-02-13|2026-02-19|2026-02-20|2026-02-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
635,2026-02-11,2,034020,두산에너빌리티,2026-02-04,5,95500.0,2026-02-11 15:00:00,1.4877789585547196,-1.0362694300518172,-1.2409513960703222,44.7206655278111,46.15384615384615,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-12|2026-02-13|2026-02-19|2026-02-20|2026-02-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
636,2026-02-11,3,038500,삼표시멘트,2026-02-06,3,15330.0,2026-02-11 15:00:00,-4.900744416873448,-21.98473282442748,-34.765957446808514,26.49423964015148,38.46153846153846,2,D0고가 -20%↓ · D0종가 -10%↓ · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE,True,True,True,OK,True,True,True,OK,False,2026-02-12|2026-02-13|2026-02-19|2026-02-20|2026-02-23,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+3 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
637,2026-02-12,1,034020,두산에너빌리티,2026-02-04,6,93500.0,2026-02-12 15:00:00,-2.0942408376963373,-3.1088082901554404,-3.3092037228541926,41.26705637174074,40.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-13|2026-02-19|2026-02-20|2026-02-23|2026-02-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+6 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
638,2026-02-12,2,038500,삼표시멘트,2026-02-06,4,14050.0,2026-02-12 15:00:00,-6.582446808510634,-28.498727735368956,-40.212765957446805,15.900431538768867,36.111111111111114,2,D0고가 -20%↓ · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,True,True,True,OK,True,True,True,OK,False,2026-02-13|2026-02-19|2026-02-20|2026-02-23|2026-02-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
639,2026-02-12,3,080220,제주반도체,2026-01-30,9,44800.0,2026-02-12 15:00:00,-1.6465422612513714,3.4642032332563577,0.561167227833903,32.17184709394594,46.15384615384615,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,OLD_D0_RISK,D0_VALUE_STRONG|OLD_D0_RISK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-13|2026-02-19|2026-02-20|2026-02-23|2026-02-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 8 / 감시 D+9 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
640,2026-02-13,1,032820,우리기술,2026-02-12,1,12450.0,2026-02-13 15:00:00,-8.590308370044053,-8.590308370044053,-13.3008356545961,30.68200160185728,47.22222222222223,1,신호일 약세 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL,SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|SIGNAL_DAY_WEAK|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-19|2026-02-20|2026-02-23|2026-02-24|2026-02-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
641,2026-02-13,2,034020,두산에너빌리티,2026-02-04,7,96900.0,2026-02-13 15:00:00,1.4659685863874339,0.4145077720207224,0.20682523267838704,133.29281898788778,47.05882352941176,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-19|2026-02-20|2026-02-23|2026-02-24|2026-02-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+7 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
642,2026-02-13,3,038500,삼표시멘트,2026-02-06,5,14190.0,2026-02-13 15:00:00,1.6475644699140313,-27.786259541984737,-39.61702127659574,25.488512745132375,62.50000000000001,2,D0고가 -20%↓ · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-19|2026-02-20|2026-02-23|2026-02-24|2026-02-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
643,2026-02-19,1,034020,두산에너빌리티,2026-02-13,1,98700.0,2026-02-19 15:00:00,2.0682523267838704,2.0682523267838704,-1.2012012012011963,26.344277889586277,33.33333333333333,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-20|2026-02-23|2026-02-24|2026-02-25|2026-02-26,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
644,2026-02-19,2,032820,우리기술,2026-02-12,2,12950.0,2026-02-19 15:00:00,4.943273905996759,-4.919236417033779,-9.81894150417827,13.515118673149761,55.55555555555556,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-20|2026-02-23|2026-02-24|2026-02-25|2026-02-26,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
645,2026-02-19,3,006800,미래에셋증권,2026-02-13,1,70595.0,2026-02-19 15:00:00,15.097415831091542,15.097415831091542,9.752495258232031,40.66318749832197,57.081545064377686,0,RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-20|2026-02-23|2026-02-24|2026-02-25|2026-02-26,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
646,2026-02-20,1,034020,두산에너빌리티,2026-02-13,2,104000.0,2026-02-20 15:00:00,5.691056910569103,7.549120992761127,4.1041041041041115,66.50520538103483,50.0,0,RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-23|2026-02-24|2026-02-25|2026-02-26|2026-02-27,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
647,2026-02-20,2,006800,미래에셋증권,2026-02-13,2,70894.0,2026-02-20 15:00:00,0.9929199253529308,15.584902584168914,10.217343988060069,29.592385752775403,62.48431618569636,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-23|2026-02-24|2026-02-25|2026-02-26|2026-02-27,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
648,2026-02-20,3,009830,한화솔루션,2026-02-19,1,53000.0,2026-02-20 15:00:00,-9.401709401709402,-9.401709401709402,-10.623946037099497,39.483247390205264,60.0,1,신호일 약세 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL,SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|SIGNAL_DAY_WEAK|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-23|2026-02-24|2026-02-25|2026-02-26|2026-02-27,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
649,2026-02-23,1,034020,두산에너빌리티,2026-02-13,3,101800.0,2026-02-23 15:00:00,-1.6425120772946888,5.2740434332988695,1.9019019019018923,30.049347897667072,61.53846153846154,0,RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-24|2026-02-25|2026-02-26|2026-02-27|2026-03-03,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
650,2026-02-23,2,006800,미래에셋증권,2026-02-13,3,67807.0,2026-02-23 15:00:00,-3.949288193214817,10.55188717697888,5.418052921240002,23.698912420581205,69.97991967871486,0,15시 balanced,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-24|2026-02-25|2026-02-26|2026-02-27|2026-03-03,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+3 / D0 고가 근처 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
651,2026-02-23,3,009830,한화솔루션,2026-02-19,2,51000.0,2026-02-23 15:00:00,-3.7735849056603765,-12.82051282051282,-13.99662731871838,25.53941478725817,50.0,1,15시 balanced · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL,D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2026-02-24|2026-02-25|2026-02-26|2026-02-27|2026-03-03,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 대비 조정권 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
652,2026-02-24,1,034020,두산에너빌리티,2026-02-13,4,101200.0,2026-02-24 15:00:00,-0.7843137254901933,4.653567735263708,1.3013013013013053,19.863243304820593,64.28571428571428,0,RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-25|2026-02-26|2026-02-27|2026-03-03|2026-03-04,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 근처 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
653,2026-02-24,2,006800,미래에셋증권,2026-02-13,4,67309.0,2026-02-24 15:00:00,-1.024909566802934,9.739952718676115,4.643823264201985,32.154381442428274,59.12007332722273,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2026-02-25|2026-02-26|2026-02-27|2026-03-03|2026-03-04,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
