d0_date,version_key,version_label_ko,candidate_count,green_count,yellow_count,orange_count,red_count,avg_traffic_score,avg_max_up,avg_max_down,avg_d1_close,avg_lunch_1200,best_rank1_light,green_rate,red_rate
2026-01-21,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,3.6666666666666665,18.101429074020743,-0.937729153955739,1.8765837684188231,1.0365243963228097,🟢,0.6666666666666666,0.3333333333333333
2026-01-22,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,-0.6666666666666666,4.11864594788602,-4.333698876431713,-1.1455921950798365,-1.680738891741988,🔴,0.6666666666666666,0.3333333333333333
2026-01-23,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,2.333333333333333,14.683040503385046,-1.927776292009272,1.0769122814515215,1.918594576510909,🟢,0.6666666666666666,0.3333333333333333
2026-01-26,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,6.333333333333333,20.56784756287399,-1.7798495084612138,1.3319675579924823,0.9162672364967408,🟢,1.0,0.0
2026-01-27,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,1.3333333333333333,28.06299163332884,-3.9302573234519578,0.4990644664242742,-0.4473019457599074,🟢,0.6666666666666666,0.3333333333333333
2026-01-28,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,1.3333333333333333,16.48148428516043,-6.488604227860248,2.9830478180587594,0.8326106412758475,🔴,0.3333333333333333,0.6666666666666666
2026-01-29,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-3.0,10.868884762437167,-6.062790840333977,4.604222256733159,3.882643894729739,🔴,0.3333333333333333,0.6666666666666666
2026-01-30,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,0,0,3,-10.666666666666666,1.1846818192498665,-10.719100225131676,-3.933892931386004,-3.442381660054028,🔴,0.0,1.0
2026-02-02,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,5.666666666666667,11.536219889943007,-4.4086224754887775,3.722621278221464,2.8676231922771724,🟢,0.6666666666666666,0.3333333333333333
2026-02-03,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,1.6666666666666667,10.787571991197176,-8.50568588108323,3.29234250092058,3.1962819794681594,🔴,0.3333333333333333,0.6666666666666666
2026-02-04,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,0,0,3,-13.333333333333334,2.294840790108555,-11.286992362827997,-5.865047987966399,-5.539082139058178,🔴,0.0,1.0
2026-02-05,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,0,0,0,3,-6.666666666666667,4.8857986629454135,-6.202835455220733,-1.9085264273814924,-2.4987363083682914,🔴,0.0,1.0
2026-02-06,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,6.666666666666667,12.338433900246406,1.6008421475015282,4.857915386525003,5.107702003126728,🟢,1.0,0.0
2026-02-09,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,3,0,0,0,6.0,7.931257096601185,-0.7330016612575818,1.3280367451734776,-0.014970688145055,🟢,1.0,0.0
2026-02-10,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,1,0,0,2,-1.3333333333333333,7.99924990510917,-4.703712716956706,-1.1378543269789338,-1.0244093067015865,🔴,0.3333333333333333,0.6666666666666666
2026-02-11,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,2.0,9.224498531711538,-3.401805922884545,0.550218547904846,0.8602390772284826,🔴,0.6666666666666666,0.3333333333333333
2026-02-12,HYBRID_D0_RISK_FILTER,벨가드 안정후보,3,2,0,0,1,2.333333333333333,10.194560808364384,-1.9803902361396957,0.8059021097775417,2.399132717950954,🔴,0.6666666666666666,0.3333333333333333
