strategy,strategy_label_ko,candidate_lineage,candidate_source,signal_date,d0_date,code,name,market,sector,industry,source_rank,source_score,entry_price_hint,d0_close,d0_high,d0_volume,d0_trading_value,d0_pct_change,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,lower_shadow_ratio,d1_date,d0_open,d0_low,d0_ret_pct,d0_gap_pct,d0_intraday_ret_pct,d0_upper_shadow_pct,d0_lower_shadow_pct,d0_range_pct,d0_trading_value_eok,d0_value_vs_20d,d0_volume_vs_20d,d0_close_vs_ma5_pct,d0_close_vs_ma20_pct,d0_close_vs_ma60_pct,d0_60d_value_above_close_share,d0_value_bucket,d0_value_vs_20d_bucket,d0_ma20_bucket,d0_supply_overhang_bucket,d1_ret_vs_d0_close_pct,d1_low_vs_d0_close_pct,d1_high_vs_d0_close_pct,d1_rel_color,target_d1_full_above_d0_close,target_d1_close_up,regime,recent_dart_bad_news_flag,event_risk_note,d0_close_position_in_day_range,gap_overheat_flag,overheat_score,health_score,regime_score,rank_quality,source_score_norm,value_score,pullback_balance_score,close_location_score,bellguard_score,rank,pricecap_rank,pricecap_variant,complete_d5,future_days,plus1_touch,plus1_first_day,plus2_touch,plus2_first_day,plus3_touch,plus3_first_day,plus5_touch,plus5_first_day,plus10_touch,plus10_first_day,minus1_touch,minus1_first_day,minus2_touch,minus2_first_day,minus3_touch,minus3_first_day,minus5_touch,minus5_first_day,minus10_touch,minus10_first_day,plus3_first,minus3_first,pm3_same_day,max_gain_d1d5,max_loss_d1d5,d1_close_return_pct,d1_high_vs_entry_pct,d1_low_vs_entry_pct,d1_color,d5_close_return_pct,entry_price_used
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-03,2025-12-03,488900,비츠로넥스텍,KOSDAQ,"항공기,우주선 및 부품 제조업","로켓연소기 및 가스발생기, 초전도가속장치, 핵융합 플라즈마 대향장치 등 제조",6,72.2214,,11390.0,11870.0,16683144.0,190021010160.0,20.656779661016955,-4.043807919123843,1.4354899520120017,0.1975308641975308,0.0,2025-12-04,9440.0,9440.0,20.656779661016955,0.0,20.656779661016955,4.214223002633899,0.0,25.74152542372881,1900.2101016,,,15.940553745928332,,,,Q5,,,,-6.935908691834946,-8.165057067603165,5.355575065847229,O,False,False,bull,False,,0.8024691358024691,False,0.354989927605244,0.85,0.55,0.782608695652174,0.8224392291000896,0.6709286895448798,0.9203173265936536,0.8024691358024691,0.6709168561403621,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,3.0,N,N,Y,10.5356,-20.5443,-6.9359,5.3556,-8.1651,ORANGE,-20.3687,11390.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-04,2025-12-04,030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,가스캐비닛,1,91.2936,,27750.0,28550.0,20653105.0,573123663750.0,16.108786610878667,-2.8021015761821366,5.908825227491333,0.188235294117647,0.0705882352941176,2025-12-05,24600.0,24300.0,16.108786610878667,2.9288702928870203,12.804878048780475,2.882882882882876,1.2345679012345734,17.489711934156382,5731.2366375,5.073459133067934,4.670608708520842,10.866959648421904,5.643856476634634,28.43060119405749,0.3028713110334285,Q5,Q5,Q5,Q1,2.1621621621621623,-0.9009009009009028,10.81081081081081,Y,False,True,bull,False,,0.8117647058823529,False,0.4607640904502829,1.0,0.55,1.0,1.0,1.0,0.8168417980151781,0.8117647058823529,0.7878977144081369,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,16.3964,-0.9009,2.1622,10.8108,-0.9009,YELLOW,8.1081,27750.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-04,2025-12-04,125490,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",3,79.6153,18150.0,18330.0,19200.0,26945594.0,493912738020.0,17.726396917148367,-4.531249999999998,3.2051878625417123,0.3140794223826715,0.1046931407942238,2025-12-05,16720.0,16430.0,17.726396917148367,7.385998715478492,9.62918660287082,4.746317512274967,1.7650639074862973,16.859403530127825,4939.1273802,3.830088728162728,2.7938377395859404,16.248097412480966,58.01724137931035,81.3833822607778,0.2974088474872329,Q5,Q5,Q5,Q1,6.164757228587026,-3.927986906710312,14.020731042007627,Y,False,True,bull,False,,0.6859205776173285,False,0.4467267288738271,1.0,0.55,0.9166666666666666,0.8348009613493974,0.9456767051727826,0.9609375,0.6859205776173285,0.731494578643096,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,4.0,Y,5.0,N,,Y,N,N,15.1515,-5.7851,7.2176,15.1515,-2.9752,YELLOW,-5.1791,18150.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-04,2025-12-04,099440,스맥,KOSDAQ,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조,4,77.781,8230.0,7840.0,8230.0,36631704.0,287192559360.0,14.28571428571428,-4.738760631834749,4.431269105367841,0.2746478873239437,0.0,2025-12-05,6810.0,6810.0,14.28571428571428,-0.7288629737609353,15.124816446402356,4.974489795918369,0.0,20.851688693098392,2871.9255936,4.923649579079118,3.6445117752896383,26.94300518134716,71.34739372746148,80.93003577060655,0.364777581653487,Q5,Q5,Q5,Q1,0.0,-1.530612244897955,6.3775510204081565,O,False,False,bull,False,,0.7253521126760564,False,0.4788313033705428,1.0,0.55,0.875,0.8088532980253862,0.7476700343491013,0.9782300526528958,0.7253521126760564,0.6923572357787962,3,3,100k,True,5,Y,1.0,N,,N,,N,,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,4.0,N,Y,N,1.3366,-17.1324,-4.7388,1.3366,-6.1968,ORANGE,-16.8894,8230.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-05,2025-12-05,215600,신라젠,KOSDAQ,자연과학 및 공학 연구개발업,펙사벡(바이러스 항암면역치료제),3,81.336,3855.0,3850.0,3950.0,12022804.0,46287795400.0,12.08151382823872,-2.531645569620256,12.135055079745912,0.1869158878504672,0.0934579439252336,2025-12-08,3465.0,3415.0,12.08151382823872,0.8733624454148492,11.111111111111116,2.5974025974025983,1.4641288433382194,15.666178623718883,462.877954,8.83223916674285,7.74549622620748,13.602832694010036,29.91395309600136,26.308882631161644,0.3746891775828015,Q5,Q5,Q5,Q1,-11.948051948051951,-14.155844155844155,8.311688311688314,O,False,False,bull,False,,0.8130841121495327,False,0.4118300281083916,1.0,0.55,1.0,1.0,0.0,0.7943037974683547,0.8130841121495327,0.6983423855880686,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,N,Y,8.1712,-14.2672,-12.0623,8.1712,-14.2672,ORANGE,-10.2464,3855.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-05,2025-12-05,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",11,57.8634,,11170.0,11910.0,17204371.0,192172824070.0,9.61727183513248,-6.213266162888331,2.466718036400584,0.4088397790055249,0.1160220994475138,2025-12-08,10310.0,10100.0,9.61727183513248,1.177625122669279,8.341416100872934,6.624888093106529,2.079207920792081,17.920792079207914,1921.7282407,3.0525667404391257,2.2630800086238274,10.681728101466504,47.58538680055493,91.25074907970208,0.418751647959744,Q5,Q5,Q5,Q2,14.950760966875553,-0.35810205908684,23.008057296329465,Y,False,True,bull,False,,0.5911602209944752,False,0.3653812067927422,1.0,0.55,0.6190476190476191,0.5898334702151082,0.6030589834527961,0.8988944864259724,0.5911602209944752,0.5919797604248584,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,3.0,Y,3.0,Y,3.0,N,,N,,Y,N,N,23.0081,-4.5658,14.9508,23.0081,-0.3581,YELLOW,7.8782,11170.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-05,004310,현대약품,KOSPI,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등",6,67.9853,,5060.0,5060.0,16829159.0,85155544540.0,29.910141206675235,0.0,101.61483276339438,0.0,0.1485148514851485,2025-12-08,4200.0,4050.0,29.910141206675235,7.830551989730416,20.47619047619047,0.0,3.703703703703698,24.938271604938265,851.5554454,17.604538650392865,16.90853952048683,26.97616060225847,35.07741591030433,33.02370415808613,0.2069192963129805,Q5,Q5,Q5,Q1,29.841897233201585,13.24110671936758,29.841897233201585,G,True,True,bull,False,,1.0,False,0.5913835401511911,1.0,0.55,0.8571428571428572,0.7667062750100476,0.2581315443677054,0.5833333333333333,1.0,0.5895104505888116,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,63.834,13.2411,29.8419,29.8419,13.2411,GREEN,20.3557,5060.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-08,319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,"물류자동화, IT서비스",2,86.3714,10680.0,10940.0,11260.0,20244588.0,221475792720.0,10.393541876892032,-2.841918294849022,4.647607476273562,0.2051282051282051,0.141025641025641,2025-12-09,9920.0,9700.0,10.393541876892032,0.1009081735620531,10.282258064516125,2.925045703839113,2.268041237113394,16.082474226804134,2214.7579272,4.250826782319666,3.8344374225070847,6.234220236939203,18.880738929638685,14.91194285914359,0.530204468399721,Q5,Q5,Q5,Q3,-2.925045703839124,-4.6617915904936025,0.5484460694698434,O,False,False,bull,False,,0.7948717948717948,False,0.3715860989066278,1.0,0.55,1.0,1.0,0.9791912224827256,0.8201598579040852,0.7948717948717948,0.8067429217797989,1,1,100k,True,5,Y,1.0,Y,1.0,Y,2.0,Y,4.0,Y,5.0,Y,1.0,Y,1.0,Y,3.0,Y,3.0,N,,Y,N,N,15.1685,-5.2434,-0.5618,2.9963,-2.3408,ORANGE,9.0824,10680.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-08,424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,면역항암제 신약개발,9,63.1242,,11382.0,11641.0,11600825.0,132040590150.0,7.357102433503115,-2.2248947684906817,0.8517301612654723,0.259,0.0,2025-12-09,10641.0,10641.0,7.357102433503115,0.3678551216751646,6.963631237665635,2.2755227552275548,0.0,9.3976130062964,1320.4059015,1.110218367992701,0.8185122102947564,8.654562116959742,40.20349338523319,74.47555395451862,0.3386848839747687,Q5,Q4,Q5,Q1,-5.921630644877873,-8.627657705148483,0.9225092250922496,O,False,False,bull,False,,0.741,False,0.1803950329349073,1.0,0.55,0.6818181818181819,0.6427519862308485,0.7089711065490408,0.7687412307075568,0.741,0.6702095657402731,2,2,100k,True,5,Y,3.0,Y,3.0,Y,3.0,Y,3.0,Y,3.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,Y,N,36.1711,-8.6277,-5.9216,0.9225,-8.6277,ORANGE,30.0035,11382.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-08,092200,디아이씨,KOSPI,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",10,60.3561,,12840.0,13740.0,17949644.0,230473428960.0,14.950760966875553,-6.550218340611358,2.361113957511997,0.3448275862068966,0.0421455938697318,2025-12-09,11240.0,11130.0,14.950760966875553,0.6266786034019756,14.234875444839856,7.009345794392519,0.9883198562443908,23.450134770889484,2304.7342896,3.125425486880813,2.1424982736731417,19.46408634164496,62.36722306525038,114.86543020499234,0.3715303264063669,Q5,Q5,Q5,Q1,-9.19003115264797,-12.227414330218068,-1.869158878504673,R,False,False,bull,False,,0.6551724137931034,False,0.4471858653733914,1.0,0.55,0.6363636363636364,0.6002136062575877,1.0,0.8708151382823869,0.6551724137931034,0.6187321893314808,3,3,100k,True,5,Y,5.0,Y,5.0,Y,5.0,Y,5.0,Y,5.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,Y,N,10.3583,-16.9782,-9.19,-1.8692,-12.2274,RED,8.567,12840.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-09,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",4,77.3853,,48650.0,49400.0,10701084.0,520607736600.0,5.531453362255956,-1.5182186234817818,4.051159753207905,0.1648351648351648,0.2307692307692307,2025-12-10,45900.0,44850.0,5.531453362255956,-0.4338394793926281,5.991285403050117,1.541623843782114,2.341137123745818,10.144927536231885,5206.077366,3.9172780614051215,3.4530787047942595,8.087091757387244,21.975680080230653,32.042611901476945,0.4797815297167065,Q5,Q5,Q5,Q2,6.680369989722501,-1.8499486125385436,10.585817060637217,Y,False,True,bull,False,,0.8351648351648352,False,0.2709280566985739,1.0,0.55,1.0,1.0,0.9381142898826778,0.7098515519568152,0.8351648351648352,0.8217863819046124,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,Y,N,N,41.8294,-1.8499,6.6804,10.5858,-1.8499,YELLOW,31.1408,48650.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-09,039860,나노엔텍,KOSDAQ,의료용 기기 제조업,의료기기 및 실험기기,7,67.4272,,3995.0,3995.0,16913533.0,67569564335.0,29.91869918699186,0.0,202.8517201015126,0.0,0.0053475935828877,2025-12-10,3065.0,3060.0,29.91869918699186,-0.3252032520325243,30.342577487765094,0.0,0.1633986928104569,30.55555555555556,675.69564335,18.62777869635614,18.283033694559517,21.502433090024333,25.84659001417546,20.83175803402646,0.2014908848688297,Q5,Q5,Q5,Q1,5.757196495619521,3.879849812265324,20.0250312891114,G,True,True,bull,False,,1.0,False,0.616741192411924,0.85,0.55,0.8571428571428572,0.8253712445900351,0.2873582599474604,0.5833333333333333,1.0,0.5716001776950078,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,29.1615,0.3755,5.7572,20.025,3.8798,GREEN,10.8886,3995.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-09,2025-12-09,012610,경인양행,KOSPI,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",15,50.8718,,3855.0,4200.0,26976853.0,103995768315.0,18.251533742331283,-8.214285714285719,23.041599037777168,0.3538461538461538,0.0,2025-12-10,3225.0,3225.0,18.251533742331283,-1.0736196319018454,19.53488372093024,8.94941634241244,0.0,30.23255813953489,1039.95768315,11.546960839442995,10.712467769004151,18.8347718865598,29.514530488829173,28.89384229590415,0.2573412368608035,Q5,Q5,Q5,Q1,-4.928664072632949,-5.447470817120625,7.392996108949412,O,False,False,bull,False,,0.6461538461538462,False,0.6048377396562026,0.85,0.55,0.4761904761904761,0.535049908460238,0.4247054951016074,0.7321428571428568,0.6461538461538462,0.438911479181345,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,N,Y,7.393,-8.9494,-4.9287,7.393,-5.4475,ORANGE,-7.9118,3855.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-10,466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",3,78.2431,51700.0,51900.0,53800.0,11512122.0,597479131800.0,6.680369989722501,-3.531598513011147,3.714788457430434,0.3140495867768595,0.0909090909090909,2025-12-11,48300.0,47750.0,6.680369989722501,-0.7194244604316502,7.453416149068315,3.6608863198458463,1.1518324607329822,12.670157068062826,5974.791318,3.712531067193571,3.173975901143057,11.01604278074866,27.99802700536409,39.26654740608231,0.4716433318718696,Q5,Q5,Q5,Q2,-0.9633911368015392,-4.527938342967241,1.1560693641618602,O,False,False,bull,False,,0.6859504132231405,False,0.3081368189164065,1.0,0.55,0.9090909090909092,0.9795046177921224,1.0,0.8776332094175956,0.6859504132231405,0.8014507368163593,1,1,100k,True,5,Y,1.0,Y,2.0,Y,2.0,Y,2.0,Y,2.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,Y,N,33.4623,-4.1586,-0.5803,1.5474,-4.1586,ORANGE,21.0832,51700.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-10,064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,1,79.4166,7180.0,7160.0,7270.0,16784362.0,120176031920.0,11.007751937984487,-1.5130674002751032,6.473024289727306,0.1341463414634146,0.0,2025-12-11,6450.0,6450.0,11.007751937984487,0.0,11.007751937984487,1.5363128491620026,0.0,12.713178294573634,1201.7603192,5.498805407320323,5.2723879291872375,5.9171597633136175,5.9955588452997866,-13.425496755471366,0.5177786787526245,Q5,Q5,Q5,Q3,0.5586592178770999,-2.234636871508377,4.60893854748603,Y,False,True,bull,False,,0.8658536585365854,False,0.3768477617542186,1.0,0.55,1.0,1.0,0.0523141166242357,0.7094222833562587,0.8658536585365854,0.7089874321842502,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,N,,N,,Y,1.0,Y,1.0,Y,4.0,Y,4.0,N,,Y,N,N,4.3175,-9.1922,0.2786,4.3175,-2.507,YELLOW,-6.1281,7180.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-10,128820,대성산업,KOSPI,연료 소매업,"주요소운영,기계판매 등",5,75.7757,,5940.0,6220.0,24068954.0,142969586760.0,15.789473684210533,-4.5016077170418,6.667102295466461,0.2129277566539923,0.1634980988593156,2025-12-11,5120.0,4905.0,15.789473684210533,-0.1949317738791478,16.015625,4.7138047138047146,4.383282364933749,26.809378185524977,1429.6958676,5.510080535066738,5.015255363282432,9.27152317880795,23.917805361426936,33.79382836549289,0.4607039142868897,Q5,Q5,Q5,Q2,29.96632996632997,-3.1986531986532007,29.96632996632997,Y,False,True,bull,False,,0.7870722433460076,False,0.5198624747393459,0.85,0.55,0.8181818181818181,0.9364110463735312,0.1549049428377712,0.9584673097534834,0.7870722433460076,0.6174540279952287,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,N,Y,75.5892,-3.1987,29.9663,29.9663,-3.1987,YELLOW,75.5892,5940.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-11,249420,일동제약,KOSPI,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등",2,78.8414,40900.0,40500.0,42000.0,23471505.0,950595952500.0,24.615384615384617,-3.57142857142857,8.976634442985066,0.1775147928994082,0.0473372781065088,2025-12-12,33950.0,33550.0,24.615384615384617,4.461538461538472,19.293078055964653,3.703703703703698,1.1922503725782407,25.186289120715344,9505.959525,7.947001426147749,6.627221088470044,27.921667719519892,35.394901796907654,49.024898810253895,0.4392064718021569,Q5,Q5,Q5,Q2,9.382716049382722,0.1234567901234662,11.23456790123456,G,True,True,bull,False,,0.8224852071005917,False,0.5838226315275494,0.85,0.55,1.0,1.0,1.0,0.8809523809523808,0.8224852071005917,0.7326391195745547,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,Y,2.0,Y,2.0,Y,3.0,Y,4.0,Y,N,N,10.1467,-14.4254,8.313,10.1467,-0.8557,YELLOW,-12.4694,40900.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-11,424870,이뮨온시아,KOSDAQ,자연과학 및 공학 연구개발업,면역항암제 신약개발,7,71.4681,,13614.0,14287.0,26228847.0,357079523058.0,22.19728929180505,-4.710576048155668,1.8007582713328278,0.2256874580818242,0.0,2025-12-12,11305.0,11305.0,22.19728929180505,1.4720402118301834,20.424590888987183,4.943440575877767,0.0,26.37770897832816,3570.79523058,2.724998166236752,1.8629846987398944,18.49182724946472,50.19113128761259,99.11222915310756,0.3085428347064672,Q5,Q5,Q5,Q1,8.057881592478333,-0.7051564565888069,13.846040840311446,Y,False,True,bull,False,,0.7743125419181757,False,0.4892521634434493,0.85,0.55,0.736842105263158,0.8568077168819418,0.723346143712568,0.9758813373463056,0.7743125419181757,0.6468410623990076,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,4.0,Y,4.0,Y,4.0,Y,5.0,Y,5.0,Y,N,N,13.846,-10.8859,8.0579,13.846,-0.7052,YELLOW,-7.7788,13614.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-11,2025-12-11,128820,대성산업,KOSPI,연료 소매업,"주요소운영,기계판매 등",8,70.3214,,7720.0,7720.0,29046408.0,224238269760.0,29.96632996632997,0.0,6.052408987365623,0.0,0.0253807106598984,2025-12-12,5800.0,5750.0,29.96632996632997,-2.3569023569023573,33.10344827586207,0.0,0.8695652173912993,34.26086956521739,2242.3826976,6.045537509233943,4.657524208371108,30.980658296572795,55.786499848653,71.80053038592067,0.3290608386619889,Q5,Q5,Q5,Q1,4.922279792746109,2.849740932642497,25.0,G,True,True,bull,False,,1.0,False,0.6338596593958914,0.85,0.55,0.6842105263157895,0.834538367872478,0.5919131004349292,0.5833333333333333,1.0,0.5692028621721654,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,3.0,Y,3.0,Y,3.0,Y,3.0,N,,Y,N,N,69.6891,-6.3472,4.9223,25.0,2.8497,GREEN,52.9793,7720.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2025-12-12,2025-12-12,249420,일동제약,KOSPI,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등",1,83.9478,43950.0,44300.0,45050.0,13134411.0,581854407300.0,9.382716049382722,-1.6648168701442811,3.708524253720966,0.1666666666666666,0.0777777777777777,2025-12-15,40900.0,40550.0,9.382716049382722,0.9876543209876631,8.312958435207829,1.6930022573363512,0.8631319358816336,11.097410604192358,5818.544073,3.9885382997446457,3.202174104320759,26.68001143837575,44.464373063753456,60.88127591320402,0.404735087337872,Q5,Q5,Q5,Q1,-7.787810383747173,-10.60948081264108,1.46726862302482,O,False,False,bull,False,,0.8333333333333334,False,0.3156749210002567,1.0,0.55,1.0,1.0,0.8240516048619794,0.7220680725120234,0.8333333333333334,0.8003005971301912,1,1,100k,True,5,Y,1.0,Y,1.0,N,,N,,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,N,Y,N,2.2753,-20.3641,-7.0535,2.2753,-9.8976,ORANGE,-14.562,43950.0
