signal_date,rank,rank_num,webhook_rank,stock_code,code,stock_name,name,market,sector,industry,model_id,source_model_id,source_layer,watch_days,selection_policy,selection_model,d0_date,d1_date,trading_day_age,entry_1500_price,entry_price_used,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_value_rank,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,signal_trading_value_to_1500_proxy_eok,signal_trading_value_to_1500_eok,signal_turnover_retention_vs_d0,rsi14_signal_1500,signal_rsi14_1500,eod_signal_balanced_score,bellguard_score,source_score,signal_risk_count,threshold_pct,cutoff_label,cutoff_time,traffic_rule,traffic_label,traffic_light,traffic_light_emoji,traffic_light_label_ko,d1_label,minute_available,plus_touch,minus2_touch,minus3_touch,green,yellow,orange,red,gray,red_fast_fail,plus_touch_time,minus2_touch_time,minus3_touch_time,entry_recover_time_after_minus2,plus_before_minus2,profit_before_minus2,success_strict,success_profit_first,success_broad,d1_high_until_cutoff,d1_low_until_cutoff,d1_return_at_cutoff,ret_d1_close,d1_high_return,d1_low_return,d1_rows_until_cutoff,paper_watch_only,orders_enabled,account_api_enabled,source_dataset,outcome_confirmed,pending_reason,cell
2025-07-11,3,3,3,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-08,2025-07-14,3,60750.0,60750.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023849,3.0,-3.724247226624411,-8.783783783783782,-9.056886227544913,67.15240375134266,4093.8386175,4093.8386175,61.253881800211204,36.363636363636374,36.363636363636374,73.42282086671955,73.42282086671955,73.42282086671955,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,YELLOW_PROFIT_CHANCE_VOLATILE,YELLOW,🟡,회복,YELLOW_PROFIT_CHANCE_VOLATILE,True,True,True,False,False,True,False,False,False,False,2025-07-14 09:00:00,2025-07-14 11:15:00,,,True,True,False,True,True,3.703703703703698,-2.8806584362139898,-0.6584362139917643,-0.9053497942386857,3.703703703703698,-2.8806584362139898,361,True,False,False,eod_d0_active_watch_1y,True,,🟡 두산에너빌리티(034020)
2025-07-14,1,1,1,388610,388610,지에프씨생명과학,지에프씨생명과학,KOSDAQ,기타 화학제품 제조업,"마이크로바이옴, 엑소좀 기반 바이오 소재",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-06-30,2025-07-15,10,25200.0,25200.0,23.062381852551983,13337.5841655,3962.0079964030692,5575.113088600476,0.39210526315789473,0.45,90.47619047619047,1.0,5.219206680584554,-22.580645161290324,-37.0,13.552214055942107,1399.384224,1399.384224,10.492036688471309,38.888888888888886,38.888888888888886,9.618421052631575,9.618421052631575,9.618421052631575,3,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,YELLOW_PROFIT_CHANCE_VOLATILE,YELLOW,🟡,회복,YELLOW_PROFIT_CHANCE_VOLATILE,True,True,True,False,False,True,False,False,False,False,2025-07-15 09:00:00,2025-07-15 09:18:00,,2025-07-15 09:46:00,True,True,False,True,True,5.158730158730163,-2.777777777777779,-2.3809523809523836,-1.9841269841269882,5.158730158730163,-2.777777777777779,361,True,False,False,eod_d0_active_watch_1y,True,,🟡 지에프씨생명과학(388610)
2025-07-14,2,2,2,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-11,2025-07-15,1,62500.0,62500.0,2.6229508196721207,11982.0469,0.9658258201317925,1.001758602754002,0.125,0.0625,2.614379084967311,1.0,-0.15974440894568342,-0.15974440894568342,-0.4777070063694322,59.77704518916547,7151.071875,7151.071875,59.68155470164284,62.50000000000001,62.50000000000001,75.16789052069426,75.16789052069426,75.16789052069426,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-15 11:14:00,,,,True,True,True,True,True,1.760000000000006,-0.8000000000000007,1.6000000000000014,1.9200000000000106,2.079999999999993,-0.8000000000000007,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-07-14,3,3,3,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-08,2025-07-15,4,60350.0,60350.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023849,3.0,-0.24793388429752428,-9.384384384384381,-9.655688622754488,70.90178330578179,4293.953194,4293.953194,64.24808742498394,64.70588235294119,64.70588235294119,71.27632997843278,71.27632997843278,71.27632997843278,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-15 09:00:00,,,,True,True,True,True,True,7.705053852526933,1.2427506213753103,7.373653686826853,8.202154101077053,8.202154101077053,1.2427506213753103,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 두산에너빌리티(034020)
2025-07-15,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-11,2025-07-16,2,63500.0,63500.0,2.6229508196721207,11982.0469,0.9658258201317925,1.001758602754002,0.125,0.0625,2.614379084967311,1.0,1.6000000000000014,1.437699680511173,1.1146496815286566,80.7176506544971,9810.675705,9810.675705,81.87812806007294,55.55555555555556,55.55555555555556,73.16789052069426,73.16789052069426,73.16789052069426,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-16 11:01:00,,,,True,True,True,True,True,1.8897637795275646,-0.6299212598425252,1.1023622047244164,1.8897637795275646,1.8897637795275646,-0.6299212598425252,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-07-15,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-08,2025-07-16,5,64800.0,64800.0,5.882352941176472,6683.394582,0.7581091829834571,0.8258966719487971,0.05128205128205128,0.20512820512820512,6.200317965023849,3.0,7.641196013289031,-2.7027027027026973,-2.9940119760479056,108.92187014673556,7082.930304,7082.930304,105.97803581844542,57.142857142857146,57.142857142857146,71.77632997843278,71.77632997843278,71.77632997843278,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,ORANGE_DIP_REBOUND_CHANCE,ORANGE,🟠,불안정 회복,ORANGE_DIP_REBOUND_CHANCE,True,False,True,False,False,False,True,False,False,False,,2025-07-16 09:04:00,,2025-07-16 10:19:00,False,False,False,False,True,0.4629629629629539,-2.9320987654321007,-2.0061728395061706,-1.851851851851849,0.4629629629629539,-2.9320987654321007,361,True,False,False,eod_d0_active_watch_1y,True,,🟠 두산에너빌리티(034020)
2025-07-15,3,3,3,008970,008970,KBI동양철관,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-08,2025-07-16,5,3148.0,3148.0,27.6610644257703,6328.49877916,8.605924018787858,10.792988540701211,0.08062575210589651,0.0,28.834142956280353,4.0,-3.1384615384615344,-13.658804168952276,-15.216805817398328,10.342060025598572,565.10065948,565.10065948,8.929458299666567,23.68421052631578,23.68421052631578,34.839345360601136,34.839345360601136,34.839345360601136,1,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-16 09:00:00,,,,True,True,True,True,True,13.913595933926292,0.571791613723005,4.479034307496832,4.764930114358323,13.913595933926292,0.571791613723005,360,True,False,False,eod_d0_active_watch_1y,True,,🟢 KBI동양철관(008970)
2025-07-16,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-15,2025-07-17,1,64200.0,64200.0,1.9200000000000106,11747.682674,0.9551688224792505,1.000189191185234,0.05555555555555555,0.16666666666666666,2.9032258064516148,2.0,0.7849293563579218,0.7849293563579218,0.6269592476489061,102.9391772197268,12187.889142,12187.889142,103.74717704091776,44.44444444444444,44.44444444444444,73.07092469828319,73.07092469828319,73.07092469828319,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-17 09:00:00,,,,True,True,True,True,True,4.049844236760114,0.31152647975076775,3.5046728971962704,3.89408099688473,4.049844236760114,0.31152647975076775,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-07-16,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-15,2025-07-17,1,63500.0,63500.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,3.0,-2.7565084226646275,-2.7565084226646275,-2.7565084226646275,45.91233002973484,3567.956415,3567.956415,44.646752785423615,62.50000000000001,62.50000000000001,83.94441611422744,83.94441611422744,83.94441611422744,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-17 09:00:00,,,,True,True,True,True,True,3.149606299212593,-1.4173228346456734,-0.15748031496063408,-0.31496062992125706,3.149606299212593,-1.4173228346456734,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 두산에너빌리티(034020)
2025-07-16,3,3,3,008970,008970,KBI동양철관,KBI동양철관,KOSPI,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-08,2025-07-17,6,3289.0,3289.0,27.6610644257703,6328.49877916,8.605924018787858,10.792988540701211,0.08062575210589651,0.0,28.834142956280353,4.0,4.412698412698424,-9.791552386176628,-11.419337462967949,81.20715157003065,4635.98676255,4635.98676255,73.25571078272924,53.846153846153854,53.846153846153854,67.71475956236871,67.71475956236871,67.71475956236871,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-17 09:04:00,,,,True,True,True,True,True,5.259957433870488,-0.9729401033748863,0.6080875646093054,0.9121313469139469,5.259957433870488,-0.9729401033748863,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 KBI동양철관(008970)
2025-07-17,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-16,2025-07-18,1,66450.0,66450.0,1.5698587127158659,14908.60102,1.2258003495739682,1.2962941608403622,0.0,0.375,2.535657686212356,1.0,2.7047913446677008,2.7047913446677008,2.7047913446677008,151.54910500784197,23204.9679525,23204.9679525,155.64819208301543,29.411764705882362,29.411764705882362,65.24056603773585,65.24056603773585,65.24056603773585,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-18 09:15:00,,,,True,True,True,True,True,2.0316027088036037,-0.22573363431150906,1.1286681715575675,0.9781790820165615,2.0316027088036037,-0.22573363431150906,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-07-17,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-15,2025-07-18,2,63400.0,63400.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,3.0,-0.3144654088050314,-2.9096477794793296,-2.9096477794793296,44.23791302130956,3432.419574,3432.419574,42.95074556739703,50.0,50.0,81.94441611422744,81.94441611422744,81.94441611422744,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-18 11:25:00,,,,True,True,True,True,True,2.5236593059936974,-1.2618296529968487,1.8927444794952786,2.208201892744488,2.5236593059936974,-1.2618296529968487,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 두산에너빌리티(034020)
2025-07-17,3,3,3,441270,441270,파인엠텍,파인엠텍,KOSDAQ,전자부품 제조업,IT부품,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-16,2025-07-18,1,10380.0,10380.0,15.517241379310342,5877.0552944,44.50527072211655,60.496316451057304,0.29707112970711297,0.1506276150627615,26.438053097345126,3.0,-3.171641791044777,-3.171641791044777,-9.186351706036744,16.21008901018449,922.4604276,922.4604276,15.69596305277192,41.935483870967744,41.935483870967744,86.59543738891651,86.59543738891651,86.59543738891651,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-18 09:00:00,,,,True,True,True,True,True,15.125240847784195,0.7707129094412402,11.464354527938347,9.34489402697496,15.125240847784195,0.7707129094412402,360,True,False,False,eod_d0_active_watch_1y,True,,🟢 파인엠텍(441270)
2025-07-18,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-17,2025-07-21,1,67200.0,67200.0,3.091190108191655,26312.271561,2.0687173442458695,2.245168098272994,0.041666666666666664,0.625,3.7267080745341685,1.0,0.7496251874062887,0.7496251874062887,0.5988023952095745,51.818132939951376,13736.735712,13736.735712,52.20657471611293,41.66666666666667,41.66666666666667,77.8072429906542,77.8072429906542,77.8072429906542,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-21 09:04:00,,,,True,True,True,True,True,2.3809523809523725,0.0,0.8928571428571397,0.8928571428571397,2.3809523809523725,0.0,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 삼성전자(005930)
2025-07-18,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-15,2025-07-21,3,64600.0,64600.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,3.0,2.0537124802527673,-1.071975497702915,-1.071975497702915,43.58012676731897,3445.38286,3445.38286,43.11295848650544,50.0,50.0,71.8437917222964,71.8437917222964,71.8437917222964,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-21 09:00:00,,,,True,True,True,True,True,5.882352941176472,0.1547987616099089,5.727554179566563,5.882352941176472,6.037151702786381,0.1547987616099089,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 두산에너빌리티(034020)
2025-07-18,3,3,3,441270,441270,파인엠텍,파인엠텍,KOSDAQ,전자부품 제조업,IT부품,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-16,2025-07-21,2,11570.0,11570.0,15.517241379310342,5877.0552944,44.50527072211655,60.496316451057304,0.29707112970711297,0.1506276150627615,26.438053097345126,3.0,11.89555125725339,7.929104477611948,1.2248468941382429,45.85065026302605,2908.3311153,2908.3311153,49.486196226045834,43.99999999999999,43.99999999999999,75.37687697962696,75.37687697962696,75.37687697962696,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-21 09:00:00,,,,True,True,True,True,True,7.346585998271382,-0.9507346585998278,3.2843560933448535,4.580812445980986,7.346585998271382,-0.9507346585998278,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 파인엠텍(441270)
2025-07-21,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-18,2025-07-22,1,67800.0,67800.0,0.599700149925031,16071.477301,1.1858502079614375,1.2820682431061172,0.4666666666666667,0.4666666666666667,2.262443438914019,1.0,1.0432190760059523,1.0432190760059523,0.0,64.8526350987751,10531.508922,10531.508922,65.52919015941808,46.15384615384615,46.15384615384615,70.58333333333333,70.58333333333333,70.58333333333333,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,RED_FAST_FAIL,RED,🔴,약세,RED_FAST_FAIL,True,False,True,True,False,False,False,True,False,True,,2025-07-22 12:59:00,2025-07-22 13:19:00,,False,False,False,False,False,1.0324483775811188,-3.2448377581120957,-2.8023598820059004,-2.6548672566371723,1.0324483775811188,-3.2448377581120957,361,True,False,False,eod_d0_active_watch_1y,True,,🔴 삼성전자(005930)
2025-07-21,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-15,2025-07-22,4,68300.0,68300.0,8.4717607973422,7991.52501,1.056258937306241,1.0817193307490083,0.0,0.30952380952380953,6.873977086743044,3.0,5.401234567901225,4.594180704441042,4.594180704441042,86.33626596133246,7216.563657,7216.563657,90.30271003306288,75.0,75.0,48.198412698412696,48.198412698412696,48.198412698412696,1,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,RED_FAST_FAIL,RED,🔴,약세,RED_FAST_FAIL,True,False,True,True,False,False,False,True,False,True,,2025-07-22 09:00:00,2025-07-22 09:00:00,,False,False,False,False,False,-1.9033674963396807,-8.491947291361635,-8.052708638360173,-8.345534407027822,-1.9033674963396807,-8.491947291361635,361,True,False,False,eod_d0_active_watch_1y,True,,🔴 두산에너빌리티(034020)
2025-07-21,3,3,3,463020,463020,뉴엔AI,뉴엔AI,KOSDAQ,소프트웨어 개발 및 공급업,AI 빅데이터 분석 플랫폼,EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-10,2025-07-22,7,36750.0,36750.0,8.63213811420982,4252.271159,,,0.5294117647058824,0.03676470588235294,18.037135278514583,6.0,-1.076716016150736,-10.146699266503667,-17.41573033707865,6.571283663521421,251.076,251.076,5.904515272235018,45.45454545454546,45.45454545454546,4.183823529411761,4.183823529411761,4.183823529411761,2,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-22 09:00:00,,,,True,True,True,True,True,13.33333333333333,-0.1360544217687054,7.755102040816331,5.850340136054433,13.33333333333333,-0.1360544217687054,360,True,False,False,eod_d0_active_watch_1y,True,,🟢 뉴엔AI(463020)
2025-07-22,1,1,1,005930,005930,삼성전자,삼성전자,KOSPI,통신 및 방송 장비 제조업,"통신 및 방송 장비 제조(무선) 제품, 반도체 제조(메모리) 제품, 전자부품 제조(디스플레이) 제품, 영상 및 음향기기 제조(영상기기) 제품 등",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-21,2025-07-23,1,65900.0,65900.0,1.0432190760059523,12016.294344,0.8648925021114793,0.9386622003755133,0.625,0.125,2.3809523809523725,1.0,-2.8023598820059004,-2.8023598820059004,-4.215116279069764,104.83247671350485,12243.966285,12243.966285,101.89469344277242,50.0,50.0,72.77991452991452,72.77991452991452,72.77991452991452,0,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,RED_NO_PROFIT_CHANCE,RED,🔴,약세,RED_NO_PROFIT_CHANCE,True,False,False,False,False,False,False,True,False,False,,,,,False,False,False,False,False,0.9104704097116834,-1.5174506828528056,0.6069802731411222,0.7587253414264028,0.9104704097116834,-1.5174506828528056,361,True,False,False,eod_d0_active_watch_1y,True,,🔴 삼성전자(005930)
2025-07-22,2,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",EOD_D0_BASE_VALUE_TOP3,EOD_D0_BASE_VALUE_TOP3_W10,ACTIVE_WATCHLIST,10,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,EOD_D0_BASE_VALUE_TOP3,2025-07-21,2025-07-23,1,62800.0,62800.0,5.555555555555558,8210.149128,1.1653510691913744,1.2295357355634942,0.02631578947368421,0.2894736842105263,5.873261205564151,2.0,-8.187134502923977,-8.187134502923977,-8.321167883211677,97.10804887586933,7319.978676,7319.978676,89.15768230123676,57.142857142857146,57.142857142857146,66.30398110661268,66.30398110661268,66.30398110661268,1,1.3,D1_1500,15:00,D1_1500_PLUS_1P3,GREEN_DIRECT_PROFIT_CHANCE,GREEN,🟢,강세,GREEN_DIRECT_PROFIT_CHANCE,True,True,False,False,True,False,False,False,False,False,2025-07-23 09:00:00,,,,True,True,True,True,True,2.070063694267521,-0.6369426751592355,1.4331210191082855,0.9554140127388644,2.070063694267521,-0.6369426751592355,361,True,False,False,eod_d0_active_watch_1y,True,,🟢 두산에너빌리티(034020)
