signal_date,1위,2위,3위,selected_count,plus_touch_count,green_count,yellow_count,orange_count,red_count,gray_count,red_fast_count,confirmed_count,profit_before_minus2_count,success_broad_count,avg_d1_return_at_cutoff,avg_ret_d1_close,avg_d1_high_until_cutoff,avg_d1_low_until_cutoff,pending_count,plus_touch_rate_pct,profit_before_minus2_rate_pct,success_broad_rate_pct,traffic_preference_bucket
2025-07-31,🔴 삼성전자(005930),🔴 두산에너빌리티(034020),🟡 한화솔루션(009830),3,1,0,1,0,2,0,2,3,1,1,-3.3747140705563132,-3.688459640468866,1.072272745584783,-4.107874718327968,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-07-30,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🔴 한화솔루션(009830),3,1,1,0,0,2,0,2,3,1,1,-2.1979347066508654,-1.6971299756597353,2.269830900994877,-3.2865897298264426,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-07-29,🟢 삼성전자(005930),🔴 두산에너빌리티(034020),🔴 한화솔루션(009830),3,1,1,0,0,2,0,2,3,1,1,-4.201826113712588,-4.667018419810295,1.0639058816919993,-5.802216140044643,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-07-28,🟢 삼성전자(005930),🟠 두산에너빌리티(034020),🟠 한화솔루션(009830),3,2,1,0,2,0,0,0,3,1,3,1.1004700620015202,1.2559267553107212,1.552530092599184,-2.343107164209024,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2025-07-25,🟢 삼성전자(005930),🔴 두산에너빌리티(034020),🟢 KBI동양철관(008970),3,2,2,0,0,1,0,1,3,2,2,3.6317050396440025,3.8853824892520463,6.686383622037664,-0.19867450850492574,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-07-24,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 KBI동양철관(008970),3,2,2,0,0,1,0,0,3,2,2,-0.49877456004329873,0.18030239717689764,1.3766644936365813,-1.4472532582782212,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-07-23,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟠 한화솔루션(009830),3,1,1,0,1,1,0,0,3,1,2,0.8059349095763668,0.8269404627948044,2.295106076618677,-0.28068207339915957,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2025-07-22,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 한화솔루션(009830),3,2,2,0,0,1,0,0,3,2,2,1.3089645816931987,1.2003106023318184,2.5658384120182287,-1.1224437878009603,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-07-21,🔴 삼성전자(005930),🔴 두산에너빌리티(034020),🟢 뉴엔AI(463020),3,1,1,0,0,2,0,2,3,1,1,-1.033322159849914,-1.716687175870187,4.1541380715249225,-3.957613157080812,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-07-18,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 파인엠텍(441270),3,3,3,0,0,0,0,0,3,3,3,3.301589138589519,3.7853408433381994,5.2032971068000755,-0.2653119656633063,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-07-17,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 파인엠텍(441270),3,3,3,0,0,0,0,0,3,3,3,4.828589059663731,4.177091667245336,6.560167620860498,-0.23895012595570586,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-07-16,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 KBI동양철관(008970),3,3,3,0,0,0,0,0,3,3,3,1.3184267156149805,1.4970839046258064,4.153135989947732,-0.6929121527565973,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-07-15,🟢 삼성전자(005930),🟠 두산에너빌리티(034020),🟢 KBI동양철관(008970),3,2,2,0,1,0,0,0,3,2,3,1.1917412242383592,1.6009473473446796,5.422107558805603,-0.9967428038505403,0,66.66666666666666,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-07-14,🟡 지에프씨생명과학(388610),🟢 삼성전자(005930),🟢 두산에너빌리티(034020),3,3,2,1,0,0,0,0,3,3,3,2.197567101958157,2.712675705650025,4.874594670419033,-0.7783423854674898,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-07-11,🟢 지에프씨생명과학(388610),🔴 삼성전자(005930),🟡 두산에너빌리티(034020),3,2,1,1,0,1,0,0,3,2,2,1.4278416593231444,1.6227374097744478,8.202112368779035,-1.0035320220505388,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-07-10,🟢 삼성전자(005930),🟠 지에프씨생명과학(388610),🟢 한국전력(015760),3,3,2,0,1,0,0,0,3,2,3,0.7410421257679137,0.7544846488828102,5.122270975431534,-1.2925326953049858,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-07-09,🔴 삼성전자(005930),🟡 지에프씨생명과학(388610),🟠 카카오페이(377300),3,2,0,1,1,1,0,0,3,1,2,-1.1569104074902044,-0.9762521162295851,3.502511575567565,-3.13752460135059,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-07-08,🔴 삼성전자(005930),🟠 지에프씨생명과학(388610),🟢 카카오페이(377300),3,2,1,0,1,1,0,0,3,1,2,5.007108372529885,4.823703833648241,10.306348318781575,-2.282414970585833,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-07-07,🔴 삼성전자(005930),🟢 지에프씨생명과학(388610),🟡 카카오페이(377300),3,2,1,1,0,1,0,0,3,2,2,1.7674707857892453,2.5018267734346495,4.294208662189732,-1.8797070579525919,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-07-04,🔴 삼성전자(005930),🟡 지에프씨생명과학(388610),🟢 카카오페이(377300),3,2,1,1,0,1,0,1,3,2,2,-1.7033020416260276,-1.957251105072788,4.063032383558721,-2.656148475725891,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-07-03,🔴 지에프씨생명과학(388610),🟢 카카오페이(377300),🟢 삼성전자(005930),3,2,2,0,0,1,0,1,3,2,2,-4.9451370486387445,-4.881217727396755,0.43409314538062443,-6.112581203869408,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-07-02,🟡 지에프씨생명과학(388610),🟢 카카오페이(377300),🟢 카카오뱅크(323410),3,3,2,1,0,0,0,0,3,3,3,-1.4954098296267369,-2.515955671977458,7.748964664048626,-2.9364807863436133,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-07-01,🟠 지에프씨생명과학(388610),🟡 카카오페이(377300),🔴 삼성전자(005930),3,2,0,1,1,1,0,0,3,1,2,-2.8606715790294466,-1.2184712347490005,4.616700057447476,-4.366174766819194,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-06-30,🟠 카카오페이(377300),🟢 삼성전자(005930),🟡 한화오션(042660),3,3,1,1,1,0,0,0,3,2,3,0.09539349730248725,-0.5552231601989958,4.173566679666499,-1.963010950066298,0,100.0,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2025-06-27,🔴 삼성전자(005930),🔴 카카오페이(377300),🟢 한화오션(042660),3,1,1,0,0,2,0,1,3,1,1,-3.3008362380522556,-3.791064619355352,0.7791989009709788,-4.1910387770579725,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-06-26,🟢 삼성전자(005930),🟢 한화오션(042660),🟠 두산에너빌리티(034020),3,3,2,0,1,0,0,0,3,2,3,0.2880505312902959,0.250642186903538,2.2976314686091146,-1.3803370177451886,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-06-25,🔴 삼성전자(005930),⚪ 카카오페이(377300),🔴 한화오션(042660),3,0,0,0,0,2,1,2,3,0,0,-2.345558513260376,-2.7107225244063096,0.46352164054027645,-3.638272700384504,0,0.0,0.0,0.0,E_NO_1P3_REACH_AVOID
2025-06-24,🔴 두산에너빌리티(034020),🟢 삼성전자(005930),🟡 한화오션(042660),3,2,1,1,0,1,0,1,3,2,2,-2.5743080277874864,-2.612828807955458,1.8485470444269552,-4.09509793541181,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-06-23,🟠 카카오(035720),🟢 삼성전자(005930),🟠 한화오션(042660),3,3,1,0,2,0,0,0,3,1,3,2.717948953022501,3.0447880988098213,4.233276880364019,-0.9296560897959938,0,100.0,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2025-06-20,🔴 삼성전자(005930),🔴 한화오션(042660),🟢 카카오(035720),3,1,1,0,0,2,0,2,3,1,1,-0.9374199919670515,-1.1246649983988648,0.5207983682341433,-2.4672742800353586,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-06-19,🔴 삼성전자(005930),🟠 한화오션(042660),🔴 두산에너빌리티(034020),3,1,0,0,1,2,0,1,3,0,1,-0.8898081105939593,-0.6370349171383386,1.0127799560313882,-2.7727867021227133,0,33.33333333333333,0.0,33.33333333333333,D_ONE_REACH_CAUTION
2025-06-18,🟢 삼성전자(005930),🔴 한화오션(042660),🟠 두산에너빌리티(034020),3,1,1,0,1,1,0,1,3,1,2,-1.0535043734688314,-1.1993312575652244,1.1713538027214865,-2.9838834691615452,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2025-06-17,🟢 한화오션(042660),🟢 두산에너빌리티(034020),🟢 삼성전자(005930),3,3,3,0,0,0,0,0,3,3,3,2.629078567605555,2.9292690949502673,4.796149022534009,-0.48940051500682885,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-06-16,🟢 한화오션(042660),🟡 두산에너빌리티(034020),🟢 삼성전자(005930),3,3,2,1,0,0,0,0,3,3,3,2.2671574738097706,3.154462483073509,6.978143438876423,-0.8774008730891995,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-06-13,🟢 한화오션(042660),🟢 두산에너빌리티(034020),🔴 삼성전자(005930),3,2,2,0,0,1,0,0,3,2,2,2.787483437568232,2.9097762464071066,3.646464238606691,-1.5730721030325319,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-06-12,🔴 삼성전자(005930),🟡 두산에너빌리티(034020),🟡 한화솔루션(009830),3,2,0,2,0,1,0,1,3,2,2,-1.428664204842293,-1.3985384243167347,2.037248829332139,-3.403886675110512,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-06-11,🔴 삼성전자(005930),🔴 카카오(035720),🟢 한화시스템(272210),3,1,1,0,0,2,0,0,3,1,1,-0.044030203904636224,0.019444689709191554,1.7851166014991,-0.9284793800430716,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-06-10,🟢 삼성전자(005930),🟢 카카오(035720),🟢 두산에너빌리티(034020),3,3,3,0,0,0,0,0,3,3,3,3.354999464500826,3.6174046571597764,4.478084447322103,-0.7402037813519113,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-06-09,🔴 삼성전자(005930),🟡 두산에너빌리티(034020),🟢 삼성중공업(010140),3,2,1,1,0,1,0,0,3,2,2,0.8280404022861121,1.123513576241671,1.955135877064514,-1.8354129409049607,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-06-05,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🔴 나우로보틱스(459510),3,2,2,0,0,1,0,1,3,2,2,-1.191441133802762,-1.3932431429075927,1.7008877180001065,-3.2516337597298772,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-06-04,🟢 삼성전자(005930),🟡 나우로보틱스(459510),🟢 두산에너빌리티(034020),3,3,2,1,0,0,0,0,3,3,3,1.8686954322855087,2.071091285677895,5.52799243091803,-1.457388785800943,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-06-02,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 나우로보틱스(459510),3,3,3,0,0,0,0,0,3,3,3,3.452333252117364,3.5521643597103747,6.490749035983945,-0.10197291219188702,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-05-30,🟢 삼성전자(005930),🟠 두산에너빌리티(034020),🟡 삼성중공업(010140),3,3,1,1,1,0,0,0,3,2,3,0.02426964505115962,0.02426964505115962,2.0370975328645624,-2.3306249614580756,0,100.0,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2025-05-29,🟢 삼성전자(005930),🟢 로킷헬스케어(376900),🟢 삼성중공업(010140),3,3,3,0,0,0,0,0,3,3,3,1.775627661750993,1.2091375058298566,4.961499383091894,-0.19788846143396674,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-05-28,🔴 삼성전자(005930),🟢 로킷헬스케어(376900),🟢 삼성중공업(010140),3,2,2,0,0,1,0,0,3,2,2,0.6837478626951277,0.5257551467794238,2.907487711894611,-0.7704203246288621,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-05-27,🟡 두산에너빌리티(034020),🟢 삼성전자(005930),🟡 로킷헬스케어(376900),3,3,1,2,0,0,0,0,3,3,3,-1.9342180094786723,-1.5228950909835597,5.928102510093029,-3.391867064536891,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2025-05-26,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 로킷헬스케어(376900),3,2,2,0,0,1,0,0,3,2,2,1.5098087482900757,1.3868682630045888,2.921099697781782,-0.9120020136402637,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-05-23,🔴 삼성전자(005930),🟡 두산에너빌리티(034020),🟠 로킷헬스케어(376900),3,2,0,1,1,1,0,0,3,1,2,-0.07968509584861394,0.5108798856096645,4.643666651225005,-3.6515456189426345,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-05-22,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟡 로킷헬스케어(376900),3,2,1,1,0,1,0,0,3,2,2,-0.40671888296658726,-1.610077964844499,6.757251262754305,-2.2410763324758,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-05-21,🔴 삼성전자(005930),🟠 두산에너빌리티(034020),🟢 로킷헬스케어(376900),3,1,1,0,1,1,0,1,3,1,2,-0.958549379633078,-1.1197025144611035,2.468754634968777,-2.369814762684556,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2025-05-20,🔴 삼성전자(005930),🟢 두산에너빌리티(034020),🟢 로킷헬스케어(376900),3,2,2,0,0,1,0,0,3,2,2,3.131241796496035,3.1370787030358707,6.289765523604703,-0.11738771576506786,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-05-19,🟢 삼성전자(005930),🟢 두산에너빌리티(034020),🟠 로킷헬스케어(376900),3,3,2,0,1,0,0,0,3,2,3,0.6339745233820601,0.772791262198802,4.397746594784298,-3.0386002886002905,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-05-16,🔴 삼성전자(005930),🟡 로킷헬스케어(376900),🔴 나우로보틱스(459510),3,1,0,1,0,2,0,2,3,1,1,-5.207258086910816,-5.527634845558397,2.508058933803126,-7.384906259110295,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-05-15,🔴 삼성전자(005930),🟠 나우로보틱스(459510),🟢 두산에너빌리티(034020),3,2,1,0,1,1,0,0,3,1,2,2.3218008543871647,2.6278966091110836,6.4701268264751794,-1.0908319691379693,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-05-14,🟢 삼성전자(005930),🟢 쎄크(081180),🟠 포바이포(389140),3,3,2,0,1,0,0,0,3,2,3,3.804738467104533,4.603718381464998,12.026002916895274,-1.59982358422253,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-05-13,🟢 삼성전자(005930),🟠 쎄크(081180),🔴 포바이포(389140),3,1,1,0,1,1,0,1,3,1,2,-3.6978645365573044,-2.7910379551682296,-0.045832266221301765,-6.781149848611616,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2025-05-12,🟢 삼성전자(005930),🟢 쎄크(081180),🟡 포바이포(389140),3,3,2,1,0,0,0,0,3,3,3,-1.260793325793171,-1.8679583821336905,3.3629780843492587,-1.632990717867396,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-05-09,🟢 삼성전자(005930),🟡 쎄크(081180),🟢 포바이포(389140),3,3,2,1,0,0,0,0,3,3,3,4.057655886854971,5.2397849760369315,9.097561253682589,0.9907400060587879,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-05-08,🔴 삼성전자(005930),🔴 쎄크(081180),🟢 삼성중공업(010140),3,1,1,0,0,2,0,1,3,1,1,-2.0515516868023997,-1.4816133984337896,0.5670715145811522,-2.903334763136874,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-05-07,🟢 삼성전자(005930),🟢 쎄크(081180),🔴 삼성중공업(010140),3,2,2,0,0,1,0,0,3,2,2,0.7716374397151856,0.6941701242504891,3.2097188798481184,0.31875387642624026,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-05-02,🟢 삼성전자(005930),🟡 쎄크(081180),🟢 삼성중공업(010140),3,3,2,1,0,0,0,0,3,3,3,-1.4432620491407662,-1.4547807225515113,2.677724071301387,-2.413549015291442,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-30,🔴 삼성전자(005930),🟢 삼성중공업(010140),🔴 오리엔트정공(065500),3,1,1,0,0,2,0,2,3,1,1,-6.548671164218486,-6.4985270026603,-1.3556087021109144,-8.820124832683197,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-29,🔴 삼성전자(005930),🔴 삼성중공업(010140),🟢 오리엔트정공(065500),3,1,1,0,0,2,0,1,3,1,1,7.063060301400074,5.960597350920911,8.460967933134489,1.3596481937307445,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-28,🟢 삼성전자(005930),🟠 오리엔트정공(065500),🟢 온코크로스(382150),3,3,2,0,1,0,0,0,3,2,3,0.0484297547541536,-0.5932530330745921,2.7396425697830815,-1.702815251733351,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-04-25,🔴 삼성전자(005930),🟡 오리엔트정공(065500),🔴 온코크로스(382150),3,1,0,1,0,2,0,1,3,1,1,-6.338822914114498,-5.7927442599271695,1.8091529487755942,-7.280362866068732,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-24,🟢 삼성전자(005930),🟡 한텍(098070),🟠 오리엔트정공(065500),3,2,1,1,1,0,0,0,3,2,3,-2.3815734395051726,-2.335687400694127,1.3320276842160972,-3.5216330789975765,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2025-04-23,🔴 삼성전자(005930),🔴 한텍(098070),🟠 계룡건설(013580),3,1,0,0,1,2,0,1,3,0,1,-2.160335343140192,-1.8433714949394424,3.160889700715419,-4.918435561815042,0,33.33333333333333,0.0,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-22,🟢 삼성전자(005930),🟢 한텍(098070),🟡 오리엔트정공(065500),3,3,2,1,0,0,0,0,3,3,3,-1.677205564591285,-2.0158293775450935,3.416454894586544,-2.3158202340434273,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-21,🔴 삼성전자(005930),🟢 한텍(098070),⚪ 계룡건설(013580),3,1,1,0,0,1,1,0,3,1,1,1.2373909972064057,0.8605544062128693,5.871701246335991,0.28440497433474543,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-18,🔴 삼성전자(005930),🟢 한텍(098070),🟢 계룡건설(013580),3,2,2,0,0,1,0,0,3,2,2,10.387506653066817,10.602006867567033,12.335819070693313,4.541347439470481,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-04-17,🔴 삼성전자(005930),🟠 한텍(098070),🟢 계룡건설(013580),3,2,1,0,1,1,0,0,3,1,2,8.261246402121536,9.265341406216535,11.085161226036362,-0.7984934580452204,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-04-16,🔴 삼성전자(005930),🟡 한텍(098070),🟡 계룡건설(013580),3,2,0,2,0,1,0,0,3,2,2,-5.1275230250802055,-5.4790770186849675,4.651586775756396,-7.928803276465168,0,66.66666666666666,66.66666666666666,66.66666666666666,B_PROFIT_FIRST_PREFERRED
2025-04-15,🔴 삼성전자(005930),🟠 한텍(098070),🟠 계룡건설(013580),3,1,0,0,2,1,0,1,3,0,2,-4.367489969463393,-3.672220863928055,0.5174585913969687,-5.572140719668387,0,33.33333333333333,0.0,66.66666666666666,D_ONE_REACH_CAUTION
2025-04-14,🟢 삼성전자(005930),🟢 한텍(098070),🟢 KBI동양철관(008970),3,3,3,0,0,0,0,0,3,3,3,7.663580756705464,6.711566798824208,11.507139534821194,3.8545020943095274,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-11,🟢 삼성전자(005930),🟢 한텍(098070),🟢 KBI동양철관(008970),3,3,3,0,0,0,0,0,3,3,3,3.534809798750834,7.907300049997905,4.848560651134844,-0.013897877717309695,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-10,🔴 삼성전자(005930),🟢 한텍(098070),🔴 계룡건설(013580),3,1,1,0,0,2,0,2,3,1,1,-2.193052061469565,-1.6039873161746707,2.7778287462829367,-4.5034887689035665,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2025-04-09,🟢 삼성전자(005930),🟢 한텍(098070),🟢 티엑스알로보틱스(484810),3,3,3,0,0,0,0,0,3,3,3,11.340298488463977,13.648999030016938,13.711197876641798,1.7964833450844544,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-08,🟢 삼성전자(005930),🟢 한텍(098070),🟠 티엑스알로보틱스(484810),3,3,2,0,1,0,0,0,3,2,3,-1.2191368362612698,-1.1952395791246369,8.02508563368624,-1.7704498607995944,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2025-04-07,🟢 삼성전자(005930),🟢 오리엔트정공(065500),🟢 한텍(098070),3,3,3,0,0,0,0,0,3,3,3,3.4215214297881693,3.375562603552518,6.811311180242481,-0.5063140335329989,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2025-04-04,🔴 삼성전자(005930),🟠 오리엔트정공(065500),🟠 한텍(098070),3,2,0,0,2,1,0,1,3,0,2,-1.9802031594751728,-1.9865136829443244,1.49691317226421,-8.133540480431456,0,66.66666666666666,0.0,66.66666666666666,C_REACHED_BUT_VOLATILE
2025-04-03,🟡 삼성전자(005930),🟡 오리엔트정공(065500),🟡 한텍(098070),3,3,0,3,0,0,0,0,3,3,3,-6.646830880930051,-8.881452716110674,9.341353681930853,-11.541572681433799,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2025-04-02,🔴 삼성전자(005930),🟡 티엑스알로보틱스(484810),🟠 모티브링크(463480),3,2,0,1,1,1,0,1,3,1,2,-3.189850838847375,-2.7729651456166646,2.1202792275349416,-3.797549403266405,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
