signal_date,top3_count,success_count_broad,success_count_strict,green_count,yellow_count,orange_count,red_count,red_fast_fail_count,red_no_profit_count,gray_count,avg_signal_volume_retention_vs_d0,avg_signal_turnover_retention_vs_d0,avg_signal_vs_d0_high_pct,avg_signal_vs_d0_close_pct,avg_rsi14,avg_risk_count,avg_trading_day_age,avg_d0_range_pct,avg_upper_shadow_ratio,avg_value_vs_20d,avg_d1_return_at_cutoff,avg_ret_d1_close,day_group_broad,day_group_strict,weekday,month,kospi_change_pct_asof,kosdaq_change_pct_asof,nasdaq_change_pct_asof,sp500_change_pct_asof,usdkrw_change_pct_asof,vix_change_pct_asof
2025-09-26,3,2,2,2,0,1,0,0,0,0,51.84650232499672,49.95308369063489,-4.998127491949148,-4.719614310421146,47.9891107488907,0.3333333333333333,2.3333333333333335,14.625096348287288,0.06963645673323092,3.1534628550070924,1.2494734027892214,0.8980705279975668,DAY_2_SUCCESS,DAY_GREEN2,Friday,2025-09,-2.450512948307604,-2.0282000750750706,0.4439192841539041,0.590183989631643,0.3754497203718898,-8.66188667318173
2025-09-29,3,1,0,0,1,0,2,0,2,0,29.63000539405525,28.79470788922933,-3.82221624065806,-3.5439707928124045,41.666666666666664,0.3333333333333333,3.3333333333333335,14.625096348287288,0.06963645673323092,3.1534628550070924,-1.377956552934645,-1.2181587469772714,DAY_1_SUCCESS,DAY_GREEN0,Monday,2025-09,-2.450512948307604,-2.0282000750750706,0.4439192841539041,0.590183989631643,-0.6658574156497843,-8.66188667318173
2025-09-30,3,2,2,2,0,1,0,0,0,0,46.81061815870311,45.28307522262842,-6.738030950722706,-5.5038711052707825,52.827380952380956,0.6666666666666666,2.0,16.424630222849093,0.22780155664590365,5.813644704338195,0.5063829270470036,0.7652083883828394,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2025-09,-0.1926434115078978,-0.5574517839638138,0.3048096267786127,0.4090848359382226,0.2729877870123687,0.9925548330164792
2025-10-01,3,3,2,2,1,0,0,0,0,0,72.35909212712072,72.02846613132304,-6.124409147013554,-4.902399497400482,26.26262626262626,0.3333333333333333,3.0,16.424630222849093,0.22780155664590365,5.813644704338195,-0.19630119398090398,-0.6569804108253917,DAY_3_SUCCESS,DAY_GREEN2,Wednesday,2025-10,0.91193132044618,0.3978669580398941,0.4199027273156686,0.3399885773406774,-0.0947867298578319,0.0614264647423423
2025-10-02,3,3,3,3,0,0,0,0,0,0,79.38396070414957,81.26807342986834,-6.447068790282451,-5.503714789087337,53.66300366300367,1.3333333333333333,3.3333333333333335,16.293795148832203,0.12409785294219995,5.979931248655729,6.317013738188641,6.326715287883555,DAY_3_SUCCESS,DAY_GREEN3,Thursday,2025-10,2.7021005084162164,1.054013769607498,0.3906366731765365,0.0618369293122089,0.2717895307528861,2.0871591536571144
2025-10-10,3,1,1,1,0,0,2,2,0,0,70.44551765151043,77.68851040322293,-1.7793048680723764,-0.3741955292532744,51.51515151515152,1.0,4.0,16.30475409183993,0.28798674183108885,6.500119996878847,-2.239393551541358,-2.0084217501093646,DAY_1_SUCCESS,DAY_GREEN1,Friday,2025-10,2.7021005084162164,1.054013769607498,-3.562272227610175,-2.7111658161485086,-0.0710007592160333,31.83201123002275
2025-10-13,3,3,0,0,3,0,0,0,0,0,45.523204184838015,45.27474962028234,-9.121164121729185,-8.388689905549468,59.52380952380952,1.6666666666666667,2.3333333333333335,19.10557942415032,0.055902739029622193,6.661701181717373,-2.513600024345101,-2.172966033161631,DAY_3_SUCCESS,DAY_GREEN0,Monday,2025-10,2.7021005084162164,1.054013769607498,-3.562272227610175,-2.7111658161485086,-0.2071335101432425,31.83201123002275
2025-10-14,3,3,3,3,0,0,0,0,0,0,59.68195185343759,57.35610753695804,-12.908607763138866,-11.96317546665622,37.8411306042885,1.0,3.0,17.034363736582566,0.10323201556782369,6.21537866043045,4.589040449455021,4.515941034250349,DAY_3_SUCCESS,DAY_GREEN3,Tuesday,2025-10,-0.6343892538812512,-1.4561470789898778,-0.7618989707247614,-0.1564303231390673,0.2356125575883494,9.353645376092956
2025-10-15,3,2,2,2,0,0,1,1,0,0,43.655661676555894,45.19759673468451,-8.451483967432013,-7.470380346962036,61.90705128205129,1.0,4.0,17.034363736582566,0.10323201556782369,6.21537866043045,-0.8008415023590952,-0.2797704108593739,DAY_2_SUCCESS,DAY_GREEN2,Wednesday,2025-10,2.6803787961738657,1.9765083258644236,0.658831260517645,0.4026001195007511,-0.653407302211384,-0.8169153323245526
2025-10-16,3,1,1,1,0,2,0,0,0,0,56.854312291697994,57.02429842573353,-11.037695814723309,-10.335873291621015,26.666666666666668,1.3333333333333333,3.3333333333333335,18.10501666357791,0.06724097773855055,5.695805126786393,-1.9387643944151305,-1.9243496795423365,DAY_1_SUCCESS,DAY_GREEN1,Thursday,2025-10,2.490648788170424,0.0797946155981055,-0.4743697419682724,-0.6294352022017558,-0.3077269750508704,22.62597003096851
2025-10-17,3,2,1,1,1,0,1,0,1,0,43.05696951561138,41.86021729636783,-13.404952270636011,-12.830832793274462,49.08158665765157,1.3333333333333333,4.0,17.8942236658828,0.035990977738550554,5.811803769057522,-0.553976411187381,-0.3336030838302732,DAY_2_SUCCESS,DAY_GREEN1,Friday,2025-10,0.0138726966654845,-0.6782912145688158,0.5204644512541545,0.5270724249404557,-0.3077269750508704,-17.89805956097521
2025-10-20,3,3,2,2,1,0,0,0,0,0,35.595670295485384,34.82448080154457,-14.206892773478728,-13.238159965745181,46.666666666666664,1.3333333333333333,4.666666666666667,17.77415617554372,0.2026576444052172,5.718515499927553,0.15345620025418727,-0.10568763617576638,DAY_3_SUCCESS,DAY_GREEN2,Monday,2025-10,0.0138726966654845,-0.6782912145688158,0.5204644512541545,0.5270724249404557,0.0,-17.89805956097521
2025-10-21,3,1,0,0,1,1,1,1,0,0,64.96332770318641,63.8808090707658,-6.142347816772957,-2.6517121593813955,45.55555555555555,0.0,3.3333333333333335,9.8192092493563,0.26283080958482985,1.7592923496105248,-0.18373107189638324,-0.19232263794081902,DAY_1_SUCCESS,DAY_GREEN0,Tuesday,2025-10,0.2398622168511721,-0.3733857062927503,-0.1603703088313812,0.0032664551389505,0.7747897502359491,-1.974759802757342
2025-10-22,3,1,0,0,1,0,2,1,1,0,47.8949366351558,46.731972211647566,-6.890778943122903,-3.308759481600898,56.996336996337,0.0,2.6666666666666665,9.851389707246275,0.24929672755759713,3.152131567853664,-1.512736622736514,-1.6858556922600594,DAY_1_SUCCESS,DAY_GREEN0,Wednesday,2025-10,1.5649190342692076,0.7621776504298072,-0.9291324655272826,-0.5337510300132964,-0.0237639263597766,4.085056004214738
2025-10-23,3,3,2,2,1,0,0,0,0,0,57.880757961655796,55.71127158464402,-8.413258463583185,-4.9296040244664425,67.22722722722723,0.0,3.0,10.134803028944939,0.2203112203112203,3.1273582722928417,2.630290121827835,3.0580320729652075,DAY_3_SUCCESS,DAY_GREEN2,Thursday,2025-10,-0.9815432785399424,-0.8098731729511477,0.8856484494555783,0.5827387527241212,0.3803131991051423,-6.9892533212220105
2025-10-24,3,2,2,2,0,1,0,0,0,0,58.551192209815746,57.80859723374386,-6.811345432208871,-3.5287308356782847,52.97619047619048,0.6666666666666666,5.666666666666667,10.102622571054964,0.23384530233845302,1.7345190540497024,2.6616063774064225,2.796286512086558,DAY_2_SUCCESS,DAY_GREEN2,Friday,2025-10,2.4971655623628357,1.267158239968813,1.146684218326377,0.7902422519158847,0.3803131991051423,-5.375713519309755
2025-10-27,3,1,1,1,0,1,1,1,0,0,51.65473510393036,52.213825561882004,-4.509978071053562,-1.0447230941167878,56.08465608465608,0.0,6.0,9.464132768064362,0.2851273536205043,1.7806498928588068,-0.8267580334509436,-0.5241412131175904,DAY_1_SUCCESS,DAY_GREEN1,Monday,2025-10,2.4971655623628357,1.267158239968813,1.146684218326377,0.7902422519158847,0.3803131991051423,-5.375713519309755
2025-10-28,3,3,3,3,0,0,0,0,0,0,77.29538165954044,78.8374521306398,1.561575890396072,2.116783391168194,74.44444444444444,0.3333333333333333,4.0,8.108995636228208,0.09291459291459292,3.0832389810511813,4.770599753350413,4.76597415582399,DAY_3_SUCCESS,DAY_GREEN3,Tuesday,2025-10,-0.8019135110801101,0.0664672648720499,0.8039357866708396,0.2287946753239289,-0.4175452514666222,3.9898677388406014
2025-10-29,3,2,2,2,0,0,1,1,0,0,100.13323020335788,108.81488381730226,7.2947586575745405,7.456757595637665,59.564509564509564,0.0,4.666666666666667,13.36719851323537,0.061383061383061384,6.670552926824503,0.011328197086709402,-0.046739638070906565,DAY_2_SUCCESS,DAY_GREEN2,Wednesday,2025-10,1.7639094257195786,-0.1893058784456891,0.5497012064636264,-0.0043535740666289,-0.3494133350105177,3.045066977325206
2025-10-30,3,3,2,2,1,0,0,0,0,0,88.07970240854934,89.06196075035363,-3.6032866787140754,-2.3113753717276384,33.57142857142858,0.0,2.0,6.630766871039673,0.1979542527487733,2.7517137638092515,1.3477852186568793,1.253386558237975,DAY_3_SUCCESS,DAY_GREEN2,Thursday,2025-10,0.1406466314641585,-1.190119677458712,-1.57493362472646,-0.9904812214919234,-0.1374502969908264,-0.0591030073093579
2025-10-31,3,3,3,3,0,0,0,0,0,0,67.0074745836089,70.40916324164625,-2.220822408072546,-0.9106584265222226,53.87700534759358,0.3333333333333333,3.0,6.630766871039673,0.1979542527487733,2.7517137638092515,0.6791662873911197,1.0205820037842428,DAY_3_SUCCESS,DAY_GREEN3,Friday,2025-10,0.504295442255609,1.0731203556114233,0.6098941781440548,0.2617870114945742,0.0007022422595426,3.1342441834889767
2025-11-03,3,3,2,2,1,0,0,0,0,0,63.0180162773427,67.91294415862545,-1.4434843437403526,-0.1452530711562113,46.230158730158735,0.0,4.0,6.630766871039673,0.1979542527487733,2.7517137638092515,-1.4289083736478414,-1.6767697083753363,DAY_3_SUCCESS,DAY_GREEN2,Monday,2025-11,0.504295442255609,1.0731203556114233,0.6098941781440548,0.2617870114945742,0.0007022422595426,3.1342441834889767
2025-11-04,3,1,0,0,1,0,2,2,0,0,61.972928409927555,64.39739908140989,-3.06500804560839,-1.7674271861391588,42.38095238095239,0.0,5.0,6.630766871039673,0.1979542527487733,2.7517137638092515,-5.322328456473632,-4.595416162061098,DAY_1_SUCCESS,DAY_GREEN0,Tuesday,2025-11,-2.371697849531129,1.3143075829643136,-2.0393778487853065,-1.1736770592982726,0.1261237273765481,10.658124144289747
2025-11-05,3,3,1,1,2,0,0,0,0,0,121.66768334648775,126.56226431560758,5.369456569695028,5.733203022898614,41.94444444444445,0.3333333333333333,4.666666666666667,10.151244559504683,0.09694415173867228,1.7391499421423795,-2.057271407856183,-3.426280063441785,DAY_3_SUCCESS,DAY_GREEN1,Wednesday,2025-11,-2.846370707516721,-2.6635872087376056,0.6474038744869182,0.3653520981163893,0.7585883538492766,-5.210525111148234
2025-11-06,3,1,0,0,1,2,0,0,0,0,108.87611813067906,105.41418042492484,-6.399576703109077,-6.049102001402321,32.13250517598343,0.3333333333333333,5.333333333333333,10.830512062301596,0.09694415173867228,1.7391499421423795,2.1205372464798664,1.2434366109279504,DAY_1_SUCCESS,DAY_GREEN0,Thursday,2025-11,0.5501420929872491,-0.4124671523134782,-1.8970799751487188,-1.1178157494750818,-0.0048617525923555,8.273180189796548
2025-11-07,3,3,2,2,1,0,0,0,0,0,62.10017787055622,58.17806281207032,-10.704776324899532,-9.037197218169405,47.26495726495727,1.0,6.0,11.18206261159933,0.17047356350337817,15.091020381212035,4.8536502245012825,4.619565886909586,DAY_3_SUCCESS,DAY_GREEN2,Friday,2025-11,-1.8053123719405373,-2.3781689435184883,-0.2144964927979997,0.1261844674063317,0.5667689999583336,-2.153846545097171
2025-11-10,3,1,0,0,1,0,2,2,0,0,39.54362424284048,38.374798372172606,-10.020275381034425,-5.277038046283107,43.986928104575156,0.6666666666666666,3.6666666666666665,18.960977657658695,0.27133535731123004,22.205751942099365,-10.139341666001284,-9.918013481515308,DAY_1_SUCCESS,DAY_GREEN0,Monday,2025-11,-1.8053123719405373,-2.3781689435184883,-0.2144964927979997,0.1261844674063317,0.5667689999583336,-2.153846545097171
2025-11-11,3,2,2,2,0,1,0,0,0,0,25.68997310209562,21.949971633637777,-20.329259150614384,-15.691019319927145,36.483516483516475,2.0,4.0,17.60085679281753,0.3263642559230164,5.224067076869071,1.149467387264928,1.8019466355724898,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2025-11,0.8138484351523756,-0.4592784375527681,-0.2502213398381525,0.2075396308487409,0.1437414030261319,-1.818180044820528
2025-11-12,3,3,2,2,1,0,0,0,0,0,28.543763009417543,25.45897400386004,-19.191243822696066,-14.50172516240494,46.020539152759945,1.3333333333333333,5.0,17.60085679281753,0.3263642559230164,5.224067076869071,1.2793293658256915,1.7374267436286857,DAY_3_SUCCESS,DAY_GREEN2,Wednesday,2025-11,1.071500758573829,2.515068926911468,-0.2635043867685316,0.06295086181336,0.2575390257470333,1.3310158165333874
2025-11-13,3,0,0,0,0,1,2,2,0,0,26.32443096947846,25.566305519403233,-13.250468019958276,-9.171896782212478,46.30824372759857,1.0,2.6666666666666665,13.690596211968488,0.42216346342412825,3.4082090589000265,-7.094873158757149,-6.749863733177705,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2025-11,0.4876650146130812,1.308314304309932,-2.290393335856844,-1.6556900387101336,0.5603353792196453,14.22044396670561
2025-11-14,3,2,1,1,1,0,1,0,1,0,12.600440974875704,11.148902228295391,-24.56748296842881,-19.79998536487221,46.83956916099773,2.6666666666666665,5.666666666666667,17.31565324441057,0.4748638601176105,3.2480933137440475,0.41456291898155734,1.3276890735716806,DAY_2_SUCCESS,DAY_GREEN1,Friday,2025-11,-3.813812301738584,-2.228949116369228,0.1321798170208055,-0.0501670503407103,0.0470020844402618,-0.8500003814697399
2025-11-17,3,0,0,0,0,0,3,3,0,0,12.593086326196703,10.465212462224725,-24.340547639783495,-19.547434234643365,48.46153846153846,2.3333333333333335,6.666666666666667,17.31565324441057,0.4748638601176105,3.2480933137440475,-8.48593265408318,-7.801634963473137,DAY_0_SUCCESS,DAY_GREEN0,Monday,2025-11,-3.813812301738584,-2.228949116369228,0.1321798170208055,-0.0501670503407103,0.0470020844402618,-0.8500003814697399
2025-11-18,3,3,2,2,1,0,0,0,0,0,45.84989270142167,42.9492661531287,-22.127577084473643,-18.572051889020898,46.81372549019608,1.3333333333333333,5.0,13.06494521955055,0.4635158824893378,2.6777057037498686,-1.001758299612902,-0.5840479589437564,DAY_3_SUCCESS,DAY_GREEN2,Tuesday,2025-11,-3.3167451244115687,-2.655455482069846,-1.2119920363113268,-0.8256387122493991,1.0480252742770757,10.321722340993556
2025-11-19,3,3,3,3,0,0,0,0,0,0,33.09277671375276,30.209883712248086,-23.339570294217975,-19.79349921490858,67.06349206349206,1.3333333333333333,6.0,13.06494521955055,0.4635158824893378,2.6777057037498686,5.542238585522763,6.000308199945747,DAY_3_SUCCESS,DAY_GREEN3,Wednesday,2025-11,-0.6098208730226928,-0.8398770911573927,0.5856589777937238,0.3753785520422159,-0.3516477502069626,-4.171732135950002
2025-11-20,3,0,0,0,0,3,0,0,0,0,27.05454190037028,24.503350805013586,-19.72604967357591,-15.95437044038964,59.46708463949843,1.3333333333333333,7.0,13.06494521955055,0.4635158824893378,2.6777057037498686,0.027868972479749843,-0.06135963043576442,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2025-11,1.9172873971563755,2.366524353853916,-2.1546491947653457,-1.556722511953934,0.6577185815797693,11.665258861714324
2025-11-21,3,3,1,1,2,0,0,0,0,0,21.75682535672389,20.21034872992313,-20.04622688655672,-16.250642021136137,57.38562091503268,1.3333333333333333,8.0,13.06494521955055,0.4635158824893378,2.6777057037498686,-1.3678319445843858,-1.2586171592382807,DAY_3_SUCCESS,DAY_GREEN1,Friday,2025-11,-3.785160492902351,-3.1381034598739865,0.8833660581437419,0.9822963375318848,0.4856322427069903,-11.317183052550485
2025-11-24,3,3,2,2,1,0,0,0,0,0,31.738837730333085,29.877960348876996,-8.799718140330848,-5.840173535132564,46.557120500782474,0.0,8.0,6.842495543672015,0.5058164818438792,2.625087267778009,2.072953697888528,1.9343535592883858,DAY_3_SUCCESS,DAY_GREEN2,Monday,2025-11,-3.785160492902351,-3.1381034598739865,0.8833660581437419,0.9822963375318848,0.4856322427069903,-11.317183052550485
2025-11-25,3,3,3,3,0,0,0,0,0,0,46.317872792973446,47.56419368569317,-3.387027626158068,-0.6176777803556893,57.40740740740741,0.3333333333333333,6.333333333333333,5.81269651387298,0.4542291802565775,2.1436276919306176,3.170933500644265,3.6082486921780847,DAY_3_SUCCESS,DAY_GREEN3,Tuesday,2025-11,0.3047274353494389,-0.0478725888562014,0.6714757469938215,0.9061731930226412,0.4857841701130239,-9.551661540434951
2025-11-26,3,3,3,3,0,0,0,0,0,0,92.35998638866984,102.59546985296122,6.473032337725204,11.001155068138404,67.86616161616162,0.3333333333333333,3.6666666666666665,10.496156075369356,0.2513058046713314,1.459970251429134,1.737220002748563,1.4760608842826375,DAY_3_SUCCESS,DAY_GREEN3,Wednesday,2025-11,2.6722622855631872,2.487062369309489,0.8212601718349033,0.6906714278112958,-0.6739622743853535,-7.381459974709137
2025-11-27,3,1,0,0,1,1,1,1,0,0,61.27346948622863,63.08816910846977,1.6816083089451188,3.207281801579446,61.338112305854246,0.0,4.333333333333333,12.277263025015634,0.1050228310502283,1.459970251429134,-3.053541143033467,-4.582227924114094,DAY_1_SUCCESS,DAY_GREEN0,Thursday,2025-11,0.6574313219065431,0.3123147768202994,0.8212601718349033,0.6906714278112958,0.3870518526608801,-7.381459974709137
2025-11-28,3,1,1,1,0,1,1,1,0,0,39.258008194376146,38.94452924268522,-4.088991409710518,-2.0869873556507117,41.9519107019107,0.3333333333333333,2.0,19.908016507799918,0.05531581012161632,3.7673792859415136,-4.579143004547241,-3.838020978618617,DAY_1_SUCCESS,DAY_GREEN1,Friday,2025-11,-1.5129511325813638,3.7054291752835145,0.8212601718349033,0.6906714278112958,-0.6249192500968892,-7.381459974709137
2025-12-01,3,3,1,1,2,0,0,0,0,0,61.496813045903515,63.73928202024302,-2.4301778515692116,-0.5259546158933871,51.666666666666664,0.3333333333333333,2.6666666666666665,17.62892993500051,0.05649717514124294,2.550385491394014,3.872595547607579,3.5962659819183638,DAY_3_SUCCESS,DAY_GREEN1,Monday,2025-12,-1.5129511325813638,3.7054291752835145,0.8212601718349033,0.6906714278112958,-0.6249192500968892,-7.381459974709137
2025-12-02,3,2,2,2,0,0,1,1,0,0,51.43049295112029,52.42299585688011,-3.103050553202987,-0.28140770048143615,56.15138948472281,0.3333333333333333,3.3333333333333335,14.70231569071001,0.1506849315068493,2.3019368192836427,-1.4412905769704076,-1.3087368179482748,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2025-12,1.9018613039075485,0.6548277282681703,0.5918133418571614,0.2457200816718296,0.3104488202944955,-3.770299461483784
2025-12-03,3,2,1,1,1,0,1,0,1,0,67.96197214764531,65.76982377952818,-4.553858537935891,-3.3330168796159803,46.51515151515152,0.6666666666666666,4.0,12.923630379329325,0.05333333333333334,1.2833060014574023,0.17853912903100788,0.8848254231700362,DAY_2_SUCCESS,DAY_GREEN1,Wednesday,2025-12,1.0355625755645417,0.3866784429460868,0.1726341919058516,0.2979777051177468,-0.1911343586115998,-3.074142400187263
2025-12-04,3,3,1,1,2,0,0,0,0,0,48.53207644716136,48.69260351383924,-7.090275007846583,-0.9046903733242088,48.194444444444436,0.3333333333333333,5.333333333333333,16.152832261991424,0.2911392405063291,3.0918575918131954,0.5558437745175949,1.546138713600265,DAY_3_SUCCESS,DAY_GREEN1,Thursday,2025-12,-0.1929985382652432,-0.2339030697095512,0.2176592653989173,0.1080336130527825,-0.1587885726747284,-1.865672836805088
2025-12-05,3,3,3,3,0,0,0,0,0,0,80.21723063058666,80.7606868393569,-2.872595692961806,-1.1908173263958581,43.067738791423004,0.3333333333333333,5.333333333333333,15.504671459395743,0.06274509803921569,3.5677846462617024,2.6273547463973035,2.917974137219962,DAY_3_SUCCESS,DAY_GREEN3,Friday,2025-12,1.7758426812891193,-0.5474118924964855,0.3105278249778687,0.1936673122243659,0.5016962109990919,-2.344739491889813
2025-12-08,3,0,0,0,0,1,2,1,1,0,56.1466522557611,59.6602843874067,-2.866433177905344,3.549405853351132,40.40740740740741,0.3333333333333333,7.333333333333333,16.152832261991424,0.2911392405063291,3.0918575918131954,0.5293162243834878,0.1572320569466917,DAY_0_SUCCESS,DAY_GREEN0,Monday,2025-12,1.7758426812891193,-0.5474118924964855,0.3105278249778687,0.1936673122243659,0.5016962109990919,-2.344739491889813
2025-12-09,3,0,0,0,0,2,1,0,1,0,53.35825460163388,59.93686434601732,-2.2754226918714466,4.464999143620481,44.71677559912854,0.3333333333333333,8.333333333333334,16.152832261991424,0.2911392405063291,3.0918575918131954,3.635318873157589,3.716050245657043,DAY_0_SUCCESS,DAY_GREEN0,Tuesday,2025-12,-0.2719713106369759,0.3837075200207041,0.129916461039925,-0.0876358904025598,-0.2242137232387309,1.6206510218282677
2025-12-10,3,3,1,1,2,0,0,0,0,0,50.10748687234957,51.31960119663909,-5.353863248963413,-1.678140016683131,37.781385281385276,0.0,4.0,17.5676495261981,0.2721735193645306,3.453424365092947,-1.1258547720982743,-1.1086578882479066,DAY_3_SUCCESS,DAY_GREEN1,Wednesday,2025-12,-0.2063448009557045,0.3919042250496662,0.3293959363755983,0.6749496748049477,-0.0394958154864455,-6.851741444195236
2025-12-11,3,2,1,1,1,0,1,1,0,0,35.541843224036135,33.64314581757642,-15.084806110722598,-5.643301430004477,47.20275264432268,1.0,1.3333333333333333,22.51401264551202,0.5427669617106491,3.334095580315019,5.193625227447541,4.438115300584326,DAY_2_SUCCESS,DAY_GREEN1,Thursday,2025-12,-0.5896009673518776,-0.0385026737967919,-0.2548812787608101,0.2079376419406697,0.0756166847192929,-5.833862077290064
2025-12-12,3,1,0,0,1,2,0,0,0,0,27.133695976350513,27.591448072481843,-14.940491301877438,-5.908545426384987,60.15432098765432,1.0,2.0,26.686056663062857,0.4972553637514987,7.072397821653965,-4.6501847186512295,-4.5044776788807255,DAY_1_SUCCESS,DAY_GREEN0,Friday,2025-12,1.3754616091976368,0.2888812804930252,-1.6898040422381189,-1.0663671931604113,0.123209715188155,5.9932617291983625
2025-12-15,3,0,0,0,0,1,2,2,0,0,23.15749476972992,22.17493798458131,-18.00172296641429,-9.959785348955267,73.08496732026144,1.0,2.6666666666666665,28.461230630698424,0.4617396800968572,4.1529721341948935,-6.307077271977019,-6.971950049255963,DAY_0_SUCCESS,DAY_GREEN0,Monday,2025-12,1.3754616091976368,0.2888812804930252,-1.6898040422381189,-1.0663671931604113,0.123209715188155,5.9932617291983625
2025-12-16,3,2,0,0,2,1,0,0,0,0,19.289168126951967,17.375594992053408,-19.908376175971735,-14.543789879602178,25.971250971250967,1.6666666666666667,2.3333333333333335,33.0971468927545,0.2827625817976001,5.609687903471144,-4.305928104684498,-4.7365906977422485,DAY_2_SUCCESS,DAY_GREEN0,Tuesday,2025-12,-2.235863286225215,-2.4200334458847728,0.2344148800754286,-0.2383917869995033,-0.3686579628083275,-0.1212148955374026
2025-12-17,3,2,0,0,2,1,0,0,0,0,33.21149030576016,31.908344429915854,-11.33105045899736,-5.151881447875669,36.815310293571166,0.6666666666666666,2.0,27.737735790544978,0.3274899359252715,6.941852238912869,4.118417071392526,4.49568476907336,DAY_2_SUCCESS,DAY_GREEN0,Wednesday,2025-12,1.4323115277572906,-0.5501522742902054,-1.8092323029354265,-1.1592203827500702,0.2902935644778726,6.917483790429602
2025-12-18,3,3,2,2,1,0,0,0,0,0,33.47258975982856,30.83504642840371,-23.54953215447608,-18.567223485080458,48.556998556998565,1.3333333333333333,4.333333333333333,33.0971468927545,0.2827625817976001,5.609687903471144,1.205475034378689,0.8243380834742927,DAY_3_SUCCESS,DAY_GREEN2,Thursday,2025-12,-1.5259798688988413,-1.0690726288869137,1.3794367681767117,0.7934323499612317,0.1535597320178938,-4.256526471497213
2025-12-19,3,3,2,2,1,0,0,0,0,0,31.04302369533363,28.798729109141792,-24.827237631225955,-16.49054263318168,33.85964912280702,1.0,4.0,28.873078951983604,0.5129292977885245,3.809027089953327,-0.8053281503568579,-0.7171606413742445,DAY_3_SUCCESS,DAY_GREEN2,Friday,2025-12,0.651894725510771,1.5466033528230394,1.3094639916962023,0.8818024549947179,0.024423337856172,-11.618262562637517
2025-12-22,3,3,1,1,2,0,0,0,0,0,34.69237703859263,34.585429586653866,-24.316267030274812,-16.076771550272095,53.44729344729345,2.3333333333333335,5.0,28.873078951983604,0.5129292977885245,3.809027089953327,4.351061375758562,2.101494209352902,DAY_3_SUCCESS,DAY_GREEN1,Monday,2025-12,0.651894725510771,1.5466033528230394,1.3094639916962023,0.8818024549947179,0.024423337856172,-11.618262562637517
2025-12-23,3,1,0,0,1,2,0,0,0,0,37.98032550466312,35.087810305595404,-12.296233565993717,-9.347405349667092,57.55070546737213,1.0,2.6666666666666665,27.6672152134703,0.14405433508108226,5.402021903891685,9.039451704760593,7.051878933437327,DAY_1_SUCCESS,DAY_GREEN0,Tuesday,2025-12,0.2774036576366212,-1.0310609811223337,0.5677193440730921,0.4550417315428268,0.2117091442064955,-0.5681812794001706
2025-12-24,3,2,1,1,1,0,1,1,0,0,40.52171404345337,37.37377309515149,-10.749714572341219,-5.43517962244296,62.52813852813853,0.3333333333333333,4.333333333333333,25.20046681439875,0.3160056200212615,3.809027089953327,-1.7377442781960408,-2.166402701404909,DAY_2_SUCCESS,DAY_GREEN1,Wednesday,2025-12,-0.2113024977412392,-0.4741398059941559,0.2184464371203676,0.3221516138695923,0.1239132201186432,-3.7857123783656577
2025-12-26,3,2,2,2,0,1,0,0,0,0,48.17475270262374,49.910431580875134,-9.479476382521675,-5.836889548604432,53.13492063492063,1.6666666666666667,4.0,26.38372998373684,0.18943845064063644,4.240938793521841,5.46169514827114,5.413677558646728,DAY_2_SUCCESS,DAY_GREEN2,Friday,2025-12,-0.2113024977412392,-0.4741398059941559,0.2184464371203676,0.3221516138695923,0.1239132201186432,-3.7857123783656577
2025-12-29,3,2,0,0,2,1,0,0,0,0,41.11055898099632,45.85162865472581,-10.55325559820775,-4.643127506150674,48.36601307189542,1.0,3.6666666666666665,20.07493593906519,0.3830174117957797,2.7714493347682847,-1.5642628162428636,-2.3662015630713165,DAY_2_SUCCESS,DAY_GREEN0,Monday,2025-12,-0.2113024977412392,-0.4741398059941559,0.2184464371203676,0.3221516138695923,0.1239132201186432,-3.7857123783656577
2025-12-30,3,1,1,1,0,2,0,0,0,0,31.190529025217103,30.613206486054924,-15.23920439509874,-13.70752466228335,40.09661835748792,1.0,2.3333333333333335,25.78495427402728,0.08751834165179216,5.836739300358116,2.4634615082119358,1.8282835924832526,DAY_1_SUCCESS,DAY_GREEN1,Tuesday,2025-12,-0.1514017097257292,-0.763465188346435,-0.2354484788716027,-0.1375667198591279,-0.4592980094773491,0.9154937759653814
2026-01-02,3,2,0,0,2,0,1,1,0,0,18.439559549694348,17.628246680507733,-16.398252097046335,-11.938551629646833,53.188405797101446,1.3333333333333333,5.333333333333333,24.342531933907477,0.2926518330444321,5.493156925626842,2.158417879150694,2.450242107371277,DAY_2_SUCCESS,DAY_GREEN0,Friday,2026-01,-0.1514017097257292,-0.763465188346435,-0.7561782956461149,-0.735763256499189,0.2230415902865434,4.326586802930943
